Report_Name	Item Master Report
Report_ID	IR
Release	5
Institution_Name	"""UNIV OF PRINCE EDWARD ISLAND, ROBERTSON LIBRARY"""
Institution_ID	pnas:PR447048
Metric_Types	
Report_Filters	
Report_Attributes	
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2021-10-01 and 2024-01-31 exists.); 3050: Parameter Not Recognized in this Context (Unsupported parameters in request: [include_component_details] unsupported parameters will be ignored.)
Reporting_Period	End_Date=2024-02-29; Begin_Date=2024-01-01
Created	2024-03-01T05:52:56Z
Created_By	Atypon Systems LLC.

Item	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Positive charge is an important feature of the C-terminal transport signal of the VirB/D4-translocated proteins of Agrobacterium	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.0406241102						Total_Item_Investigations	1	1	0
Positive charge is an important feature of the C-terminal transport signal of the VirB/D4-translocated proteins of Agrobacterium	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.0406241102						Unique_Item_Requests	1	1	0
Purging of deleterious burden in the endangered Iberian lynx	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.2110614119						Unique_Item_Investigations	1	1	0
Purging of deleterious burden in the endangered Iberian lynx	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.2110614119						Total_Item_Requests	3	3	0
Purging of deleterious burden in the endangered Iberian lynx	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.2110614119						Total_Item_Investigations	3	3	0
Purging of deleterious burden in the endangered Iberian lynx	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.2110614119						Unique_Item_Requests	1	1	0
Renal intercalated cells are rather energized by a proton than a sodium pump	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1221496110						Unique_Item_Investigations	1	1	0
Renal intercalated cells are rather energized by a proton than a sodium pump	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1221496110						Total_Item_Requests	1	1	0
Renal intercalated cells are rather energized by a proton than a sodium pump	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1221496110						Total_Item_Investigations	2	2	0
Renal intercalated cells are rather energized by a proton than a sodium pump	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1221496110						Unique_Item_Requests	1	1	0
Retrospective analysis of natural products provides insights for future discovery trends	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1614680114						Unique_Item_Investigations	1	1	0
Retrospective analysis of natural products provides insights for future discovery trends	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1614680114						Total_Item_Requests	1	1	0
Retrospective analysis of natural products provides insights for future discovery trends	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1614680114						Total_Item_Investigations	1	1	0
Retrospective analysis of natural products provides insights for future discovery trends	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1614680114						Unique_Item_Requests	1	1	0
Reverse-transcribed SARS-CoV-2 RNA can integrate into the genome of cultured human cells and can be expressed in patient-derived tissues	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.2105968118						Unique_Item_Investigations	1	1	0
Reverse-transcribed SARS-CoV-2 RNA can integrate into the genome of cultured human cells and can be expressed in patient-derived tissues	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.2105968118						Total_Item_Requests	1	1	0
Reverse-transcribed SARS-CoV-2 RNA can integrate into the genome of cultured human cells and can be expressed in patient-derived tissues	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.2105968118						Total_Item_Investigations	1	1	0
Reverse-transcribed SARS-CoV-2 RNA can integrate into the genome of cultured human cells and can be expressed in patient-derived tissues	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.2105968118						Unique_Item_Requests	1	1	0
Self-organization of axial polarity, inside-out layer pattern, and species-specific progenitor dynamics in human ES cell–derived neocortex	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1315710110						Unique_Item_Investigations	1	1	0
Self-organization of axial polarity, inside-out layer pattern, and species-specific progenitor dynamics in human ES cell–derived neocortex	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1315710110						Total_Item_Requests	1	1	0
Self-organization of axial polarity, inside-out layer pattern, and species-specific progenitor dynamics in human ES cell–derived neocortex	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1315710110						Total_Item_Investigations	1	1	0
Self-organization of axial polarity, inside-out layer pattern, and species-specific progenitor dynamics in human ES cell–derived neocortex	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1315710110						Unique_Item_Requests	1	1	0
Social anxiety disorder-associated gut microbiota increases social fear	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.2308706120						Unique_Item_Investigations	1	1	0
Social anxiety disorder-associated gut microbiota increases social fear	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.2308706120						Total_Item_Requests	2	2	0
Social anxiety disorder-associated gut microbiota increases social fear	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.2308706120						Total_Item_Investigations	2	2	0
Social anxiety disorder-associated gut microbiota increases social fear	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.2308706120						Unique_Item_Requests	1	1	0
Solar energy development impacts on land cover change and protected areas	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1517656112						Unique_Item_Investigations	1	1	0
Solar energy development impacts on land cover change and protected areas	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1517656112						Total_Item_Requests	2	2	0
Solar energy development impacts on land cover change and protected areas	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1517656112						Total_Item_Investigations	2	2	0
Solar energy development impacts on land cover change and protected areas	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1517656112						Unique_Item_Requests	1	1	0
Solar-powered synthesis of hydrocarbons from carbon dioxide and water	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1904856116						Unique_Item_Investigations	1	1	0
Solar-powered synthesis of hydrocarbons from carbon dioxide and water	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1904856116						Total_Item_Requests	1	1	0
Solar-powered synthesis of hydrocarbons from carbon dioxide and water	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1904856116						Total_Item_Investigations	1	1	0
Solar-powered synthesis of hydrocarbons from carbon dioxide and water	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1904856116						Unique_Item_Requests	1	1	0
Structure of coronavirus hemagglutinin-esterase offers insight into corona and influenza virus evolution	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.0800502105						Unique_Item_Investigations	1	1	0
Structure of coronavirus hemagglutinin-esterase offers insight into corona and influenza virus evolution	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.0800502105						Total_Item_Requests	1	1	0
Structure of coronavirus hemagglutinin-esterase offers insight into corona and influenza virus evolution	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.0800502105						Total_Item_Investigations	1	1	0
Structure of coronavirus hemagglutinin-esterase offers insight into corona and influenza virus evolution	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.0800502105						Unique_Item_Requests	1	1	0
Structure of the infectious salmon anemia virus receptor complex illustrates a unique binding strategy for attachment	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1617993114						Unique_Item_Investigations	2	2	0
Structure of the infectious salmon anemia virus receptor complex illustrates a unique binding strategy for attachment	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1617993114						Total_Item_Requests	3	3	0
Structure of the infectious salmon anemia virus receptor complex illustrates a unique binding strategy for attachment	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1617993114						Total_Item_Investigations	3	3	0
Structure of the infectious salmon anemia virus receptor complex illustrates a unique binding strategy for attachment	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1617993114						Unique_Item_Requests	2	2	0
Sunlight can convert atmospheric aerosols into a glassy solid state and modify their environmental impacts	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.2208121119						Unique_Item_Investigations	1	1	0
Sunlight can convert atmospheric aerosols into a glassy solid state and modify their environmental impacts	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.2208121119						Total_Item_Requests	1	1	0
Sunlight can convert atmospheric aerosols into a glassy solid state and modify their environmental impacts	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.2208121119						Total_Item_Investigations	1	1	0
Sunlight can convert atmospheric aerosols into a glassy solid state and modify their environmental impacts	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.2208121119						Unique_Item_Requests	1	1	0
Synthesis of phylogeny and taxonomy into a comprehensive tree of life	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1423041112						Unique_Item_Investigations	1	1	0
Synthesis of phylogeny and taxonomy into a comprehensive tree of life	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1423041112						Total_Item_Requests	2	2	0
Synthesis of phylogeny and taxonomy into a comprehensive tree of life	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1423041112						Total_Item_Investigations	2	2	0
Synthesis of phylogeny and taxonomy into a comprehensive tree of life	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1423041112						Unique_Item_Requests	1	1	0
Syrian hamsters as a small animal model for SARS-CoV-2 infection and countermeasure development	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.2009799117						Unique_Item_Investigations	1	1	0
Syrian hamsters as a small animal model for SARS-CoV-2 infection and countermeasure development	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.2009799117						Total_Item_Requests	2	2	0
Syrian hamsters as a small animal model for SARS-CoV-2 infection and countermeasure development	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.2009799117						Total_Item_Investigations	2	2	0
Syrian hamsters as a small animal model for SARS-CoV-2 infection and countermeasure development	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.2009799117						Unique_Item_Requests	1	1	0
The environmental impact of recombinant bovine somatotropin (rbST) use in dairy production	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.0802446105						Unique_Item_Investigations	1	1	0
The environmental impact of recombinant bovine somatotropin (rbST) use in dairy production	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.0802446105						Total_Item_Requests	1	1	0
The environmental impact of recombinant bovine somatotropin (rbST) use in dairy production	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.0802446105						Total_Item_Investigations	1	1	0
The environmental impact of recombinant bovine somatotropin (rbST) use in dairy production	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.0802446105						Unique_Item_Requests	1	1	0
The genomic basis of Red Queen dynamics during rapid reciprocal host–pathogen coevolution	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1810402116						Unique_Item_Investigations	1	1	0
The genomic basis of Red Queen dynamics during rapid reciprocal host–pathogen coevolution	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1810402116						Total_Item_Requests	3	3	0
The genomic basis of Red Queen dynamics during rapid reciprocal host–pathogen coevolution	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1810402116						Total_Item_Investigations	3	3	0
The genomic basis of Red Queen dynamics during rapid reciprocal host–pathogen coevolution	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1810402116						Unique_Item_Requests	1	1	0
The global biomass of wild mammals	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.2204892120						Unique_Item_Investigations	1	1	0
The global biomass of wild mammals	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.2204892120						Total_Item_Requests	2	2	0
The global biomass of wild mammals	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.2204892120						Total_Item_Investigations	3	3	0
The global biomass of wild mammals	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.2204892120						Unique_Item_Requests	1	1	0
The making of an AI news anchor—and its implications	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.2315678121						Unique_Item_Investigations	1	1	0
The making of an AI news anchor—and its implications	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.2315678121						Total_Item_Requests	1	1	0
The making of an AI news anchor—and its implications	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.2315678121						Total_Item_Investigations	1	1	0
The making of an AI news anchor—and its implications	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.2315678121						Unique_Item_Requests	1	1	0
The rotational and divergent components of atmospheric circulation on tidally locked planets	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.2022705118						Unique_Item_Investigations	1	1	0
The rotational and divergent components of atmospheric circulation on tidally locked planets	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.2022705118						Total_Item_Requests	1	1	0
The rotational and divergent components of atmospheric circulation on tidally locked planets	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.2022705118						Total_Item_Investigations	1	1	0
The rotational and divergent components of atmospheric circulation on tidally locked planets	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.2022705118						Unique_Item_Requests	1	1	0
Three pillars of sustainability in fisheries	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1807677115						Unique_Item_Investigations	1	1	0
Three pillars of sustainability in fisheries	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1807677115						Total_Item_Requests	2	2	0
Three pillars of sustainability in fisheries	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1807677115						Total_Item_Investigations	4	4	0
Three pillars of sustainability in fisheries	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1807677115						Unique_Item_Requests	1	1	0
Transformational adaptation when incremental adaptations to climate change are insufficient	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1115521109						Unique_Item_Investigations	1	1	0
Transformational adaptation when incremental adaptations to climate change are insufficient	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1115521109						Total_Item_Requests	3	3	0
Transformational adaptation when incremental adaptations to climate change are insufficient	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1115521109						Total_Item_Investigations	3	3	0
Transformational adaptation when incremental adaptations to climate change are insufficient	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1115521109						Unique_Item_Requests	1	1	0
Two isozymes of particulate methane monooxygenase with different methane oxidation kinetics are found in Methylocystis sp. strain SC2	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.0702643105						Unique_Item_Investigations	1	1	0
Two isozymes of particulate methane monooxygenase with different methane oxidation kinetics are found in Methylocystis sp. strain SC2	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.0702643105						Total_Item_Requests	1	1	0
Two isozymes of particulate methane monooxygenase with different methane oxidation kinetics are found in Methylocystis sp. strain SC2	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.0702643105						Total_Item_Investigations	1	1	0
Two isozymes of particulate methane monooxygenase with different methane oxidation kinetics are found in Methylocystis sp. strain SC2	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.0702643105						Unique_Item_Requests	1	1	0
Two-step pathway for isoprenoid synthesis	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1812935116						Unique_Item_Investigations	1	1	0
Two-step pathway for isoprenoid synthesis	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1812935116						Total_Item_Requests	1	1	0
Two-step pathway for isoprenoid synthesis	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1812935116						Total_Item_Investigations	1	1	0
Two-step pathway for isoprenoid synthesis	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.1812935116						Unique_Item_Requests	1	1	0
Vapor condensation with daytime radiative cooling	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.2019292118						Unique_Item_Investigations	1	1	0
Vapor condensation with daytime radiative cooling	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.2019292118						Total_Item_Requests	1	1	0
Vapor condensation with daytime radiative cooling	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.2019292118						Total_Item_Investigations	1	1	0
Vapor condensation with daytime radiative cooling	Proceedings of the National Academy of Sciences		pnas	10.1073/pnas.2019292118						Unique_Item_Requests	1	1	0
