Report_Name	Journal Article Requests
Report_ID	IR_A1
Release	5
Institution_Name	University of Prince Edward Island
Institution_ID	ieee:4172671
Metric_Types	Total_Item_Requests; Unique_Item_Requests
Report_Filters	Data_Type=Article; Parent_Data_Type=Journal; Access_Method=Regular
Report_Attributes	
Exceptions	
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T13:45:28Z
Created_By	MPS Limited

Item	Publisher	Publisher_ID	Platform	Authors	Publication_Date	Article_version	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	Parent_Title	Parent_Authors	Parent_Article_Version	Parent_DOI	Parent_Proprietary_ID	Parent_Print_ISSN	Parent_Online_ISSN	Parent_URI	Access_Type	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Improved Iterative Inverse Matrix Approximation Algorithm for Zero Forcing Precoding in Large Antenna Arrays	IEEE		IEEE Xplore	-; 	0026-03-15		10.1109/ACCESS.2022.3208155				http://ieeexplore.ieee.org/document/9895446				10.1109/Access.6287639					OA_Gold	Unique_Item_Requests	1	1	0
Inductive Sensor Design for Electromagnetic Tracking in Image Guided Interventions	IEEE		IEEE Xplore	-; 	0035-09-10		10.1109/JSEN.2020.2984323		1530-437X		http://ieeexplore.ieee.org/document/9050783				10.1109/JSEN.7361		1530-437X			Controlled	Total_Item_Requests	1	1	0
Inductive Sensor Design for Electromagnetic Tracking in Image Guided Interventions	IEEE		IEEE Xplore	-; 	0035-09-10		10.1109/JSEN.2020.2984323		1530-437X		http://ieeexplore.ieee.org/document/9050783				10.1109/JSEN.7361		1530-437X			Controlled	Unique_Item_Requests	1	1	0
Instance-Level Knowledge Transfer for Data-Driven Driver Model Adaptation With Homogeneous Domains	IEEE		IEEE Xplore	-; 	0036-09-11		10.1109/TITS.2022.3161939		1524-9050		http://ieeexplore.ieee.org/document/9745808				10.1109/TITS.6979		1524-9050			Controlled	Total_Item_Requests	1	1	0
Instance-Level Knowledge Transfer for Data-Driven Driver Model Adaptation With Homogeneous Domains	IEEE		IEEE Xplore	-; 	0036-09-11		10.1109/TITS.2022.3161939		1524-9050		http://ieeexplore.ieee.org/document/9745808				10.1109/TITS.6979		1524-9050			Controlled	Unique_Item_Requests	1	1	0
Interaction between light and sound	IEEE		IEEE Xplore	-; 	0031-01-30		10.1109/MSPEC.1967.5215753		0018-9235		http://ieeexplore.ieee.org/document/5215753				10.1109/MSPEC.6		0018-9235			Controlled	Total_Item_Requests	1	1	0
Interaction between light and sound	IEEE		IEEE Xplore	-; 	0031-01-30		10.1109/MSPEC.1967.5215753		0018-9235		http://ieeexplore.ieee.org/document/5215753				10.1109/MSPEC.6		0018-9235			Controlled	Unique_Item_Requests	1	1	0
Interaction of light and microwave sound	IEEE		IEEE Xplore	-; 	0033-11-26		10.1109/PROC.1965.4270		0018-9219		http://ieeexplore.ieee.org/document/1446200				10.1109/PROC.5		0018-9219			Controlled	Total_Item_Requests	1	1	0
Interaction of light and microwave sound	IEEE		IEEE Xplore	-; 	0033-11-26		10.1109/PROC.1965.4270		0018-9219		http://ieeexplore.ieee.org/document/1446200				10.1109/PROC.5		0018-9219			Controlled	Unique_Item_Requests	1	1	0
Introduction to dynamic systems: Theory, models and applications	IEEE		IEEE Xplore	-; 	0033-11-26		10.1109/PROC.1981.12150		0018-9219		http://ieeexplore.ieee.org/document/1456418				10.1109/PROC.5		0018-9219			Controlled	Total_Item_Requests	2	2	0
Introduction to dynamic systems: Theory, models and applications	IEEE		IEEE Xplore	-; 	0033-11-26		10.1109/PROC.1981.12150		0018-9219		http://ieeexplore.ieee.org/document/1456418				10.1109/PROC.5		0018-9219			Controlled	Unique_Item_Requests	1	1	0
Location-Aware Adaptive Normalization: A Deep Learning Approach for Wildfire Danger Forecasting	IEEE		IEEE Xplore	-; 	0017-12-14		10.1109/TGRS.2023.3285401		0196-2892		http://ieeexplore.ieee.org/document/10149031				10.1109/TGRS.36		0196-2892			Controlled	Total_Item_Requests	9	9	0
Location-Aware Adaptive Normalization: A Deep Learning Approach for Wildfire Danger Forecasting	IEEE		IEEE Xplore	-; 	0017-12-14		10.1109/TGRS.2023.3285401		0196-2892		http://ieeexplore.ieee.org/document/10149031				10.1109/TGRS.36		0196-2892			Controlled	Unique_Item_Requests	2	2	0
Machine Learning Applications for Precision Agriculture: A Comprehensive Review	IEEE		IEEE Xplore	-; 	0037-06-11		10.1109/ACCESS.2020.3048415				http://ieeexplore.ieee.org/document/9311735				10.1109/Access.6287639					OA_Gold	Total_Item_Requests	9	9	0
Machine Learning Applications for Precision Agriculture: A Comprehensive Review	IEEE		IEEE Xplore	-; 	0037-06-11		10.1109/ACCESS.2020.3048415				http://ieeexplore.ieee.org/document/9311735				10.1109/Access.6287639					OA_Gold	Unique_Item_Requests	8	8	0
Machine Learning in Precision Agriculture: A Survey on Trends, Applications and Evaluations Over Two Decades	IEEE		IEEE Xplore	-; 	0011-01-12		10.1109/ACCESS.2022.3188649				http://ieeexplore.ieee.org/document/9815230				10.1109/Access.6287639					OA_Gold	Total_Item_Requests	2	2	0
Machine Learning in Precision Agriculture: A Survey on Trends, Applications and Evaluations Over Two Decades	IEEE		IEEE Xplore	-; 	0011-01-12		10.1109/ACCESS.2022.3188649				http://ieeexplore.ieee.org/document/9815230				10.1109/Access.6287639					OA_Gold	Unique_Item_Requests	2	2	0
Missing Information Reconstruction for Single Remote Sensing Images Using Structure-Preserving Global Optimization	IEEE		IEEE Xplore	-; 	0015-11-07		10.1109/LSP.2017.2703092		1070-9908		http://ieeexplore.ieee.org/document/7924312				10.1109/LSP.97		1070-9908			Controlled	Total_Item_Requests	1	1	0
Missing Information Reconstruction for Single Remote Sensing Images Using Structure-Preserving Global Optimization	IEEE		IEEE Xplore	-; 	0015-11-07		10.1109/LSP.2017.2703092		1070-9908		http://ieeexplore.ieee.org/document/7924312				10.1109/LSP.97		1070-9908			Controlled	Unique_Item_Requests	1	1	0
Modularity in neural computing	IEEE		IEEE Xplore	-; 	0012-01-23		10.1109/5.784227		0018-9219		http://ieeexplore.ieee.org/document/784227				10.1109/PROC.5		0018-9219			Controlled	Total_Item_Requests	1	1	0
Modularity in neural computing	IEEE		IEEE Xplore	-; 	0012-01-23		10.1109/5.784227		0018-9219		http://ieeexplore.ieee.org/document/784227				10.1109/PROC.5		0018-9219			Controlled	Unique_Item_Requests	1	1	0
Optical and Electromagnetic Tracking Systems for Biomedical Applications: A Critical Review on Potentialities and Limitations	IEEE		IEEE Xplore	-; 	0008-03-11		10.1109/RBME.2019.2939091		1937-3333		http://ieeexplore.ieee.org/document/8822749				10.1109/RBME.4664312		1937-3333			Controlled	Total_Item_Requests	1	1	0
Optical and Electromagnetic Tracking Systems for Biomedical Applications: A Critical Review on Potentialities and Limitations	IEEE		IEEE Xplore	-; 	0008-03-11		10.1109/RBME.2019.2939091		1937-3333		http://ieeexplore.ieee.org/document/8822749				10.1109/RBME.4664312		1937-3333			Controlled	Unique_Item_Requests	1	1	0
Optimized Wavelet-Based Satellite Image De-Noising With Multi-Population Differential Evolution-Assisted Harris Hawks Optimization Algorithm	IEEE		IEEE Xplore	-; 	0023-01-10		10.1109/ACCESS.2020.3010127				http://ieeexplore.ieee.org/document/9143087				10.1109/Access.6287639					OA_Gold	Total_Item_Requests	1	1	0
Optimized Wavelet-Based Satellite Image De-Noising With Multi-Population Differential Evolution-Assisted Harris Hawks Optimization Algorithm	IEEE		IEEE Xplore	-; 	0023-01-10		10.1109/ACCESS.2020.3010127				http://ieeexplore.ieee.org/document/9143087				10.1109/Access.6287639					OA_Gold	Unique_Item_Requests	1	1	0
PCB Coil Design Producing a Uniform Confined Magnetic Field	IEEE		IEEE Xplore	-; 	0010-11-07		10.1109/LMAG.2017.2701771		1949-307X		http://ieeexplore.ieee.org/document/7920330				10.1109/LMAG.5165412		1949-307X			Controlled	Total_Item_Requests	1	1	0
PCB Coil Design Producing a Uniform Confined Magnetic Field	IEEE		IEEE Xplore	-; 	0010-11-07		10.1109/LMAG.2017.2701771		1949-307X		http://ieeexplore.ieee.org/document/7920330				10.1109/LMAG.5165412		1949-307X			Controlled	Unique_Item_Requests	1	1	0
Polynomial cancellation coding and finite differences	IEEE		IEEE Xplore	-; 	0012-01-23		10.1109/18.817533		0018-9448		http://ieeexplore.ieee.org/document/817533				10.1109/TIT.18		0018-9448			Controlled	Total_Item_Requests	1	1	0
Polynomial cancellation coding and finite differences	IEEE		IEEE Xplore	-; 	0012-01-23		10.1109/18.817533		0018-9448		http://ieeexplore.ieee.org/document/817533				10.1109/TIT.18		0018-9448			Controlled	Unique_Item_Requests	1	1	0
Precision Farming: Sensor Analytics	IEEE		IEEE Xplore	-; 	0020-01-05		10.1109/MIS.2015.67		1541-1672		http://ieeexplore.ieee.org/document/7156034				10.1109/MIS.9670		1541-1672			Controlled	Total_Item_Requests	1	1	0
Precision Farming: Sensor Analytics	IEEE		IEEE Xplore	-; 	0020-01-05		10.1109/MIS.2015.67		1541-1672		http://ieeexplore.ieee.org/document/7156034				10.1109/MIS.9670		1541-1672			Controlled	Unique_Item_Requests	1	1	0
Predicting Agriculture Yields Based on Machine Learning Using Regression and Deep Learning	IEEE		IEEE Xplore	-; 	0010-04-15		10.1109/ACCESS.2023.3321861				http://ieeexplore.ieee.org/document/10271389				10.1109/Access.6287639					OA_Gold	Total_Item_Requests	6	6	0
Predicting Agriculture Yields Based on Machine Learning Using Regression and Deep Learning	IEEE		IEEE Xplore	-; 	0010-04-15		10.1109/ACCESS.2023.3321861				http://ieeexplore.ieee.org/document/10271389				10.1109/Access.6287639					OA_Gold	Unique_Item_Requests	6	6	0
Predicting Reliability Improvements	IEEE		IEEE Xplore	-; 	0031-08-01		10.1109/MPE.2007.915185		1540-7977		http://ieeexplore.ieee.org/document/4457960				10.1109/MPAE.8014		1540-7977			Controlled	Total_Item_Requests	4	4	0
Predicting Reliability Improvements	IEEE		IEEE Xplore	-; 	0031-08-01		10.1109/MPE.2007.915185		1540-7977		http://ieeexplore.ieee.org/document/4457960				10.1109/MPAE.8014		1540-7977			Controlled	Unique_Item_Requests	1	1	0
Railroaded: The Transcontinentals and the Making of Modern America [Book Review]	IEEE		IEEE Xplore	-; 	0023-03-07		10.1109/MTS.2014.2352992		0278-0097		http://ieeexplore.ieee.org/document/6901320				10.1109/MTAS.44		0278-0097			Controlled	Total_Item_Requests	2	2	0
Railroaded: The Transcontinentals and the Making of Modern America [Book Review]	IEEE		IEEE Xplore	-; 	0023-03-07		10.1109/MTS.2014.2352992		0278-0097		http://ieeexplore.ieee.org/document/6901320				10.1109/MTAS.44		0278-0097			Controlled	Unique_Item_Requests	2	2	0
Reliability Assessment of Cyber-Physical Distribution System Using Multi-Dimensional Information Network Model	IEEE		IEEE Xplore	-; 	0026-08-16		10.1109/TSG.2023.3246955		1949-3053		http://ieeexplore.ieee.org/document/10049159				10.1109/TSG.5165411		1949-3053			Controlled	Total_Item_Requests	2	2	0
Reliability Assessment of Cyber-Physical Distribution System Using Multi-Dimensional Information Network Model	IEEE		IEEE Xplore	-; 	0026-08-16		10.1109/TSG.2023.3246955		1949-3053		http://ieeexplore.ieee.org/document/10049159				10.1109/TSG.5165411		1949-3053			Controlled	Unique_Item_Requests	1	1	0
Review of the Use of AI Techniques in Serious Games: Decision Making and Machine Learning	IEEE		IEEE Xplore	-; 	0031-06-07		10.1109/TCIAIG.2015.2512592		1943-068X		http://ieeexplore.ieee.org/document/7366548				10.1109/TCIAIG.4804728		1943-068X			Controlled	Total_Item_Requests	1	1	0
Review of the Use of AI Techniques in Serious Games: Decision Making and Machine Learning	IEEE		IEEE Xplore	-; 	0031-06-07		10.1109/TCIAIG.2015.2512592		1943-068X		http://ieeexplore.ieee.org/document/7366548				10.1109/TCIAIG.4804728		1943-068X			Controlled	Unique_Item_Requests	1	1	0
Security and Privacy in Smart Farming: Challenges and Opportunities	IEEE		IEEE Xplore	-; 	0024-08-12		10.1109/ACCESS.2020.2975142				http://ieeexplore.ieee.org/document/9003290				10.1109/Access.6287639					OA_Gold	Total_Item_Requests	3	3	0
Security and Privacy in Smart Farming: Challenges and Opportunities	IEEE		IEEE Xplore	-; 	0024-08-12		10.1109/ACCESS.2020.2975142				http://ieeexplore.ieee.org/document/9003290				10.1109/Access.6287639					OA_Gold	Unique_Item_Requests	3	3	0
Smart Implantable Artificial Bladder: An Integrated Design for Organ Replacement	IEEE		IEEE Xplore	-; 	0015-03-13		10.1109/TBME.2020.3023052		0018-9294		http://ieeexplore.ieee.org/document/9190080				10.1109/TBME.10		0018-9294			Controlled	Total_Item_Requests	2	2	0
Smart Implantable Artificial Bladder: An Integrated Design for Organ Replacement	IEEE		IEEE Xplore	-; 	0015-03-13		10.1109/TBME.2020.3023052		0018-9294		http://ieeexplore.ieee.org/document/9190080				10.1109/TBME.10		0018-9294			Controlled	Unique_Item_Requests	1	1	0
Socio-Economic and Legal Impact of Autonomous Robotics and AI Entities: The RAiLE Project	IEEE		IEEE Xplore	-; 	0011-09-08		10.1109/MTS.2018.2795120		0278-0097		http://ieeexplore.ieee.org/document/8307128				10.1109/MTAS.44		0278-0097			Controlled	Total_Item_Requests	1	1	0
Socio-Economic and Legal Impact of Autonomous Robotics and AI Entities: The RAiLE Project	IEEE		IEEE Xplore	-; 	0011-09-08		10.1109/MTS.2018.2795120		0278-0097		http://ieeexplore.ieee.org/document/8307128				10.1109/MTAS.44		0278-0097			Controlled	Unique_Item_Requests	1	1	0
Soil Sensors-Based Prediction System for Plant Diseases Using Exploratory Data Analysis and Machine Learning	IEEE		IEEE Xplore	-; 	0027-06-12		10.1109/JSEN.2020.3046295		1530-437X		http://ieeexplore.ieee.org/document/9301331				10.1109/JSEN.7361		1530-437X			Controlled	Total_Item_Requests	4	4	0
Soil Sensors-Based Prediction System for Plant Diseases Using Exploratory Data Analysis and Machine Learning	IEEE		IEEE Xplore	-; 	0027-06-12		10.1109/JSEN.2020.3046295		1530-437X		http://ieeexplore.ieee.org/document/9301331				10.1109/JSEN.7361		1530-437X			Controlled	Unique_Item_Requests	1	1	0
Systematic Mapping: Artificial Intelligence Techniques in Software Engineering	IEEE		IEEE Xplore	-; 	0015-11-12		10.1109/ACCESS.2022.3174115				http://ieeexplore.ieee.org/document/9771431				10.1109/Access.6287639					OA_Gold	Total_Item_Requests	1	1	0
Systematic Mapping: Artificial Intelligence Techniques in Software Engineering	IEEE		IEEE Xplore	-; 	0015-11-12		10.1109/ACCESS.2022.3174115				http://ieeexplore.ieee.org/document/9771431				10.1109/Access.6287639					OA_Gold	Unique_Item_Requests	1	1	0
Temperature Assessment During Radiofrequency Ablation in Ex Vivo Long Bone by Fiber Bragg Grating Sensors	IEEE		IEEE Xplore	-; 	0008-07-16		10.1109/JSEN.2023.3347471		1530-437X		http://ieeexplore.ieee.org/document/10380528				10.1109/JSEN.7361		1530-437X			Controlled	Total_Item_Requests	1	1	0
Temperature Assessment During Radiofrequency Ablation in Ex Vivo Long Bone by Fiber Bragg Grating Sensors	IEEE		IEEE Xplore	-; 	0008-07-16		10.1109/JSEN.2023.3347471		1530-437X		http://ieeexplore.ieee.org/document/10380528				10.1109/JSEN.7361		1530-437X			Controlled	Unique_Item_Requests	1	1	0
Temperature-Soil Moisture Dryness Index for Remote Sensing of Surface Soil Moisture Assessment	IEEE		IEEE Xplore	-; 	0025-01-10		10.1109/LGRS.2021.3095170		1545-598X		http://ieeexplore.ieee.org/document/9490301				10.1109/LGRS.8859		1545-598X			Controlled	Total_Item_Requests	1	1	0
Temperature-Soil Moisture Dryness Index for Remote Sensing of Surface Soil Moisture Assessment	IEEE		IEEE Xplore	-; 	0025-01-10		10.1109/LGRS.2021.3095170		1545-598X		http://ieeexplore.ieee.org/document/9490301				10.1109/LGRS.8859		1545-598X			Controlled	Unique_Item_Requests	1	1	0
The Affordances of Multivariate Elo-Based Learner Modeling in Game-Based Assessment	IEEE		IEEE Xplore	-; 	0008-03-14		10.1109/TLT.2022.3203912				http://ieeexplore.ieee.org/document/9875051				10.1109/TLT.4620076					Controlled	Total_Item_Requests	2	2	0
The Affordances of Multivariate Elo-Based Learner Modeling in Game-Based Assessment	IEEE		IEEE Xplore	-; 	0008-03-14		10.1109/TLT.2022.3203912				http://ieeexplore.ieee.org/document/9875051				10.1109/TLT.4620076					Controlled	Unique_Item_Requests	1	1	0
The causes of project failure	IEEE		IEEE Xplore	-; 	0012-01-23		10.1109/17.62322		0018-9391		http://ieeexplore.ieee.org/document/62322				10.1109/TEM.17		0018-9391			Controlled	Total_Item_Requests	2	2	0
The causes of project failure	IEEE		IEEE Xplore	-; 	0012-01-23		10.1109/17.62322		0018-9391		http://ieeexplore.ieee.org/document/62322				10.1109/TEM.17		0018-9391			Controlled	Unique_Item_Requests	2	2	0
The Future of Digital Agriculture: Technologies and Opportunities	IEEE		IEEE Xplore	-; 	0016-08-12		10.1109/MITP.2019.2963412		1520-9202		http://ieeexplore.ieee.org/document/8994135				10.1109/MITP.6294		1520-9202			Controlled	Total_Item_Requests	2	2	0
The Future of Digital Agriculture: Technologies and Opportunities	IEEE		IEEE Xplore	-; 	0016-08-12		10.1109/MITP.2019.2963412		1520-9202		http://ieeexplore.ieee.org/document/8994135				10.1109/MITP.6294		1520-9202			Controlled	Unique_Item_Requests	1	1	0
The Impact of Artificial Intelligence and Blockchain on the Accounting Profession	IEEE		IEEE Xplore	-; 	0013-12-11		10.1109/ACCESS.2020.3000505				http://ieeexplore.ieee.org/document/9110603				10.1109/Access.6287639					OA_Gold	Total_Item_Requests	1	1	0
The Impact of Artificial Intelligence and Blockchain on the Accounting Profession	IEEE		IEEE Xplore	-; 	0013-12-11		10.1109/ACCESS.2020.3000505				http://ieeexplore.ieee.org/document/9110603				10.1109/Access.6287639					OA_Gold	Unique_Item_Requests	1	1	0
The pros and cons of democracy	IEEE		IEEE Xplore	-; 	0013-01-22		10.1109/TIT.2002.1003852		0018-9448		http://ieeexplore.ieee.org/document/1003852				10.1109/TIT.18		0018-9448			Controlled	Total_Item_Requests	2	2	0
The pros and cons of democracy	IEEE		IEEE Xplore	-; 	0013-01-22		10.1109/TIT.2002.1003852		0018-9448		http://ieeexplore.ieee.org/document/1003852				10.1109/TIT.18		0018-9448			Controlled	Unique_Item_Requests	1	1	0
There''s More to Sound Than Meets the Ear: Sound in Interactive Environments	IEEE		IEEE Xplore	-; 	0026-11-10		10.1109/MCG.2020.2996371		0272-1716		http://ieeexplore.ieee.org/document/9098089				10.1109/MCG.38		0272-1716			Controlled	Total_Item_Requests	7	7	0
There''s More to Sound Than Meets the Ear: Sound in Interactive Environments	IEEE		IEEE Xplore	-; 	0026-11-10		10.1109/MCG.2020.2996371		0272-1716		http://ieeexplore.ieee.org/document/9098089				10.1109/MCG.38		0272-1716			Controlled	Unique_Item_Requests	5	5	0
Time Series Prediction Algorithm for Intelligent Predictive Maintenance	IEEE		IEEE Xplore	-; 	0028-11-08		10.1109/LRA.2019.2918684				http://ieeexplore.ieee.org/document/8721101				10.1109/LRA.7083369					Controlled	Total_Item_Requests	2	2	0
Time Series Prediction Algorithm for Intelligent Predictive Maintenance	IEEE		IEEE Xplore	-; 	0028-11-08		10.1109/LRA.2019.2918684				http://ieeexplore.ieee.org/document/8721101				10.1109/LRA.7083369					Controlled	Unique_Item_Requests	1	1	0
Towards Paddy Rice Smart Farming: A Review on Big Data, Machine Learning, and Rice Production Tasks	IEEE		IEEE Xplore	-; 	0034-09-11		10.1109/ACCESS.2021.3069449				http://ieeexplore.ieee.org/document/9389541				10.1109/Access.6287639					OA_Gold	Total_Item_Requests	1	1	0
Towards Paddy Rice Smart Farming: A Review on Big Data, Machine Learning, and Rice Production Tasks	IEEE		IEEE Xplore	-; 	0034-09-11		10.1109/ACCESS.2021.3069449				http://ieeexplore.ieee.org/document/9389541				10.1109/Access.6287639					OA_Gold	Unique_Item_Requests	1	1	0
Transactional and Transformational Leadership Styles and Their Impact on Employees’ Acceptance of Predictive Maintenance Analytics: Evidence From an Indonesian Mining Company	IEEE		IEEE Xplore	-; 	0022-11-13		10.1109/ACCESS.2023.3277006				http://ieeexplore.ieee.org/document/10128117				10.1109/Access.6287639					OA_Gold	Total_Item_Requests	2	2	0
Transactional and Transformational Leadership Styles and Their Impact on Employees’ Acceptance of Predictive Maintenance Analytics: Evidence From an Indonesian Mining Company	IEEE		IEEE Xplore	-; 	0022-11-13		10.1109/ACCESS.2023.3277006				http://ieeexplore.ieee.org/document/10128117				10.1109/Access.6287639					OA_Gold	Unique_Item_Requests	1	1	0
ViART: Vision-Based Soft Tactile Sensing for Autonomous Robotic Vehicles	IEEE		IEEE Xplore	-; 	0009-05-15		10.1109/TMECH.2023.3301022		1083-4435		http://ieeexplore.ieee.org/document/10308417				10.1109/TMECH.3516		1083-4435			OA_Gold	Total_Item_Requests	4	4	0
ViART: Vision-Based Soft Tactile Sensing for Autonomous Robotic Vehicles	IEEE		IEEE Xplore	-; 	0009-05-15		10.1109/TMECH.2023.3301022		1083-4435		http://ieeexplore.ieee.org/document/10308417				10.1109/TMECH.3516		1083-4435			OA_Gold	Unique_Item_Requests	2	2	0
Visual cortical neurons as localized spatial frequency filters	IEEE		IEEE Xplore	-; 	0032-03-04		10.1109/TSMC.1983.6313086		0018-9472		http://ieeexplore.ieee.org/document/6313086				10.1109/TSMC.21		0018-9472			Controlled	Total_Item_Requests	1	1	0
Visual cortical neurons as localized spatial frequency filters	IEEE		IEEE Xplore	-; 	0032-03-04		10.1109/TSMC.1983.6313086		0018-9472		http://ieeexplore.ieee.org/document/6313086				10.1109/TSMC.21		0018-9472			Controlled	Unique_Item_Requests	1	1	0
