Report_Name	Journal Article Requests
Report_ID	IR_A1
Release	5
Institution_Name	University Of Prince Edward Island
Institution_ID	aaas:20351555
Metric_Types	Total_Item_Requests; Unique_Item_Requests
Report_Filters	Data_Type=Article; Parent_Data_Type=Journal; Access_Method=Regular
Report_Attributes	
Exceptions	
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-05T07:43:59Z
Created_By	Atypon Systems LLC.

Item	Publisher	Publisher_ID	Platform	Authors	Publication_Date	Article_version	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	Parent_Title	Parent_Authors	Parent_Article_Version	Parent_DOI	Parent_Proprietary_ID	Parent_Print_ISSN	Parent_Online_ISSN	Parent_URI	Access_Type	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Erratum for the Research Article “The SARS-CoV-2 monoclonal antibody combination, AZD7442, is protective in nonhuman primates and has an extended half-life in humans” by Y.-M. Loo et al.	American Association for the Advancement of Science		aaas		2022-04-27	VoR	10.1126/scitranslmed.abg8900					Science Translational Medicine			10.1126/stm	aaas:stm	1946-6234	1946-6242		Controlled	Unique_Item_Requests	1	1	0
Erratum for the Research Article “The SARS-CoV-2 monoclonal antibody combination, AZD7442, is protective in nonhuman primates and has an extended half-life in humans” by Y.-M. Loo et al.	American Association for the Advancement of Science		aaas		2022-04-27	VoR	10.1126/scitranslmed.abg8900					Science Translational Medicine			10.1126/stm	aaas:stm	1946-6234	1946-6242		Controlled	Total_Item_Requests	1	1	0
Evolutionary paths to new phenotypes	American Association for the Advancement of Science		aaas	Kathryn R. Elmer; 	2024-01-04	VoR	10.1126/science.adm9239					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Unique_Item_Requests	1	1	0
Evolutionary paths to new phenotypes	American Association for the Advancement of Science		aaas	Kathryn R. Elmer; 	2024-01-04	VoR	10.1126/science.adm9239					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Total_Item_Requests	1	1	0
Fitness Correlates of Heritable Variation in Antibody Responsiveness in a Wild Mammal	American Association for the Advancement of Science		aaas	Adam D. Hayward, Andrea L. Graham, Daniel H. Nussey, Jill G. Pilkington, Josephine M. Pemberton, Kathryn A. Watt; 	2021-04-25	VoR	10.1126/science.1194878					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Unique_Item_Requests	1	1	0
Fitness Correlates of Heritable Variation in Antibody Responsiveness in a Wild Mammal	American Association for the Advancement of Science		aaas	Adam D. Hayward, Andrea L. Graham, Daniel H. Nussey, Jill G. Pilkington, Josephine M. Pemberton, Kathryn A. Watt; 	2021-04-25	VoR	10.1126/science.1194878					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Total_Item_Requests	2	2	0
From Disorder to Order in Marching Locusts	American Association for the Advancement of Science		aaas	D. J. T. Sumpter, E. Despland, E. R. Miller, I. D. Couzin, J. Buhl, J. J. Hale, S. J. Simpson; 	2021-04-24	VoR	10.1126/science.1125142					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Unique_Item_Requests	1	1	0
From Disorder to Order in Marching Locusts	American Association for the Advancement of Science		aaas	D. J. T. Sumpter, E. Despland, E. R. Miller, I. D. Couzin, J. Buhl, J. J. Hale, S. J. Simpson; 	2021-04-24	VoR	10.1126/science.1125142					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Total_Item_Requests	1	1	0
Frontiers in molecular p-block chemistry: From structure to reactivity	American Association for the Advancement of Science		aaas	Rebecca L. Melen; 	2021-04-25	VoR	10.1126/science.aau5105					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Unique_Item_Requests	2	1	1
Frontiers in molecular p-block chemistry: From structure to reactivity	American Association for the Advancement of Science		aaas	Rebecca L. Melen; 	2021-04-25	VoR	10.1126/science.aau5105					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Total_Item_Requests	3	1	2
Genetic Effects of Captive Breeding Cause a Rapid, Cumulative Fitness Decline in the Wild	American Association for the Advancement of Science		aaas	Becky Cooper, Hitoshi Araki, Michael S. Blouin; 	2021-04-29	VoR	10.1126/science.1145621					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Unique_Item_Requests	1	1	0
Genetic Effects of Captive Breeding Cause a Rapid, Cumulative Fitness Decline in the Wild	American Association for the Advancement of Science		aaas	Becky Cooper, Hitoshi Araki, Michael S. Blouin; 	2021-04-29	VoR	10.1126/science.1145621					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Total_Item_Requests	1	1	0
Genetic variants underlying human bisexual behavior are reproductively advantageous	American Association for the Advancement of Science		aaas	Siliang Song, Jianzhi Zhang; 	2024-01-03	VoR	10.1126/sciadv.adj6958					Science Advances			10.1126/sciadv	aaas:sciadv		2375-2548		OA_Gold	Unique_Item_Requests	7	6	1
Genetic variants underlying human bisexual behavior are reproductively advantageous	American Association for the Advancement of Science		aaas	Siliang Song, Jianzhi Zhang; 	2024-01-03	VoR	10.1126/sciadv.adj6958					Science Advances			10.1126/sciadv	aaas:sciadv		2375-2548		OA_Gold	Total_Item_Requests	7	6	1
GPNMB confers risk for Parkinson’s disease through interaction with α-synuclein	American Association for the Advancement of Science		aaas	Elisia Clark, Eliza M. Brody, R. Tyler Skrinak, Alice S. Chen-Plotkin, Noah Han, Roseanne Davila-Rivera, Nimansha Jain, Noor Amari, Edward B. Lee, Rakshita Charan, Thomas F. Tropea, Maria E. Diaz-Ortiz, Marijan Posavi, Daniel Weintraub, Marc Carceles Cordon, Rebecca Zack, Vivianna M. Van Deerlin, Kelvin C. Luk, Michael D. Gallagher, Travis L. Unger, Yunji Seo; 	2022-08-19	VoR	10.1126/science.abk0637					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Unique_Item_Requests	1	0	1
GPNMB confers risk for Parkinson’s disease through interaction with α-synuclein	American Association for the Advancement of Science		aaas	Elisia Clark, Eliza M. Brody, R. Tyler Skrinak, Alice S. Chen-Plotkin, Noah Han, Roseanne Davila-Rivera, Nimansha Jain, Noor Amari, Edward B. Lee, Rakshita Charan, Thomas F. Tropea, Maria E. Diaz-Ortiz, Marijan Posavi, Daniel Weintraub, Marc Carceles Cordon, Rebecca Zack, Vivianna M. Van Deerlin, Kelvin C. Luk, Michael D. Gallagher, Travis L. Unger, Yunji Seo; 	2022-08-19	VoR	10.1126/science.abk0637					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Total_Item_Requests	2	0	2
Grasping Limb Patterning	American Association for the Advancement of Science		aaas	Andrew P. McMahon, Clifford J. Tabin; 	2021-04-25	VoR	10.1126/science.1162474					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Unique_Item_Requests	1	1	0
Grasping Limb Patterning	American Association for the Advancement of Science		aaas	Andrew P. McMahon, Clifford J. Tabin; 	2021-04-25	VoR	10.1126/science.1162474					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Total_Item_Requests	3	3	0
Grounded language acquisition through the eyes and ears of a single child	American Association for the Advancement of Science		aaas	Brenden M. Lake, Wentao Wang, A. Emin Orhan, Wai Keen Vong; 	2024-02-01	VoR	10.1126/science.adi1374					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Unique_Item_Requests	1	0	1
Grounded language acquisition through the eyes and ears of a single child	American Association for the Advancement of Science		aaas	Brenden M. Lake, Wentao Wang, A. Emin Orhan, Wai Keen Vong; 	2024-02-01	VoR	10.1126/science.adi1374					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Total_Item_Requests	2	0	2
Hepatic Glucose Sensing via the CREB Coactivator CRTC2	American Association for the Advancement of Science		aaas	Jianxin Xie, John Yates, Marc Montminy, Renaud Dentin, Susan Hedrick; 	2021-04-25	VoR	10.1126/science.1151363					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Unique_Item_Requests	1	0	1
Hepatic Glucose Sensing via the CREB Coactivator CRTC2	American Association for the Advancement of Science		aaas	Jianxin Xie, John Yates, Marc Montminy, Renaud Dentin, Susan Hedrick; 	2021-04-25	VoR	10.1126/science.1151363					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Total_Item_Requests	1	0	1
High-Resolution Global Maps of 21st-Century Forest Cover Change	American Association for the Advancement of Science		aaas	A. Egorov, A. Kommareddy, A. Tyukavina, C. O. Justice, D. Thau, J. R. G. Townshend, L. Chini, M. Hancher, M. C. Hansen, P. V. Potapov, R. Moore, S. A. Turubanova, S. J. Goetz, S. V. Stehman, T. R. Loveland; 	2021-04-25	VoR	10.1126/science.1244693					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Unique_Item_Requests	1	0	1
High-Resolution Global Maps of 21st-Century Forest Cover Change	American Association for the Advancement of Science		aaas	A. Egorov, A. Kommareddy, A. Tyukavina, C. O. Justice, D. Thau, J. R. G. Townshend, L. Chini, M. Hancher, M. C. Hansen, P. V. Potapov, R. Moore, S. A. Turubanova, S. J. Goetz, S. V. Stehman, T. R. Loveland; 	2021-04-25	VoR	10.1126/science.1244693					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Total_Item_Requests	2	0	2
Hippocampal Neurogenesis Regulates Forgetting During Adulthood and Infancy	American Association for the Advancement of Science		aaas	Adelaide P. Yiu, Alonso Martinez-Canabal, Anne L. Wheeler, Antonietta De Cristofaro, Axel Guskjolen, Blake A. Richards, Hirotaka Shoji, Hwa-Lin (Liz) Hsiang, Katherine G. Akers, Koji Ohira, Leonardo Restivo, Paul W. Frankland, Sheena A. Josselyn, Tsuyoshi Miyakawa, Yosuke Niibori; 	2021-04-27	VoR	10.1126/science.1248903					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Unique_Item_Requests	1	1	0
Hippocampal Neurogenesis Regulates Forgetting During Adulthood and Infancy	American Association for the Advancement of Science		aaas	Adelaide P. Yiu, Alonso Martinez-Canabal, Anne L. Wheeler, Antonietta De Cristofaro, Axel Guskjolen, Blake A. Richards, Hirotaka Shoji, Hwa-Lin (Liz) Hsiang, Katherine G. Akers, Koji Ohira, Leonardo Restivo, Paul W. Frankland, Sheena A. Josselyn, Tsuyoshi Miyakawa, Yosuke Niibori; 	2021-04-27	VoR	10.1126/science.1248903					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Total_Item_Requests	2	2	0
Hormone-mediated neural remodeling orchestrates parenting onset during pregnancy	American Association for the Advancement of Science		aaas	Francesco Monaca, Neven Borak, Rachida Ammari, Johannes Kohl, Matthew Lee, Mingran Cao, Patty Wai, Estelle Nassar, Nicholas A. Del Grosso, Deborah Schneider-Luftman; 	2023-10-05	VoR	10.1126/science.adi0576					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Unique_Item_Requests	1	0	1
Hormone-mediated neural remodeling orchestrates parenting onset during pregnancy	American Association for the Advancement of Science		aaas	Francesco Monaca, Neven Borak, Rachida Ammari, Johannes Kohl, Matthew Lee, Mingran Cao, Patty Wai, Estelle Nassar, Nicholas A. Del Grosso, Deborah Schneider-Luftman; 	2023-10-05	VoR	10.1126/science.adi0576					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Total_Item_Requests	1	0	1
Immobility-associated thromboprotection is conserved across mammalian species from bear to human	American Association for the Advancement of Science		aaas	Amin Polzin, Johannes B. Müller-Reif, Jonathan M. Gibbins, Lisa Schweizer, Shaza El Nemr, Jonas Kindberg, Judith Huth, Martin Orban, Ulrich Limper, Manuela Thienel, Michael Spannagl, Zhe Zhang, Andrea Friebe, Gemma Little, Julia Novotny, Ole Frobert, Enzo Lüsebrink, Leo Nicolai, Steffen Massberg, Steffen Ormanns, Tobias Petzold, Vincent Ehreiser, Anna Titova, Anne Dueck, Doris Maier, Matthias Vogel, Monir Majzoub-Altweck, Steffen Tiedt, Alina L. Evans, Badr Kilani, Stefan Kääb, Andreas Blutke, Barbara Kessler, Khrystyna Shchurovska, Konstantin Stark, Matthias Mann, Maximilian Zwiebel, Orpheus Mach, Peter Godsk Jørgensen, Philipp E. Geyer; 	2023-04-13	VoR	10.1126/science.abo5044					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Unique_Item_Requests	1	0	1
Immobility-associated thromboprotection is conserved across mammalian species from bear to human	American Association for the Advancement of Science		aaas	Amin Polzin, Johannes B. Müller-Reif, Jonathan M. Gibbins, Lisa Schweizer, Shaza El Nemr, Jonas Kindberg, Judith Huth, Martin Orban, Ulrich Limper, Manuela Thienel, Michael Spannagl, Zhe Zhang, Andrea Friebe, Gemma Little, Julia Novotny, Ole Frobert, Enzo Lüsebrink, Leo Nicolai, Steffen Massberg, Steffen Ormanns, Tobias Petzold, Vincent Ehreiser, Anna Titova, Anne Dueck, Doris Maier, Matthias Vogel, Monir Majzoub-Altweck, Steffen Tiedt, Alina L. Evans, Badr Kilani, Stefan Kääb, Andreas Blutke, Barbara Kessler, Khrystyna Shchurovska, Konstantin Stark, Matthias Mann, Maximilian Zwiebel, Orpheus Mach, Peter Godsk Jørgensen, Philipp E. Geyer; 	2023-04-13	VoR	10.1126/science.abo5044					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Total_Item_Requests	2	0	2
Implementation Science	American Association for the Advancement of Science		aaas	Karen J. Hofman, Linda Kupfer, Roger I. Glass, Temina Madon; 	2021-04-24	VoR	10.1126/science.1150009					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Unique_Item_Requests	5	0	5
Implementation Science	American Association for the Advancement of Science		aaas	Karen J. Hofman, Linda Kupfer, Roger I. Glass, Temina Madon; 	2021-04-24	VoR	10.1126/science.1150009					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Total_Item_Requests	9	0	9
Intestinal Inflammation Targets Cancer-Inducing Activity of the Microbiota	American Association for the Advancement of Science		aaas	Alain Stintzi, Anthony A. Fodor, Arlin B. Rogers, Barry J. Campbell, Belgin Dogan, Christian Jobin, Ernesto Perez-Chanona, Janelle C. Arthur, Jonathan J. Hansen, Jonathan M. Rhodes, Joshua M. Uronis, Kenneth W. Simpson, Marcus Mühlbauer, Sarah Tomkovich, Temitope O. Keku, Ting-Jia Fan, Turki Abujamel; 	2021-04-28	VoR	10.1126/science.1224820					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Unique_Item_Requests	1	1	0
Intestinal Inflammation Targets Cancer-Inducing Activity of the Microbiota	American Association for the Advancement of Science		aaas	Alain Stintzi, Anthony A. Fodor, Arlin B. Rogers, Barry J. Campbell, Belgin Dogan, Christian Jobin, Ernesto Perez-Chanona, Janelle C. Arthur, Jonathan J. Hansen, Jonathan M. Rhodes, Joshua M. Uronis, Kenneth W. Simpson, Marcus Mühlbauer, Sarah Tomkovich, Temitope O. Keku, Ting-Jia Fan, Turki Abujamel; 	2021-04-28	VoR	10.1126/science.1224820					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Total_Item_Requests	3	3	0
Little Evidence for Developmental Plasticity of Adult Hematopoietic Stem Cells	American Association for the Advancement of Science		aaas	Amy J. Wagers, Irving L. Weissman, Julie L. Christensen, Richard I. Sherwood; 	2002-09-05	VoR	10.1126/science.1074807					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Unique_Item_Requests	1	0	1
Little Evidence for Developmental Plasticity of Adult Hematopoietic Stem Cells	American Association for the Advancement of Science		aaas	Amy J. Wagers, Irving L. Weissman, Julie L. Christensen, Richard I. Sherwood; 	2002-09-05	VoR	10.1126/science.1074807					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Total_Item_Requests	2	0	2
LMO2-Associated Clonal T Cell Proliferation in Two Patients after Gene Therapy for SCID-X1	American Association for the Advancement of Science		aaas	A. Aurias, A. Fischer, A. Forster, A. Lim, C. Prinz, C. Von Kalle, C. S. Osborne, D. Stoppa-Lyonnet, E. Delabesse, E. Macintyre, E. Morillon, F. Gross, F. Le Deist, F. Sigaux, F. Valensi, G. de Saint Basile, I. Alexander, I. Radford-Weiss, J. Soulier, J. I. Cohen, L. E. Leiva, M. Cavazzana-Calvo, M. Schmidt, M. Wissler, M. P. McCormack, N. Wulffraat, P. Fraser, P. Leboulch, R. Pawliuk, R. Sorensen, S. Hacein-Bey-Abina, S. Romana, T. Frebourg, T. H. Rabbitts, U. Wintergerst; 	2021-04-25	VoR	10.1126/science.1088547					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Unique_Item_Requests	2	2	0
LMO2-Associated Clonal T Cell Proliferation in Two Patients after Gene Therapy for SCID-X1	American Association for the Advancement of Science		aaas	A. Aurias, A. Fischer, A. Forster, A. Lim, C. Prinz, C. Von Kalle, C. S. Osborne, D. Stoppa-Lyonnet, E. Delabesse, E. Macintyre, E. Morillon, F. Gross, F. Le Deist, F. Sigaux, F. Valensi, G. de Saint Basile, I. Alexander, I. Radford-Weiss, J. Soulier, J. I. Cohen, L. E. Leiva, M. Cavazzana-Calvo, M. Schmidt, M. Wissler, M. P. McCormack, N. Wulffraat, P. Fraser, P. Leboulch, R. Pawliuk, R. Sorensen, S. Hacein-Bey-Abina, S. Romana, T. Frebourg, T. H. Rabbitts, U. Wintergerst; 	2021-04-25	VoR	10.1126/science.1088547					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Total_Item_Requests	5	5	0
Mechanisms of antiwear tribofilm growth revealed in situ by single-asperity sliding contacts	American Association for the Advancement of Science		aaas	A. R. Konicek, D. G. Yablon, F. Mangolini, J. A. Bares, N. N. Gosvami, R. W. Carpick; 	2021-04-26	VoR	10.1126/science.1258788					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Unique_Item_Requests	1	1	0
Mechanisms of antiwear tribofilm growth revealed in situ by single-asperity sliding contacts	American Association for the Advancement of Science		aaas	A. R. Konicek, D. G. Yablon, F. Mangolini, J. A. Bares, N. N. Gosvami, R. W. Carpick; 	2021-04-26	VoR	10.1126/science.1258788					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Total_Item_Requests	2	2	0
Modern Global Climate Change	American Association for the Advancement of Science		aaas	Kevin E. Trenberth, Thomas R. Karl; 	2021-04-28	VoR	10.1126/science.1090228					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Unique_Item_Requests	1	1	0
Modern Global Climate Change	American Association for the Advancement of Science		aaas	Kevin E. Trenberth, Thomas R. Karl; 	2021-04-28	VoR	10.1126/science.1090228					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Total_Item_Requests	1	1	0
Molecular Shaping of the Beak	American Association for the Advancement of Science		aaas	Cheng-Ming Chuong, Ping Wu, Randall Bruce Widelitz, Sanong Suksaweang, Ting-Xin Jiang; 	2021-04-28	VoR	10.1126/science.1098109					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Unique_Item_Requests	1	0	1
Molecular Shaping of the Beak	American Association for the Advancement of Science		aaas	Cheng-Ming Chuong, Ping Wu, Randall Bruce Widelitz, Sanong Suksaweang, Ting-Xin Jiang; 	2021-04-28	VoR	10.1126/science.1098109					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Total_Item_Requests	1	0	1
Network structure of the human musculoskeletal system shapes neural interactions on multiple time scales	American Association for the Advancement of Science		aaas	Andreas Daffertshofer, Jennifer N. Kerkman, Leonardo L. Gollo, Michael Breakspear, Tjeerd W. Boonstra; 	2018-06-27	VoR	10.1126/sciadv.aat0497					Science Advances			10.1126/sciadv	aaas:sciadv		2375-2548		OA_Gold	Unique_Item_Requests	1	1	0
Network structure of the human musculoskeletal system shapes neural interactions on multiple time scales	American Association for the Advancement of Science		aaas	Andreas Daffertshofer, Jennifer N. Kerkman, Leonardo L. Gollo, Michael Breakspear, Tjeerd W. Boonstra; 	2018-06-27	VoR	10.1126/sciadv.aat0497					Science Advances			10.1126/sciadv	aaas:sciadv		2375-2548		OA_Gold	Total_Item_Requests	2	2	0
Persistent complement dysregulation with signs of thromboinflammation in active Long Covid	American Association for the Advancement of Science		aaas	Marc Emmenegger, Miro E. Raeber, Patrick Westermann, Roman Meledin, Alexander W. Charney, Karsten Borgwardt, Milo Puhan, Noam D. Beckmann, Christoph B. Messner, Laura Ceglarek, Michele Pons, Petter Brodin, Sara Cervia-Hasler, Sarah C. Brüningk, Adriano Aguzzi, Carlo Cervia-Hasler, Onur Boyman, Ryan C. Thompson, Bowen Fan, Patrick Taeschler, Sarah Adamo, Dominik Menges, Miriam Merad, Giulia Muzio, Tala Ballouz, Jakob Nilsson, Tobias Hoch, Yves Zurbuchen; 	2024-01-19	VoR	10.1126/science.adg7942					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Unique_Item_Requests	1	1	0
Persistent complement dysregulation with signs of thromboinflammation in active Long Covid	American Association for the Advancement of Science		aaas	Marc Emmenegger, Miro E. Raeber, Patrick Westermann, Roman Meledin, Alexander W. Charney, Karsten Borgwardt, Milo Puhan, Noam D. Beckmann, Christoph B. Messner, Laura Ceglarek, Michele Pons, Petter Brodin, Sara Cervia-Hasler, Sarah C. Brüningk, Adriano Aguzzi, Carlo Cervia-Hasler, Onur Boyman, Ryan C. Thompson, Bowen Fan, Patrick Taeschler, Sarah Adamo, Dominik Menges, Miriam Merad, Giulia Muzio, Tala Ballouz, Jakob Nilsson, Tobias Hoch, Yves Zurbuchen; 	2024-01-19	VoR	10.1126/science.adg7942					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Total_Item_Requests	1	1	0
Physics-based early warning signal shows that AMOC is on tipping course	American Association for the Advancement of Science		aaas	Henk A. Dijkstra, Michael Kliphuis, René M. van Westen; 	2024-02-09	VoR	10.1126/sciadv.adk1189					Science Advances			10.1126/sciadv	aaas:sciadv		2375-2548		OA_Gold	Unique_Item_Requests	1	0	1
Physics-based early warning signal shows that AMOC is on tipping course	American Association for the Advancement of Science		aaas	Henk A. Dijkstra, Michael Kliphuis, René M. van Westen; 	2024-02-09	VoR	10.1126/sciadv.adk1189					Science Advances			10.1126/sciadv	aaas:sciadv		2375-2548		OA_Gold	Total_Item_Requests	1	0	1
Preclinical evaluation of a SARS-CoV-2 mRNA vaccine PTX-COVID19-B	American Association for the Advancement of Science		aaas	Anne-Claude Gingras, Arinjay Banerjee, Bhavisha Rathod, Bryan D. Griffin, Eric G. Marcusson, Feng Yun Yue, Giorgi Babuadze, Jordan A. Schwartz, Jumai A. Abioye, Jun Liu, Karen Colwill, Karen Mossman, Lily Yip, Maedeh Naghibosadat, Mario A. Ostrowski, Michael S. Pollanen, Natalia Martin Orozco, Patrick Budylowski, Queenie Hu, Reuben Samson, Robert A. Kozak, Ryan Law, Samira Mubareka, Sang Kyun Ahn, Serena Chau, W. Rod Hardy, Yuko Arita; 	2022-01-19	VoR	10.1126/sciadv.abj9815					Science Advances			10.1126/sciadv	aaas:sciadv		2375-2548		OA_Gold	Unique_Item_Requests	1	0	1
Preclinical evaluation of a SARS-CoV-2 mRNA vaccine PTX-COVID19-B	American Association for the Advancement of Science		aaas	Anne-Claude Gingras, Arinjay Banerjee, Bhavisha Rathod, Bryan D. Griffin, Eric G. Marcusson, Feng Yun Yue, Giorgi Babuadze, Jordan A. Schwartz, Jumai A. Abioye, Jun Liu, Karen Colwill, Karen Mossman, Lily Yip, Maedeh Naghibosadat, Mario A. Ostrowski, Michael S. Pollanen, Natalia Martin Orozco, Patrick Budylowski, Queenie Hu, Reuben Samson, Robert A. Kozak, Ryan Law, Samira Mubareka, Sang Kyun Ahn, Serena Chau, W. Rod Hardy, Yuko Arita; 	2022-01-19	VoR	10.1126/sciadv.abj9815					Science Advances			10.1126/sciadv	aaas:sciadv		2375-2548		OA_Gold	Total_Item_Requests	1	0	1
Production, use, and fate of all plastics ever made	American Association for the Advancement of Science		aaas	Jenna R. Jambeck, Kara Lavender Law, Roland Geyer; 	2017-07-19	VoR	10.1126/sciadv.1700782					Science Advances			10.1126/sciadv	aaas:sciadv		2375-2548		OA_Gold	Unique_Item_Requests	1	0	1
Production, use, and fate of all plastics ever made	American Association for the Advancement of Science		aaas	Jenna R. Jambeck, Kara Lavender Law, Roland Geyer; 	2017-07-19	VoR	10.1126/sciadv.1700782					Science Advances			10.1126/sciadv	aaas:sciadv		2375-2548		OA_Gold	Total_Item_Requests	1	0	1
Protected land: Threat of invasive species	American Association for the Advancement of Science		aaas	Philip E. Hulme; 	2021-04-28	VoR	10.1126/science.aau3784					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Unique_Item_Requests	1	1	0
Protected land: Threat of invasive species	American Association for the Advancement of Science		aaas	Philip E. Hulme; 	2021-04-28	VoR	10.1126/science.aau3784					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Total_Item_Requests	1	1	0
Proton conductivity in ampullae of Lorenzini jelly	American Association for the Advancement of Science		aaas	Chris T. Amemiya, Erik E. Josberger, Joel Sohn, Marco Rolandi, Michael J. Rego, Pegah Hassanzadeh, Yingxin Deng; 	2016-05-13	VoR	10.1126/sciadv.1600112					Science Advances			10.1126/sciadv	aaas:sciadv		2375-2548		OA_Gold	Unique_Item_Requests	1	0	1
Proton conductivity in ampullae of Lorenzini jelly	American Association for the Advancement of Science		aaas	Chris T. Amemiya, Erik E. Josberger, Joel Sohn, Marco Rolandi, Michael J. Rego, Pegah Hassanzadeh, Yingxin Deng; 	2016-05-13	VoR	10.1126/sciadv.1600112					Science Advances			10.1126/sciadv	aaas:sciadv		2375-2548		OA_Gold	Total_Item_Requests	1	0	1
Reaching the limit in autonomous racing: Optimal control versus reinforcement learning	American Association for the Advancement of Science		aaas	Angel Romero, Matthias Müller, Vladlen Koltun, Yunlong Song, Davide Scaramuzza; 	2023-09-13	VoR	10.1126/scirobotics.adg1462					Science Robotics			10.1126/scirobotics	aaas:scirobotics		2470-9476		Controlled	Unique_Item_Requests	3	0	3
Reaching the limit in autonomous racing: Optimal control versus reinforcement learning	American Association for the Advancement of Science		aaas	Angel Romero, Matthias Müller, Vladlen Koltun, Yunlong Song, Davide Scaramuzza; 	2023-09-13	VoR	10.1126/scirobotics.adg1462					Science Robotics			10.1126/scirobotics	aaas:scirobotics		2470-9476		Controlled	Total_Item_Requests	3	0	3
Recovery of particulate methane monooxygenase structure and activity in a lipid bilayer	American Association for the Advancement of Science		aaas	Amy C. Rosenzweig, Christopher W. Koo, Frank J. Tucci, Yuan He; 	2022-03-17	VoR	10.1126/science.abm3282					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Unique_Item_Requests	3	3	0
Recovery of particulate methane monooxygenase structure and activity in a lipid bilayer	American Association for the Advancement of Science		aaas	Amy C. Rosenzweig, Christopher W. Koo, Frank J. Tucci, Yuan He; 	2022-03-17	VoR	10.1126/science.abm3282					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Total_Item_Requests	3	3	0
Restoring Systemic GDF11 Levels Reverses Age-Related Dysfunction in Mouse Skeletal Muscle	American Association for the Advancement of Science		aaas	Amy J. Wagers, Bernard Rosner, Christine Miller, Danika Khong, Elizabeth Y. Wu, Francesco S. Loffredo, James R. Pancoast, Jennifer L. Shadrach, Jessica Lebowitz, Juhyun Oh, Laurie J. Goodyear, Manisha Sinha, Massimiliano Cerletti, Michael F. Hirshman, Mi-Jeong Kim, Richard T. Lee, Rohan Manohar, Samuel G. Regalado, Thomas Serwold, Young C. Jang; 	2021-04-27	VoR	10.1126/science.1251152					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Unique_Item_Requests	1	1	0
