Report_Name	Journal Article Requests
Report_ID	IR_A1
Release	5
Institution_Name	Univ of Prince Edward Island
Institution_ID	physio:00015659
Metric_Types	Total_Item_Requests; Unique_Item_Requests
Report_Filters	Parent_Data_Type=Journal; Data_Type=Article; Access_Method=Regular
Report_Attributes	
Exceptions	
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-05T07:47:24Z
Created_By	Atypon Systems LLC.

Item	Publisher	Publisher_ID	Platform	Authors	Publication_Date	Article_version	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	Parent_Title	Parent_Authors	Parent_Article_Version	Parent_DOI	Parent_Proprietary_ID	Parent_Print_ISSN	Parent_Online_ISSN	Parent_URI	Access_Type	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Fatigue and functional performance of human biceps muscle following concentric or eccentric contractions	American Physiological Society		The American Physiological Society	Di J. Newham, I. Christopher H. Smith; 	2007-01-01	VoR	10.1152/japplphysiol.00571.2006					Journal of Applied Physiology			10.1152/japplphysiol	physio:jappl	8750-7587	1522-1601		Controlled	Total_Item_Requests	1	0	1
Firing rates of motor units in human vastus lateralis muscle during fatiguing isometric contractions	American Physiological Society		The American Physiological Society	Alexander Adam, Carlo J. De Luca; 	2005-07-01	VoR	10.1152/japplphysiol.01344.2004					Journal of Applied Physiology			10.1152/japplphysiol	physio:jappl	8750-7587	1522-1601		Controlled	Unique_Item_Requests	1	0	1
Firing rates of motor units in human vastus lateralis muscle during fatiguing isometric contractions	American Physiological Society		The American Physiological Society	Alexander Adam, Carlo J. De Luca; 	2005-07-01	VoR	10.1152/japplphysiol.01344.2004					Journal of Applied Physiology			10.1152/japplphysiol	physio:jappl	8750-7587	1522-1601		Controlled	Total_Item_Requests	1	0	1
Freezing of living cells: mechanisms and implications	American Physiological Society		The American Physiological Society	P. Mazur; 	1984-09-01	VoR	10.1152/ajpcell.1984.247.3.C125					American Journal of Physiology-Cell Physiology			10.1152/ajpcell	physio:ajpcell	0363-6143	1522-1563		Controlled	Unique_Item_Requests	1	0	1
Freezing of living cells: mechanisms and implications	American Physiological Society		The American Physiological Society	P. Mazur; 	1984-09-01	VoR	10.1152/ajpcell.1984.247.3.C125					American Journal of Physiology-Cell Physiology			10.1152/ajpcell	physio:ajpcell	0363-6143	1522-1563		Controlled	Total_Item_Requests	1	0	1
Hematological changes and athletic performance in horses in response to high altitude (3,800 m)	American Physiological Society		The American Physiological Society	Steven J. Wickler, Timothy P. Anderson; 	2000-10-01	VoR	10.1152/ajpregu.2000.279.4.R1176					American Journal of Physiology-Regulatory, Integrative and Comparative Physiology			10.1152/ajpregu	physio:ajpregu	0363-6119	1522-1490		Controlled	Unique_Item_Requests	1	1	0
Hematological changes and athletic performance in horses in response to high altitude (3,800 m)	American Physiological Society		The American Physiological Society	Steven J. Wickler, Timothy P. Anderson; 	2000-10-01	VoR	10.1152/ajpregu.2000.279.4.R1176					American Journal of Physiology-Regulatory, Integrative and Comparative Physiology			10.1152/ajpregu	physio:ajpregu	0363-6119	1522-1490		Controlled	Total_Item_Requests	1	1	0
Hepatic vascular response to anaphylaxis in isolated canine liver	American Physiological Society		The American Physiological Society	S. Tanaka, T. Hayashi, T. Shibamoto, Y. Saeki, Y. Yamaguchi; 	1994-07-01	VoR	10.1152/ajpregu.1994.267.1.R268					American Journal of Physiology-Regulatory, Integrative and Comparative Physiology			10.1152/ajpregu	physio:ajpregu	0363-6119	1522-1490		Controlled	Unique_Item_Requests	1	1	0
Hepatic vascular response to anaphylaxis in isolated canine liver	American Physiological Society		The American Physiological Society	S. Tanaka, T. Hayashi, T. Shibamoto, Y. Saeki, Y. Yamaguchi; 	1994-07-01	VoR	10.1152/ajpregu.1994.267.1.R268					American Journal of Physiology-Regulatory, Integrative and Comparative Physiology			10.1152/ajpregu	physio:ajpregu	0363-6119	1522-1490		Controlled	Total_Item_Requests	1	1	0
Hypertonic Stress in the Kidney: A Necessary Evil	American Physiological Society		The American Physiological Society	H. Moo Kwon, Min Seong Kwon, Sun Woo Lim; 	2009-06-01	VoR	10.1152/physiol.00005.2009					Physiology			10.1152/physiol	physio:physiologyonline	1548-9213	1548-9221		Controlled	Unique_Item_Requests	1	0	1
Hypertonic Stress in the Kidney: A Necessary Evil	American Physiological Society		The American Physiological Society	H. Moo Kwon, Min Seong Kwon, Sun Woo Lim; 	2009-06-01	VoR	10.1152/physiol.00005.2009					Physiology			10.1152/physiol	physio:physiologyonline	1548-9213	1548-9221		Controlled	Total_Item_Requests	1	0	1
IGF-I/PI3K/Akt and IGF-I/MAPK/ERK pathways in vivo in skeletal muscle are regulated by nutrition and contribute to somatic growth in the fine flounder	American Physiological Society		The American Physiological Society	Alfredo Molina, Belen Lorca, Björn Thrandur Björnsson, Eduardo N. Fuentes, Ingibjörg Eir Einarsdottir, Juan Antonio Valdés, Marco Alvarez; 	2011-06-01	VoR	10.1152/ajpregu.00535.2010					American Journal of Physiology-Regulatory, Integrative and Comparative Physiology			10.1152/ajpregu	physio:ajpregu	0363-6119	1522-1490		Controlled	Unique_Item_Requests	1	1	0
IGF-I/PI3K/Akt and IGF-I/MAPK/ERK pathways in vivo in skeletal muscle are regulated by nutrition and contribute to somatic growth in the fine flounder	American Physiological Society		The American Physiological Society	Alfredo Molina, Belen Lorca, Björn Thrandur Björnsson, Eduardo N. Fuentes, Ingibjörg Eir Einarsdottir, Juan Antonio Valdés, Marco Alvarez; 	2011-06-01	VoR	10.1152/ajpregu.00535.2010					American Journal of Physiology-Regulatory, Integrative and Comparative Physiology			10.1152/ajpregu	physio:ajpregu	0363-6119	1522-1490		Controlled	Total_Item_Requests	2	2	0
Influence of upper respiratory tract on liquid flow to and from fetal lungs	American Physiological Society		The American Physiological Society	A. D. Bocking, J. N. Sigger, R. Harding; 	1986-07-01	VoR	10.1152/jappl.1986.61.1.68					Journal of Applied Physiology			10.1152/japplphysiol	physio:jappl	8750-7587	1522-1601		Controlled	Unique_Item_Requests	1	0	1
Influence of upper respiratory tract on liquid flow to and from fetal lungs	American Physiological Society		The American Physiological Society	A. D. Bocking, J. N. Sigger, R. Harding; 	1986-07-01	VoR	10.1152/jappl.1986.61.1.68					Journal of Applied Physiology			10.1152/japplphysiol	physio:jappl	8750-7587	1522-1601		Controlled	Total_Item_Requests	1	0	1
Leptospirosis leads to dysregulation of sodium transporters in the kidney and lung	American Physiological Society		The American Physiological Society	Adílson C. Rodrigues, Antonio Carlos Seguro, Lúcia Andrade, Rodrigo B. Souza, Talita R. C. Sanches; 	2007-02-01	VoR	10.1152/ajprenal.00102.2006					American Journal of Physiology-Renal Physiology			10.1152/ajprenal	physio:ajprenal	1931-857X	1522-1466		Controlled	Unique_Item_Requests	1	1	0
Leptospirosis leads to dysregulation of sodium transporters in the kidney and lung	American Physiological Society		The American Physiological Society	Adílson C. Rodrigues, Antonio Carlos Seguro, Lúcia Andrade, Rodrigo B. Souza, Talita R. C. Sanches; 	2007-02-01	VoR	10.1152/ajprenal.00102.2006					American Journal of Physiology-Renal Physiology			10.1152/ajprenal	physio:ajprenal	1931-857X	1522-1466		Controlled	Total_Item_Requests	1	1	0
Liver and heart mitochondria in rats submitted to chronic hypobaric hypoxia	American Physiological Society		The American Physiological Society	A. Boveris, A. C. Taquini, L. E. Costa, O. R. Koch; 	1988-07-01	VoR	10.1152/ajpcell.1988.255.1.C123					American Journal of Physiology-Cell Physiology			10.1152/ajpcell	physio:ajpcell	0363-6143	1522-1563		Controlled	Unique_Item_Requests	1	0	1
Liver and heart mitochondria in rats submitted to chronic hypobaric hypoxia	American Physiological Society		The American Physiological Society	A. Boveris, A. C. Taquini, L. E. Costa, O. R. Koch; 	1988-07-01	VoR	10.1152/ajpcell.1988.255.1.C123					American Journal of Physiology-Cell Physiology			10.1152/ajpcell	physio:ajpcell	0363-6143	1522-1563		Controlled	Total_Item_Requests	1	0	1
Measuring osmosis and hemolysis of red blood cells	American Physiological Society		The American Physiological Society	Frances M. MacMillan, Lauren K. Goodhead; 	2017-05-19	VoR	10.1152/advan.00083.2016					Advances in Physiology Education			10.1152/advan	physio:advances	1043-4046	1522-1229		Controlled	Unique_Item_Requests	1	1	0
Measuring osmosis and hemolysis of red blood cells	American Physiological Society		The American Physiological Society	Frances M. MacMillan, Lauren K. Goodhead; 	2017-05-19	VoR	10.1152/advan.00083.2016					Advances in Physiology Education			10.1152/advan	physio:advances	1043-4046	1522-1229		Controlled	Total_Item_Requests	1	1	0
Mechanics of respiratory system in healthy anesthetized humans with emphasis on viscoelastic properties	American Physiological Society		The American Physiological Society	B. Jonson, C. Mansson, H. Grytzell, K. Brauer, L. Beydon, S. Valind; 	1993-07-01	VoR	10.1152/jappl.1993.75.1.132					Journal of Applied Physiology			10.1152/japplphysiol	physio:jappl	8750-7587	1522-1601		Controlled	Unique_Item_Requests	1	1	0
Mechanics of respiratory system in healthy anesthetized humans with emphasis on viscoelastic properties	American Physiological Society		The American Physiological Society	B. Jonson, C. Mansson, H. Grytzell, K. Brauer, L. Beydon, S. Valind; 	1993-07-01	VoR	10.1152/jappl.1993.75.1.132					Journal of Applied Physiology			10.1152/japplphysiol	physio:jappl	8750-7587	1522-1601		Controlled	Total_Item_Requests	1	1	0
Mechanisms of folate homeostasis	American Physiological Society		The American Physiological Society	S. E. Steinberg; 	1984-04-01	VoR	10.1152/ajpgi.1984.246.4.G319					American Journal of Physiology-Gastrointestinal and Liver Physiology			10.1152/ajpgi	physio:ajpgi	0193-1857	1522-1547		Controlled	Unique_Item_Requests	1	1	0
Mechanisms of folate homeostasis	American Physiological Society		The American Physiological Society	S. E. Steinberg; 	1984-04-01	VoR	10.1152/ajpgi.1984.246.4.G319					American Journal of Physiology-Gastrointestinal and Liver Physiology			10.1152/ajpgi	physio:ajpgi	0193-1857	1522-1547		Controlled	Total_Item_Requests	1	1	0
Mitochondrial maintenance via autophagy contributes to functional skeletal muscle regeneration and remodeling	American Physiological Society		The American Physiological Society	Aaron M. Beedle, Anna S. Nichenko, Gordon L. Warren, Jarrod A. Call, Junna Luan, Kristen B. Peissig, Mark Atuan, Steven J. Foltz, W. Michael Southern; 	2016-08-01	VoR	10.1152/ajpcell.00066.2016					American Journal of Physiology-Cell Physiology			10.1152/ajpcell	physio:ajpcell	0363-6143	1522-1563		Controlled	Unique_Item_Requests	1	1	0
Mitochondrial maintenance via autophagy contributes to functional skeletal muscle regeneration and remodeling	American Physiological Society		The American Physiological Society	Aaron M. Beedle, Anna S. Nichenko, Gordon L. Warren, Jarrod A. Call, Junna Luan, Kristen B. Peissig, Mark Atuan, Steven J. Foltz, W. Michael Southern; 	2016-08-01	VoR	10.1152/ajpcell.00066.2016					American Journal of Physiology-Cell Physiology			10.1152/ajpcell	physio:ajpcell	0363-6143	1522-1563		Controlled	Total_Item_Requests	1	1	0
Mitochondrial Reactive Oxygen Species (ROS) and ROS-Induced ROS Release	American Physiological Society		The American Physiological Society	Dmitry B. Zorov, Magdalena Juhaszova, Steven J. Sollott; 	2014-07-01	VoR	10.1152/physrev.00026.2013					Physiological Reviews			10.1152/physrev	physio:physrev	0031-9333	1522-1210		Controlled	Unique_Item_Requests	1	1	0
Mitochondrial Reactive Oxygen Species (ROS) and ROS-Induced ROS Release	American Physiological Society		The American Physiological Society	Dmitry B. Zorov, Magdalena Juhaszova, Steven J. Sollott; 	2014-07-01	VoR	10.1152/physrev.00026.2013					Physiological Reviews			10.1152/physrev	physio:physrev	0031-9333	1522-1210		Controlled	Total_Item_Requests	1	1	0
NFAT activation by membrane potential follows a calcium pathway distinct from other activity-related transcription factors in skeletal muscle cells	American Physiological Society		The American Physiological Society	Eduardo Gaggero, Enrique Jaimovich, Jorge Hidalgo, Juan Antonio Valdés, M. Angélica Carrasco, Nancy Leal; 	2008-03-01	VoR	10.1152/ajpcell.00195.2007					American Journal of Physiology-Cell Physiology			10.1152/ajpcell	physio:ajpcell	0363-6143	1522-1563		Controlled	Unique_Item_Requests	1	1	0
NFAT activation by membrane potential follows a calcium pathway distinct from other activity-related transcription factors in skeletal muscle cells	American Physiological Society		The American Physiological Society	Eduardo Gaggero, Enrique Jaimovich, Jorge Hidalgo, Juan Antonio Valdés, M. Angélica Carrasco, Nancy Leal; 	2008-03-01	VoR	10.1152/ajpcell.00195.2007					American Journal of Physiology-Cell Physiology			10.1152/ajpcell	physio:ajpcell	0363-6143	1522-1563		Controlled	Total_Item_Requests	1	1	0
Obstructive nephropathy and molecular pathophysiology of renal interstitial fibrosis	American Physiological Society		The American Physiological Society	Henricus A. M. Mutsaers, Jørgen Frøkiær, Rikke Nørregaard, Tae-Hwan Kwon; 	2023-08-31	VoR	10.1152/physrev.00027.2022					Physiological Reviews			10.1152/physrev	physio:physrev	0031-9333	1522-1210		OA_Gold	Unique_Item_Requests	1	1	0
Obstructive nephropathy and molecular pathophysiology of renal interstitial fibrosis	American Physiological Society		The American Physiological Society	Henricus A. M. Mutsaers, Jørgen Frøkiær, Rikke Nørregaard, Tae-Hwan Kwon; 	2023-08-31	VoR	10.1152/physrev.00027.2022					Physiological Reviews			10.1152/physrev	physio:physrev	0031-9333	1522-1210		OA_Gold	Total_Item_Requests	2	2	0
Oxygen delivery to skeletal muscle fibers: effects of microvascular unit structure and control mechanisms	American Physiological Society		The American Physiological Society	Andrew J. Fuglevand, Arthur Lo, Timothy W. Secomb; 	2003-09-01	VoR	10.1152/ajpheart.00278.2003					American Journal of Physiology-Heart and Circulatory Physiology			10.1152/ajpheart	physio:ajpheart	0363-6135	1522-1539		Controlled	Unique_Item_Requests	1	1	0
Oxygen delivery to skeletal muscle fibers: effects of microvascular unit structure and control mechanisms	American Physiological Society		The American Physiological Society	Andrew J. Fuglevand, Arthur Lo, Timothy W. Secomb; 	2003-09-01	VoR	10.1152/ajpheart.00278.2003					American Journal of Physiology-Heart and Circulatory Physiology			10.1152/ajpheart	physio:ajpheart	0363-6135	1522-1539		Controlled	Total_Item_Requests	1	1	0
Permeabilities of teleost and elasmobranch gill apical membranes: evidence that lipid bilayers alone do not account for barrier function	American Physiological Society		The American Physiological Society	Evamaria Kinne-Saffran, Gerard Apodaca, James P. Saenz, John C. Mathai, Joshua D. Zeidel, Mark L. Zeidel, Rebekah H. Gensure, Rolf Kinne, Warren G. Hill; 	2004-07-01	VoR	10.1152/ajpcell.00017.2004					American Journal of Physiology-Cell Physiology			10.1152/ajpcell	physio:ajpcell	0363-6143	1522-1563		Controlled	Unique_Item_Requests	1	0	1
Permeabilities of teleost and elasmobranch gill apical membranes: evidence that lipid bilayers alone do not account for barrier function	American Physiological Society		The American Physiological Society	Evamaria Kinne-Saffran, Gerard Apodaca, James P. Saenz, John C. Mathai, Joshua D. Zeidel, Mark L. Zeidel, Rebekah H. Gensure, Rolf Kinne, Warren G. Hill; 	2004-07-01	VoR	10.1152/ajpcell.00017.2004					American Journal of Physiology-Cell Physiology			10.1152/ajpcell	physio:ajpcell	0363-6143	1522-1563		Controlled	Total_Item_Requests	1	0	1
Postnatal treatment with metyrapone attenuates the effects of diet-induced obesity in female rats exposed to early-life stress	American Physiological Society		The American Physiological Society	Analia S. Loria, Caleb T. Wills, Dianne M. Cohn, Joseph B. Herald, Margaret O. Murphy, Stanley G. Unfried; 	2017-02-01	VoR	10.1152/ajpendo.00308.2016					American Journal of Physiology-Endocrinology and Metabolism			10.1152/ajpendo	physio:ajpendo	0193-1849	1522-1555		Controlled	Unique_Item_Requests	1	0	1
Postnatal treatment with metyrapone attenuates the effects of diet-induced obesity in female rats exposed to early-life stress	American Physiological Society		The American Physiological Society	Analia S. Loria, Caleb T. Wills, Dianne M. Cohn, Joseph B. Herald, Margaret O. Murphy, Stanley G. Unfried; 	2017-02-01	VoR	10.1152/ajpendo.00308.2016					American Journal of Physiology-Endocrinology and Metabolism			10.1152/ajpendo	physio:ajpendo	0193-1849	1522-1555		Controlled	Total_Item_Requests	1	0	1
Rodent intestinal folate transporters (SLC46A1): secondary structure, functional properties, and response to dietary folate restriction	American Physiological Society		The American Physiological Society	Andong Qiu, Diane C. Cabelof, Eugenia Tsai, I. David Goldman, Larry H. Matherly, Michaela Jansen, Myles H. Akabas, Rongbao Zhao, Sang Hee Min, Usha Malhotra; 	2007-11-01	VoR	10.1152/ajpcell.00202.2007					American Journal of Physiology-Cell Physiology			10.1152/ajpcell	physio:ajpcell	0363-6143	1522-1563		Controlled	Unique_Item_Requests	1	1	0
Rodent intestinal folate transporters (SLC46A1): secondary structure, functional properties, and response to dietary folate restriction	American Physiological Society		The American Physiological Society	Andong Qiu, Diane C. Cabelof, Eugenia Tsai, I. David Goldman, Larry H. Matherly, Michaela Jansen, Myles H. Akabas, Rongbao Zhao, Sang Hee Min, Usha Malhotra; 	2007-11-01	VoR	10.1152/ajpcell.00202.2007					American Journal of Physiology-Cell Physiology			10.1152/ajpcell	physio:ajpcell	0363-6143	1522-1563		Controlled	Total_Item_Requests	4	4	0
Role of the hypoglossal nerve in equine nasopharyngeal stability	American Physiological Society		The American Physiological Society	John H. Pigott, John W. Hermanson, Jonathan Cheetham, Leo V. Soderholm, Lisa M. Thorson, Luis Campoy, Norm G. Ducharme; 	2009-08-01	VoR	10.1152/japplphysiol.91177.2008					Journal of Applied Physiology			10.1152/japplphysiol	physio:jappl	8750-7587	1522-1601		Controlled	Unique_Item_Requests	1	1	0
Role of the hypoglossal nerve in equine nasopharyngeal stability	American Physiological Society		The American Physiological Society	John H. Pigott, John W. Hermanson, Jonathan Cheetham, Leo V. Soderholm, Lisa M. Thorson, Luis Campoy, Norm G. Ducharme; 	2009-08-01	VoR	10.1152/japplphysiol.91177.2008					Journal of Applied Physiology			10.1152/japplphysiol	physio:jappl	8750-7587	1522-1601		Controlled	Total_Item_Requests	1	1	0
Structural and functional changes in the kidneys of high-fat diet-induced obese mice	American Physiological Society		The American Physiological Society	Atsunori Kashiwagi, Daisuke Koya, Keiji Isshiki, Mariko Soumura, Masakazu Haneda, Masami Chin-Kanasaki, Masayoshi Sakaguchi, Naoko Deji, Shin-ichi Araki, Shinji Kume, Takashi Uzu, Toshiro Sugimoto; 	2009-01-01	VoR	10.1152/ajprenal.00110.2008					American Journal of Physiology-Renal Physiology			10.1152/ajprenal	physio:ajprenal	1931-857X	1522-1466		Controlled	Unique_Item_Requests	3	1	2
Structural and functional changes in the kidneys of high-fat diet-induced obese mice	American Physiological Society		The American Physiological Society	Atsunori Kashiwagi, Daisuke Koya, Keiji Isshiki, Mariko Soumura, Masakazu Haneda, Masami Chin-Kanasaki, Masayoshi Sakaguchi, Naoko Deji, Shin-ichi Araki, Shinji Kume, Takashi Uzu, Toshiro Sugimoto; 	2009-01-01	VoR	10.1152/ajprenal.00110.2008					American Journal of Physiology-Renal Physiology			10.1152/ajprenal	physio:ajprenal	1931-857X	1522-1466		Controlled	Total_Item_Requests	7	1	6
Students’ perception of animal or virtual laboratory in physiology practical classes in PBL medical hybrid curriculum	American Physiological Society		The American Physiological Society	Amora C. D. Wolff, Carolina Baraldi Araujo Restini, Lucélio Bernardes Couto, Marina de Toledo Durand, Milton Faria Jr., Reinaldo Bulgarelli Bestetti; 	2019-08-28	VoR	10.1152/advan.00005.2019					Advances in Physiology Education			10.1152/advan	physio:advances	1043-4046	1522-1229		Controlled	Unique_Item_Requests	1	0	1
Students’ perception of animal or virtual laboratory in physiology practical classes in PBL medical hybrid curriculum	American Physiological Society		The American Physiological Society	Amora C. D. Wolff, Carolina Baraldi Araujo Restini, Lucélio Bernardes Couto, Marina de Toledo Durand, Milton Faria Jr., Reinaldo Bulgarelli Bestetti; 	2019-08-28	VoR	10.1152/advan.00005.2019					Advances in Physiology Education			10.1152/advan	physio:advances	1043-4046	1522-1229		Controlled	Total_Item_Requests	1	0	1
The anabolic response to a meal containing different amounts of protein is not limited by the maximal stimulation of protein synthesis in healthy young adults	American Physiological Society		The American Physiological Society	Amy Schrader, Arny A. Ferrando, Gohar Azhar, Horace J. Spencer, Il-Young Kim, Robert R. Wolfe, Scott Schutzler; 	2016-01-01	VoR	10.1152/ajpendo.00365.2015					American Journal of Physiology-Endocrinology and Metabolism			10.1152/ajpendo	physio:ajpendo	0193-1849	1522-1555		Controlled	Unique_Item_Requests	1	0	1
The anabolic response to a meal containing different amounts of protein is not limited by the maximal stimulation of protein synthesis in healthy young adults	American Physiological Society		The American Physiological Society	Amy Schrader, Arny A. Ferrando, Gohar Azhar, Horace J. Spencer, Il-Young Kim, Robert R. Wolfe, Scott Schutzler; 	2016-01-01	VoR	10.1152/ajpendo.00365.2015					American Journal of Physiology-Endocrinology and Metabolism			10.1152/ajpendo	physio:ajpendo	0193-1849	1522-1555		Controlled	Total_Item_Requests	2	0	2
THE BLOOD VOLUME OF NORMAL DOGS	American Physiological Society		The American Physiological Society	John G. Gibson, John L. Keeley, Michel Pijoan; 	1938-02-28	VoR	10.1152/ajplegacy.1938.121.3.800					American Journal of Physiology-Legacy Content			10.1152/ajplegacy	physio:ajplegacy	0002-9513			Controlled	Unique_Item_Requests	1	1	0
THE BLOOD VOLUME OF NORMAL DOGS	American Physiological Society		The American Physiological Society	John G. Gibson, John L. Keeley, Michel Pijoan; 	1938-02-28	VoR	10.1152/ajplegacy.1938.121.3.800					American Journal of Physiology-Legacy Content			10.1152/ajplegacy	physio:ajplegacy	0002-9513			Controlled	Total_Item_Requests	1	1	0
The compensatory interaction between motor unit firing behavior and muscle force during fatigue	American Physiological Society		The American Physiological Society	Carlo J. De Luca, Joshua C. Kline, Paola Contessa; 	2016-10-03	VoR	10.1152/jn.00347.2016					Journal of Neurophysiology			10.1152/jn	physio:jn	0022-3077	1522-1598		Controlled	Unique_Item_Requests	1	0	1
The compensatory interaction between motor unit firing behavior and muscle force during fatigue	American Physiological Society		The American Physiological Society	Carlo J. De Luca, Joshua C. Kline, Paola Contessa; 	2016-10-03	VoR	10.1152/jn.00347.2016					Journal of Neurophysiology			10.1152/jn	physio:jn	0022-3077	1522-1598		Controlled	Total_Item_Requests	1	0	1
The cross-bridge cycle and skeletal muscle fatigue	American Physiological Society		The American Physiological Society	Robert H. Fitts; 	2008-02-01	VoR	10.1152/japplphysiol.01200.2007					Journal of Applied Physiology			10.1152/japplphysiol	physio:jappl	8750-7587	1522-1601		Controlled	Unique_Item_Requests	1	0	1
The cross-bridge cycle and skeletal muscle fatigue	American Physiological Society		The American Physiological Society	Robert H. Fitts; 	2008-02-01	VoR	10.1152/japplphysiol.01200.2007					Journal of Applied Physiology			10.1152/japplphysiol	physio:jappl	8750-7587	1522-1601		Controlled	Total_Item_Requests	1	0	1
The kidney and acid-base regulation	American Physiological Society		The American Physiological Society	Bruce M. Koeppen; 	2009-12-01	VoR	10.1152/advan.00054.2009					Advances in Physiology Education			10.1152/advan	physio:advances	1043-4046	1522-1229		Controlled	Unique_Item_Requests	1	1	0
The kidney and acid-base regulation	American Physiological Society		The American Physiological Society	Bruce M. Koeppen; 	2009-12-01	VoR	10.1152/advan.00054.2009					Advances in Physiology Education			10.1152/advan	physio:advances	1043-4046	1522-1229		Controlled	Total_Item_Requests	1	1	0
The principle of homeostasis in the hypothalamus-pituitary-adrenal system: new insight from positive feedback	American Physiological Society		The American Physiological Society	A. Peters, B. Fischer, C. Hubold, H. L. Fehm, M. Conrad, U. Schweiger; 	2007-07-01	VoR	10.1152/ajpregu.00907.2006					American Journal of Physiology-Regulatory, Integrative and Comparative Physiology			10.1152/ajpregu	physio:ajpregu	0363-6119	1522-1490		Controlled	Unique_Item_Requests	1	1	0
The principle of homeostasis in the hypothalamus-pituitary-adrenal system: new insight from positive feedback	American Physiological Society		The American Physiological Society	A. Peters, B. Fischer, C. Hubold, H. L. Fehm, M. Conrad, U. Schweiger; 	2007-07-01	VoR	10.1152/ajpregu.00907.2006					American Journal of Physiology-Regulatory, Integrative and Comparative Physiology			10.1152/ajpregu	physio:ajpregu	0363-6119	1522-1490		Controlled	Total_Item_Requests	1	1	0
The receptor antagonist picotamide inhibits adrenergic and thromboxane-induced contraction of hyperplastic human prostate smooth muscle	American Physiological Society		The American Physiological Society	Andrea Schreiber, Beata Rutz, Christian Gratzke, Christian G. Stief, Daniel Herrmann, Frank Strittmatter, Karl-Erik Andersson, Marijan Miljak, Martin Hennenberg, Sebastian Walther, Thomas Kunit, Yasemin Hocaoglu; 	2013-11-15	VoR	10.1152/ajprenal.00380.2013					American Journal of Physiology-Renal Physiology			10.1152/ajprenal	physio:ajprenal	1931-857X	1522-1466		Controlled	Unique_Item_Requests	1	0	1
The receptor antagonist picotamide inhibits adrenergic and thromboxane-induced contraction of hyperplastic human prostate smooth muscle	American Physiological Society		The American Physiological Society	Andrea Schreiber, Beata Rutz, Christian Gratzke, Christian G. Stief, Daniel Herrmann, Frank Strittmatter, Karl-Erik Andersson, Marijan Miljak, Martin Hennenberg, Sebastian Walther, Thomas Kunit, Yasemin Hocaoglu; 	2013-11-15	VoR	10.1152/ajprenal.00380.2013					American Journal of Physiology-Renal Physiology			10.1152/ajprenal	physio:ajprenal	1931-857X	1522-1466		Controlled	Total_Item_Requests	1	0	1
Theories of pain: from specificity to gate control	American Physiological Society		The American Physiological Society	Karen D. Davis, Massieh Moayedi; 	2013-01-01	VoR	10.1152/jn.00457.2012					Journal of Neurophysiology			10.1152/jn	physio:jn	0022-3077	1522-1598		Controlled	Unique_Item_Requests	2	1	1
Theories of pain: from specificity to gate control	American Physiological Society		The American Physiological Society	Karen D. Davis, Massieh Moayedi; 	2013-01-01	VoR	10.1152/jn.00457.2012					Journal of Neurophysiology			10.1152/jn	physio:jn	0022-3077	1522-1598		Controlled	Total_Item_Requests	3	2	1
Thyroid Hormone Regulation of Metabolism	American Physiological Society		The American Physiological Society	Gregory A. Brent, Rashmi Mullur, Yan-Yun Liu; 	2014-04-01	VoR	10.1152/physrev.00030.2013					Physiological Reviews			10.1152/physrev	physio:physrev	0031-9333	1522-1210		Controlled	Unique_Item_Requests	1	0	1
Thyroid Hormone Regulation of Metabolism	American Physiological Society		The American Physiological Society	Gregory A. Brent, Rashmi Mullur, Yan-Yun Liu; 	2014-04-01	VoR	10.1152/physrev.00030.2013					Physiological Reviews			10.1152/physrev	physio:physrev	0031-9333	1522-1210		Controlled	Total_Item_Requests	1	0	1
Tissue-specific changes in fatty acid oxidation in hypoxic heart and skeletal muscle	American Physiological Society		The American Physiological Society	Aleksandra O. Kotwica, Andrea J. Morash, Andrew J. Murray; 	2013-09-01	VoR	10.1152/ajpregu.00510.2012					American Journal of Physiology-Regulatory, Integrative and Comparative Physiology			10.1152/ajpregu	physio:ajpregu	0363-6119	1522-1490		Controlled	Unique_Item_Requests	1	0	1
Tissue-specific changes in fatty acid oxidation in hypoxic heart and skeletal muscle	American Physiological Society		The American Physiological Society	Aleksandra O. Kotwica, Andrea J. Morash, Andrew J. Murray; 	2013-09-01	VoR	10.1152/ajpregu.00510.2012					American Journal of Physiology-Regulatory, Integrative and Comparative Physiology			10.1152/ajpregu	physio:ajpregu	0363-6119	1522-1490		Controlled	Total_Item_Requests	3	0	3
UPEI-100, a conjugate of lipoic acid and apocynin, mediates neuroprotection in a rat model of ischemia/reperfusion	American Physiological Society		The American Physiological Society	Barry J. Connell, Bobby V. Khan, Desikan Rajagopal, Monique C. Saleh, Tarek M. Saleh; 	2012-04-01	VoR	10.1152/ajpregu.00644.2011					American Journal of Physiology-Regulatory, Integrative and Comparative Physiology			10.1152/ajpregu	physio:ajpregu	0363-6119	1522-1490		Controlled	Unique_Item_Requests	1	0	1
