Report_Name	Item Master Report
Report_ID	IR
Release	5
Institution_Name	Univ of Prince Edward Island
Institution_ID	physio:00015659
Metric_Types	
Report_Filters	
Report_Attributes	Include_Parent_Details=True; Attributes_To_Show=Data_Type|Access_Type|Access_Method|YOP|Authors|Publication_Date|Article_Version
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.); 3050: Parameter Not Recognized in this Context (Unsupported parameters in request: [include_component_details] unsupported parameters will be ignored.)
Reporting_Period	End_Date=2024-02-29; Begin_Date=2024-01-01
Created	2024-03-02T01:53:26Z
Created_By	Atypon Systems LLC.

Item	Publisher	Publisher_ID	Platform	Authors	Publication_Date	Article_version	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Parent_Title	Parent_Authors	Parent_Publication_Date	Parent_Article_Version	Parent_Data_Type	Parent_DOI	Parent_Proprietary_ID	Parent_ISBN	Parent_Print_ISSN	Parent_Online_ISSN	Parent_URI	Component_Title	Component_Authors	Component_Publication_Date	Component_Data_Type	Component_DOI	Component_Proprietary_ID	Component_ISBN	Component_Print_ISSN	Component_Online_ISSN	Component_URI	Data_Type	YOP	Access_Type	Access_Method	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Diabetic kidney disease in the db/dbmouse	American Physiological Society		The American Physiological Society	Kumar Sharma, Peter McCue, Stephen R. Dunn; 	2003-06-01	VoR	10.1152/ajprenal.00315.2002						American Journal of Physiology-Renal Physiology				Journal	10.1152/ajprenal	physio:ajprenal		1931-857X	1522-1466												Article	2003	Controlled	Regular	Unique_Item_Requests	1	1	0
Dietary carbohydrate-to-protein ratio affects TOR signaling and metabolism-related gene expression in the liver and muscle of rainbow trout after a single meal	American Physiological Society		The American Physiological Society	Anne Surget, Elisabeth Plagnes-Juan, Iban Seiliez, Karine Dias, Marine Lansard, Mélanie Larquier, Sadasivam Kaushik, Sandrine Skiba-Cassy, Sergio Polakof, Stéphane Panserat; 	2011-03-01	VoR	10.1152/ajpregu.00579.2010						American Journal of Physiology-Regulatory, Integrative and Comparative Physiology				Journal	10.1152/ajpregu	physio:ajpregu		0363-6119	1522-1490												Article	2011	Controlled	Regular	Unique_Item_Investigations	1	1	0
Dietary carbohydrate-to-protein ratio affects TOR signaling and metabolism-related gene expression in the liver and muscle of rainbow trout after a single meal	American Physiological Society		The American Physiological Society	Anne Surget, Elisabeth Plagnes-Juan, Iban Seiliez, Karine Dias, Marine Lansard, Mélanie Larquier, Sadasivam Kaushik, Sandrine Skiba-Cassy, Sergio Polakof, Stéphane Panserat; 	2011-03-01	VoR	10.1152/ajpregu.00579.2010						American Journal of Physiology-Regulatory, Integrative and Comparative Physiology				Journal	10.1152/ajpregu	physio:ajpregu		0363-6119	1522-1490												Article	2011	Controlled	Regular	Total_Item_Requests	2	2	0
Dietary carbohydrate-to-protein ratio affects TOR signaling and metabolism-related gene expression in the liver and muscle of rainbow trout after a single meal	American Physiological Society		The American Physiological Society	Anne Surget, Elisabeth Plagnes-Juan, Iban Seiliez, Karine Dias, Marine Lansard, Mélanie Larquier, Sadasivam Kaushik, Sandrine Skiba-Cassy, Sergio Polakof, Stéphane Panserat; 	2011-03-01	VoR	10.1152/ajpregu.00579.2010						American Journal of Physiology-Regulatory, Integrative and Comparative Physiology				Journal	10.1152/ajpregu	physio:ajpregu		0363-6119	1522-1490												Article	2011	Controlled	Regular	Total_Item_Investigations	2	2	0
Dietary carbohydrate-to-protein ratio affects TOR signaling and metabolism-related gene expression in the liver and muscle of rainbow trout after a single meal	American Physiological Society		The American Physiological Society	Anne Surget, Elisabeth Plagnes-Juan, Iban Seiliez, Karine Dias, Marine Lansard, Mélanie Larquier, Sadasivam Kaushik, Sandrine Skiba-Cassy, Sergio Polakof, Stéphane Panserat; 	2011-03-01	VoR	10.1152/ajpregu.00579.2010						American Journal of Physiology-Regulatory, Integrative and Comparative Physiology				Journal	10.1152/ajpregu	physio:ajpregu		0363-6119	1522-1490												Article	2011	Controlled	Regular	Unique_Item_Requests	1	1	0
Effect of theophylline on brain tissue oxygenation during normoxia and hypoxia in humans	American Physiological Society		The American Physiological Society	A. Yoshioka, K. Miyamoto, M. Nishimura, M. Yamamoto, Y. Akiyama, Y. Kawakami; 	1993-06-01	VoR	10.1152/jappl.1993.74.6.2724						Journal of Applied Physiology				Journal	10.1152/japplphysiol	physio:jappl		8750-7587	1522-1601												Article	1993	Controlled	Regular	Unique_Item_Investigations	1	1	0
Effect of theophylline on brain tissue oxygenation during normoxia and hypoxia in humans	American Physiological Society		The American Physiological Society	A. Yoshioka, K. Miyamoto, M. Nishimura, M. Yamamoto, Y. Akiyama, Y. Kawakami; 	1993-06-01	VoR	10.1152/jappl.1993.74.6.2724						Journal of Applied Physiology				Journal	10.1152/japplphysiol	physio:jappl		8750-7587	1522-1601												Article	1993	Controlled	Regular	Total_Item_Investigations	1	1	0
Ethology and neurobiology of grooming behavior	American Physiological Society		The American Physiological Society	B. M. Spruijt, J. A. van Hooff, W. H. Gispen; 	1992-07-01	VoR	10.1152/physrev.1992.72.3.825						Physiological Reviews				Journal	10.1152/physrev	physio:physrev		0031-9333	1522-1210												Article	1992	Controlled	Regular	Unique_Item_Investigations	1	1	0
Ethology and neurobiology of grooming behavior	American Physiological Society		The American Physiological Society	B. M. Spruijt, J. A. van Hooff, W. H. Gispen; 	1992-07-01	VoR	10.1152/physrev.1992.72.3.825						Physiological Reviews				Journal	10.1152/physrev	physio:physrev		0031-9333	1522-1210												Article	1992	Controlled	Regular	Total_Item_Requests	1	1	0
Ethology and neurobiology of grooming behavior	American Physiological Society		The American Physiological Society	B. M. Spruijt, J. A. van Hooff, W. H. Gispen; 	1992-07-01	VoR	10.1152/physrev.1992.72.3.825						Physiological Reviews				Journal	10.1152/physrev	physio:physrev		0031-9333	1522-1210												Article	1992	Controlled	Regular	Total_Item_Investigations	1	1	0
Ethology and neurobiology of grooming behavior	American Physiological Society		The American Physiological Society	B. M. Spruijt, J. A. van Hooff, W. H. Gispen; 	1992-07-01	VoR	10.1152/physrev.1992.72.3.825						Physiological Reviews				Journal	10.1152/physrev	physio:physrev		0031-9333	1522-1210												Article	1992	Controlled	Regular	Unique_Item_Requests	1	1	0
Everything we always wanted to know about furosemide but were afraid to ask	American Physiological Society		The American Physiological Society	Branko Braam, Evert Dorhout Mees, Pieter Vos, Shereen Hamza, Xiaohua Huang; 	2016-05-15	VoR	10.1152/ajprenal.00476.2015						American Journal of Physiology-Renal Physiology				Journal	10.1152/ajprenal	physio:ajprenal		1931-857X	1522-1466												Article	2016	Controlled	Regular	Unique_Item_Investigations	1	1	0
Everything we always wanted to know about furosemide but were afraid to ask	American Physiological Society		The American Physiological Society	Branko Braam, Evert Dorhout Mees, Pieter Vos, Shereen Hamza, Xiaohua Huang; 	2016-05-15	VoR	10.1152/ajprenal.00476.2015						American Journal of Physiology-Renal Physiology				Journal	10.1152/ajprenal	physio:ajprenal		1931-857X	1522-1466												Article	2016	Controlled	Regular	Total_Item_Requests	1	1	0
Everything we always wanted to know about furosemide but were afraid to ask	American Physiological Society		The American Physiological Society	Branko Braam, Evert Dorhout Mees, Pieter Vos, Shereen Hamza, Xiaohua Huang; 	2016-05-15	VoR	10.1152/ajprenal.00476.2015						American Journal of Physiology-Renal Physiology				Journal	10.1152/ajprenal	physio:ajprenal		1931-857X	1522-1466												Article	2016	Controlled	Regular	Total_Item_Investigations	1	1	0
Everything we always wanted to know about furosemide but were afraid to ask	American Physiological Society		The American Physiological Society	Branko Braam, Evert Dorhout Mees, Pieter Vos, Shereen Hamza, Xiaohua Huang; 	2016-05-15	VoR	10.1152/ajprenal.00476.2015						American Journal of Physiology-Renal Physiology				Journal	10.1152/ajprenal	physio:ajprenal		1931-857X	1522-1466												Article	2016	Controlled	Regular	Unique_Item_Requests	1	1	0
Hematological changes and athletic performance in horses in response to high altitude (3,800 m)	American Physiological Society		The American Physiological Society	Steven J. Wickler, Timothy P. Anderson; 	2000-10-01	VoR	10.1152/ajpregu.2000.279.4.R1176						American Journal of Physiology-Regulatory, Integrative and Comparative Physiology				Journal	10.1152/ajpregu	physio:ajpregu		0363-6119	1522-1490												Article	2000	Controlled	Regular	Unique_Item_Investigations	1	1	0
Hematological changes and athletic performance in horses in response to high altitude (3,800 m)	American Physiological Society		The American Physiological Society	Steven J. Wickler, Timothy P. Anderson; 	2000-10-01	VoR	10.1152/ajpregu.2000.279.4.R1176						American Journal of Physiology-Regulatory, Integrative and Comparative Physiology				Journal	10.1152/ajpregu	physio:ajpregu		0363-6119	1522-1490												Article	2000	Controlled	Regular	Total_Item_Requests	1	1	0
Hematological changes and athletic performance in horses in response to high altitude (3,800 m)	American Physiological Society		The American Physiological Society	Steven J. Wickler, Timothy P. Anderson; 	2000-10-01	VoR	10.1152/ajpregu.2000.279.4.R1176						American Journal of Physiology-Regulatory, Integrative and Comparative Physiology				Journal	10.1152/ajpregu	physio:ajpregu		0363-6119	1522-1490												Article	2000	Controlled	Regular	Total_Item_Investigations	1	1	0
Hematological changes and athletic performance in horses in response to high altitude (3,800 m)	American Physiological Society		The American Physiological Society	Steven J. Wickler, Timothy P. Anderson; 	2000-10-01	VoR	10.1152/ajpregu.2000.279.4.R1176						American Journal of Physiology-Regulatory, Integrative and Comparative Physiology				Journal	10.1152/ajpregu	physio:ajpregu		0363-6119	1522-1490												Article	2000	Controlled	Regular	Unique_Item_Requests	1	1	0
Hepatic vascular response to anaphylaxis in isolated canine liver	American Physiological Society		The American Physiological Society	S. Tanaka, T. Hayashi, T. Shibamoto, Y. Saeki, Y. Yamaguchi; 	1994-07-01	VoR	10.1152/ajpregu.1994.267.1.R268						American Journal of Physiology-Regulatory, Integrative and Comparative Physiology				Journal	10.1152/ajpregu	physio:ajpregu		0363-6119	1522-1490												Article	1994	Controlled	Regular	Unique_Item_Investigations	1	1	0
Hepatic vascular response to anaphylaxis in isolated canine liver	American Physiological Society		The American Physiological Society	S. Tanaka, T. Hayashi, T. Shibamoto, Y. Saeki, Y. Yamaguchi; 	1994-07-01	VoR	10.1152/ajpregu.1994.267.1.R268						American Journal of Physiology-Regulatory, Integrative and Comparative Physiology				Journal	10.1152/ajpregu	physio:ajpregu		0363-6119	1522-1490												Article	1994	Controlled	Regular	Total_Item_Requests	1	1	0
Hepatic vascular response to anaphylaxis in isolated canine liver	American Physiological Society		The American Physiological Society	S. Tanaka, T. Hayashi, T. Shibamoto, Y. Saeki, Y. Yamaguchi; 	1994-07-01	VoR	10.1152/ajpregu.1994.267.1.R268						American Journal of Physiology-Regulatory, Integrative and Comparative Physiology				Journal	10.1152/ajpregu	physio:ajpregu		0363-6119	1522-1490												Article	1994	Controlled	Regular	Total_Item_Investigations	1	1	0
Hepatic vascular response to anaphylaxis in isolated canine liver	American Physiological Society		The American Physiological Society	S. Tanaka, T. Hayashi, T. Shibamoto, Y. Saeki, Y. Yamaguchi; 	1994-07-01	VoR	10.1152/ajpregu.1994.267.1.R268						American Journal of Physiology-Regulatory, Integrative and Comparative Physiology				Journal	10.1152/ajpregu	physio:ajpregu		0363-6119	1522-1490												Article	1994	Controlled	Regular	Unique_Item_Requests	1	1	0
IGF-I/PI3K/Akt and IGF-I/MAPK/ERK pathways in vivo in skeletal muscle are regulated by nutrition and contribute to somatic growth in the fine flounder	American Physiological Society		The American Physiological Society	Alfredo Molina, Belen Lorca, Björn Thrandur Björnsson, Eduardo N. Fuentes, Ingibjörg Eir Einarsdottir, Juan Antonio Valdés, Marco Alvarez; 	2011-06-01	VoR	10.1152/ajpregu.00535.2010						American Journal of Physiology-Regulatory, Integrative and Comparative Physiology				Journal	10.1152/ajpregu	physio:ajpregu		0363-6119	1522-1490												Article	2011	Controlled	Regular	Unique_Item_Investigations	1	1	0
IGF-I/PI3K/Akt and IGF-I/MAPK/ERK pathways in vivo in skeletal muscle are regulated by nutrition and contribute to somatic growth in the fine flounder	American Physiological Society		The American Physiological Society	Alfredo Molina, Belen Lorca, Björn Thrandur Björnsson, Eduardo N. Fuentes, Ingibjörg Eir Einarsdottir, Juan Antonio Valdés, Marco Alvarez; 	2011-06-01	VoR	10.1152/ajpregu.00535.2010						American Journal of Physiology-Regulatory, Integrative and Comparative Physiology				Journal	10.1152/ajpregu	physio:ajpregu		0363-6119	1522-1490												Article	2011	Controlled	Regular	Total_Item_Requests	2	2	0
IGF-I/PI3K/Akt and IGF-I/MAPK/ERK pathways in vivo in skeletal muscle are regulated by nutrition and contribute to somatic growth in the fine flounder	American Physiological Society		The American Physiological Society	Alfredo Molina, Belen Lorca, Björn Thrandur Björnsson, Eduardo N. Fuentes, Ingibjörg Eir Einarsdottir, Juan Antonio Valdés, Marco Alvarez; 	2011-06-01	VoR	10.1152/ajpregu.00535.2010						American Journal of Physiology-Regulatory, Integrative and Comparative Physiology				Journal	10.1152/ajpregu	physio:ajpregu		0363-6119	1522-1490												Article	2011	Controlled	Regular	Total_Item_Investigations	2	2	0
IGF-I/PI3K/Akt and IGF-I/MAPK/ERK pathways in vivo in skeletal muscle are regulated by nutrition and contribute to somatic growth in the fine flounder	American Physiological Society		The American Physiological Society	Alfredo Molina, Belen Lorca, Björn Thrandur Björnsson, Eduardo N. Fuentes, Ingibjörg Eir Einarsdottir, Juan Antonio Valdés, Marco Alvarez; 	2011-06-01	VoR	10.1152/ajpregu.00535.2010						American Journal of Physiology-Regulatory, Integrative and Comparative Physiology				Journal	10.1152/ajpregu	physio:ajpregu		0363-6119	1522-1490												Article	2011	Controlled	Regular	Unique_Item_Requests	1	1	0
Leptospirosis leads to dysregulation of sodium transporters in the kidney and lung	American Physiological Society		The American Physiological Society	Adílson C. Rodrigues, Antonio Carlos Seguro, Lúcia Andrade, Rodrigo B. Souza, Talita R. C. Sanches; 	2007-02-01	VoR	10.1152/ajprenal.00102.2006						American Journal of Physiology-Renal Physiology				Journal	10.1152/ajprenal	physio:ajprenal		1931-857X	1522-1466												Article	2007	Controlled	Regular	Unique_Item_Investigations	1	1	0
Leptospirosis leads to dysregulation of sodium transporters in the kidney and lung	American Physiological Society		The American Physiological Society	Adílson C. Rodrigues, Antonio Carlos Seguro, Lúcia Andrade, Rodrigo B. Souza, Talita R. C. Sanches; 	2007-02-01	VoR	10.1152/ajprenal.00102.2006						American Journal of Physiology-Renal Physiology				Journal	10.1152/ajprenal	physio:ajprenal		1931-857X	1522-1466												Article	2007	Controlled	Regular	Total_Item_Requests	1	1	0
Leptospirosis leads to dysregulation of sodium transporters in the kidney and lung	American Physiological Society		The American Physiological Society	Adílson C. Rodrigues, Antonio Carlos Seguro, Lúcia Andrade, Rodrigo B. Souza, Talita R. C. Sanches; 	2007-02-01	VoR	10.1152/ajprenal.00102.2006						American Journal of Physiology-Renal Physiology				Journal	10.1152/ajprenal	physio:ajprenal		1931-857X	1522-1466												Article	2007	Controlled	Regular	Total_Item_Investigations	1	1	0
Leptospirosis leads to dysregulation of sodium transporters in the kidney and lung	American Physiological Society		The American Physiological Society	Adílson C. Rodrigues, Antonio Carlos Seguro, Lúcia Andrade, Rodrigo B. Souza, Talita R. C. Sanches; 	2007-02-01	VoR	10.1152/ajprenal.00102.2006						American Journal of Physiology-Renal Physiology				Journal	10.1152/ajprenal	physio:ajprenal		1931-857X	1522-1466												Article	2007	Controlled	Regular	Unique_Item_Requests	1	1	0
Measuring osmosis and hemolysis of red blood cells	American Physiological Society		The American Physiological Society	Frances M. MacMillan, Lauren K. Goodhead; 	2017-05-19	VoR	10.1152/advan.00083.2016						Advances in Physiology Education				Journal	10.1152/advan	physio:advances		1043-4046	1522-1229												Article	2017	Controlled	Regular	Unique_Item_Investigations	1	1	0
Measuring osmosis and hemolysis of red blood cells	American Physiological Society		The American Physiological Society	Frances M. MacMillan, Lauren K. Goodhead; 	2017-05-19	VoR	10.1152/advan.00083.2016						Advances in Physiology Education				Journal	10.1152/advan	physio:advances		1043-4046	1522-1229												Article	2017	Controlled	Regular	Total_Item_Requests	1	1	0
Measuring osmosis and hemolysis of red blood cells	American Physiological Society		The American Physiological Society	Frances M. MacMillan, Lauren K. Goodhead; 	2017-05-19	VoR	10.1152/advan.00083.2016						Advances in Physiology Education				Journal	10.1152/advan	physio:advances		1043-4046	1522-1229												Article	2017	Controlled	Regular	Total_Item_Investigations	1	1	0
Measuring osmosis and hemolysis of red blood cells	American Physiological Society		The American Physiological Society	Frances M. MacMillan, Lauren K. Goodhead; 	2017-05-19	VoR	10.1152/advan.00083.2016						Advances in Physiology Education				Journal	10.1152/advan	physio:advances		1043-4046	1522-1229												Article	2017	Controlled	Regular	Unique_Item_Requests	1	1	0
Mechanics of respiratory system in healthy anesthetized humans with emphasis on viscoelastic properties	American Physiological Society		The American Physiological Society	B. Jonson, C. Mansson, H. Grytzell, K. Brauer, L. Beydon, S. Valind; 	1993-07-01	VoR	10.1152/jappl.1993.75.1.132						Journal of Applied Physiology				Journal	10.1152/japplphysiol	physio:jappl		8750-7587	1522-1601												Article	1993	Controlled	Regular	Unique_Item_Investigations	1	1	0
Mechanics of respiratory system in healthy anesthetized humans with emphasis on viscoelastic properties	American Physiological Society		The American Physiological Society	B. Jonson, C. Mansson, H. Grytzell, K. Brauer, L. Beydon, S. Valind; 	1993-07-01	VoR	10.1152/jappl.1993.75.1.132						Journal of Applied Physiology				Journal	10.1152/japplphysiol	physio:jappl		8750-7587	1522-1601												Article	1993	Controlled	Regular	Total_Item_Requests	1	1	0
Mechanics of respiratory system in healthy anesthetized humans with emphasis on viscoelastic properties	American Physiological Society		The American Physiological Society	B. Jonson, C. Mansson, H. Grytzell, K. Brauer, L. Beydon, S. Valind; 	1993-07-01	VoR	10.1152/jappl.1993.75.1.132						Journal of Applied Physiology				Journal	10.1152/japplphysiol	physio:jappl		8750-7587	1522-1601												Article	1993	Controlled	Regular	Total_Item_Investigations	1	1	0
Mechanics of respiratory system in healthy anesthetized humans with emphasis on viscoelastic properties	American Physiological Society		The American Physiological Society	B. Jonson, C. Mansson, H. Grytzell, K. Brauer, L. Beydon, S. Valind; 	1993-07-01	VoR	10.1152/jappl.1993.75.1.132						Journal of Applied Physiology				Journal	10.1152/japplphysiol	physio:jappl		8750-7587	1522-1601												Article	1993	Controlled	Regular	Unique_Item_Requests	1	1	0
Mechanisms of folate homeostasis	American Physiological Society		The American Physiological Society	S. E. Steinberg; 	1984-04-01	VoR	10.1152/ajpgi.1984.246.4.G319						American Journal of Physiology-Gastrointestinal and Liver Physiology				Journal	10.1152/ajpgi	physio:ajpgi		0193-1857	1522-1547												Article	1984	Controlled	Regular	Unique_Item_Investigations	1	1	0
Mechanisms of folate homeostasis	American Physiological Society		The American Physiological Society	S. E. Steinberg; 	1984-04-01	VoR	10.1152/ajpgi.1984.246.4.G319						American Journal of Physiology-Gastrointestinal and Liver Physiology				Journal	10.1152/ajpgi	physio:ajpgi		0193-1857	1522-1547												Article	1984	Controlled	Regular	Total_Item_Requests	1	1	0
Mechanisms of folate homeostasis	American Physiological Society		The American Physiological Society	S. E. Steinberg; 	1984-04-01	VoR	10.1152/ajpgi.1984.246.4.G319						American Journal of Physiology-Gastrointestinal and Liver Physiology				Journal	10.1152/ajpgi	physio:ajpgi		0193-1857	1522-1547												Article	1984	Controlled	Regular	Total_Item_Investigations	2	2	0
Mechanisms of folate homeostasis	American Physiological Society		The American Physiological Society	S. E. Steinberg; 	1984-04-01	VoR	10.1152/ajpgi.1984.246.4.G319						American Journal of Physiology-Gastrointestinal and Liver Physiology				Journal	10.1152/ajpgi	physio:ajpgi		0193-1857	1522-1547												Article	1984	Controlled	Regular	Unique_Item_Requests	1	1	0
Mitochondrial maintenance via autophagy contributes to functional skeletal muscle regeneration and remodeling	American Physiological Society		The American Physiological Society	Aaron M. Beedle, Anna S. Nichenko, Gordon L. Warren, Jarrod A. Call, Junna Luan, Kristen B. Peissig, Mark Atuan, Steven J. Foltz, W. Michael Southern; 	2016-08-01	VoR	10.1152/ajpcell.00066.2016						American Journal of Physiology-Cell Physiology				Journal	10.1152/ajpcell	physio:ajpcell		0363-6143	1522-1563												Article	2016	Controlled	Regular	Unique_Item_Investigations	1	1	0
Mitochondrial maintenance via autophagy contributes to functional skeletal muscle regeneration and remodeling	American Physiological Society		The American Physiological Society	Aaron M. Beedle, Anna S. Nichenko, Gordon L. Warren, Jarrod A. Call, Junna Luan, Kristen B. Peissig, Mark Atuan, Steven J. Foltz, W. Michael Southern; 	2016-08-01	VoR	10.1152/ajpcell.00066.2016						American Journal of Physiology-Cell Physiology				Journal	10.1152/ajpcell	physio:ajpcell		0363-6143	1522-1563												Article	2016	Controlled	Regular	Total_Item_Requests	1	1	0
Mitochondrial maintenance via autophagy contributes to functional skeletal muscle regeneration and remodeling	American Physiological Society		The American Physiological Society	Aaron M. Beedle, Anna S. Nichenko, Gordon L. Warren, Jarrod A. Call, Junna Luan, Kristen B. Peissig, Mark Atuan, Steven J. Foltz, W. Michael Southern; 	2016-08-01	VoR	10.1152/ajpcell.00066.2016						American Journal of Physiology-Cell Physiology				Journal	10.1152/ajpcell	physio:ajpcell		0363-6143	1522-1563												Article	2016	Controlled	Regular	Total_Item_Investigations	1	1	0
Mitochondrial maintenance via autophagy contributes to functional skeletal muscle regeneration and remodeling	American Physiological Society		The American Physiological Society	Aaron M. Beedle, Anna S. Nichenko, Gordon L. Warren, Jarrod A. Call, Junna Luan, Kristen B. Peissig, Mark Atuan, Steven J. Foltz, W. Michael Southern; 	2016-08-01	VoR	10.1152/ajpcell.00066.2016						American Journal of Physiology-Cell Physiology				Journal	10.1152/ajpcell	physio:ajpcell		0363-6143	1522-1563												Article	2016	Controlled	Regular	Unique_Item_Requests	1	1	0
Mitochondrial Reactive Oxygen Species (ROS) and ROS-Induced ROS Release	American Physiological Society		The American Physiological Society	Dmitry B. Zorov, Magdalena Juhaszova, Steven J. Sollott; 	2014-07-01	VoR	10.1152/physrev.00026.2013						Physiological Reviews				Journal	10.1152/physrev	physio:physrev		0031-9333	1522-1210												Article	2014	Controlled	Regular	Unique_Item_Investigations	1	1	0
Mitochondrial Reactive Oxygen Species (ROS) and ROS-Induced ROS Release	American Physiological Society		The American Physiological Society	Dmitry B. Zorov, Magdalena Juhaszova, Steven J. Sollott; 	2014-07-01	VoR	10.1152/physrev.00026.2013						Physiological Reviews				Journal	10.1152/physrev	physio:physrev		0031-9333	1522-1210												Article	2014	Controlled	Regular	Total_Item_Requests	1	1	0
Mitochondrial Reactive Oxygen Species (ROS) and ROS-Induced ROS Release	American Physiological Society		The American Physiological Society	Dmitry B. Zorov, Magdalena Juhaszova, Steven J. Sollott; 	2014-07-01	VoR	10.1152/physrev.00026.2013						Physiological Reviews				Journal	10.1152/physrev	physio:physrev		0031-9333	1522-1210												Article	2014	Controlled	Regular	Total_Item_Investigations	1	1	0
Mitochondrial Reactive Oxygen Species (ROS) and ROS-Induced ROS Release	American Physiological Society		The American Physiological Society	Dmitry B. Zorov, Magdalena Juhaszova, Steven J. Sollott; 	2014-07-01	VoR	10.1152/physrev.00026.2013						Physiological Reviews				Journal	10.1152/physrev	physio:physrev		0031-9333	1522-1210												Article	2014	Controlled	Regular	Unique_Item_Requests	1	1	0
NFAT activation by membrane potential follows a calcium pathway distinct from other activity-related transcription factors in skeletal muscle cells	American Physiological Society		The American Physiological Society	Eduardo Gaggero, Enrique Jaimovich, Jorge Hidalgo, Juan Antonio Valdés, M. Angélica Carrasco, Nancy Leal; 	2008-03-01	VoR	10.1152/ajpcell.00195.2007						American Journal of Physiology-Cell Physiology				Journal	10.1152/ajpcell	physio:ajpcell		0363-6143	1522-1563												Article	2008	Controlled	Regular	Unique_Item_Investigations	1	1	0
NFAT activation by membrane potential follows a calcium pathway distinct from other activity-related transcription factors in skeletal muscle cells	American Physiological Society		The American Physiological Society	Eduardo Gaggero, Enrique Jaimovich, Jorge Hidalgo, Juan Antonio Valdés, M. Angélica Carrasco, Nancy Leal; 	2008-03-01	VoR	10.1152/ajpcell.00195.2007						American Journal of Physiology-Cell Physiology				Journal	10.1152/ajpcell	physio:ajpcell		0363-6143	1522-1563												Article	2008	Controlled	Regular	Total_Item_Requests	1	1	0
NFAT activation by membrane potential follows a calcium pathway distinct from other activity-related transcription factors in skeletal muscle cells	American Physiological Society		The American Physiological Society	Eduardo Gaggero, Enrique Jaimovich, Jorge Hidalgo, Juan Antonio Valdés, M. Angélica Carrasco, Nancy Leal; 	2008-03-01	VoR	10.1152/ajpcell.00195.2007						American Journal of Physiology-Cell Physiology				Journal	10.1152/ajpcell	physio:ajpcell		0363-6143	1522-1563												Article	2008	Controlled	Regular	Total_Item_Investigations	1	1	0
NFAT activation by membrane potential follows a calcium pathway distinct from other activity-related transcription factors in skeletal muscle cells	American Physiological Society		The American Physiological Society	Eduardo Gaggero, Enrique Jaimovich, Jorge Hidalgo, Juan Antonio Valdés, M. Angélica Carrasco, Nancy Leal; 	2008-03-01	VoR	10.1152/ajpcell.00195.2007						American Journal of Physiology-Cell Physiology				Journal	10.1152/ajpcell	physio:ajpcell		0363-6143	1522-1563												Article	2008	Controlled	Regular	Unique_Item_Requests	1	1	0
Normal blood volumes in the horse	American Physiological Society		The American Physiological Society	H. D. Figueiras, H. R. Camberos, J. E. Varela, N. A. Marcilese, R. M. Valsecchi; 	1964-07-01	VoR	10.1152/ajplegacy.1964.207.1.223						American Journal of Physiology-Legacy Content				Journal	10.1152/ajplegacy	physio:ajplegacy		0002-9513													Article	1964	Controlled	Regular	Unique_Item_Investigations	1	1	0
Normal blood volumes in the horse	American Physiological Society		The American Physiological Society	H. D. Figueiras, H. R. Camberos, J. E. Varela, N. A. Marcilese, R. M. Valsecchi; 	1964-07-01	VoR	10.1152/ajplegacy.1964.207.1.223						American Journal of Physiology-Legacy Content				Journal	10.1152/ajplegacy	physio:ajplegacy		0002-9513													Article	1964	Controlled	Regular	Total_Item_Investigations	1	1	0
Obstructive nephropathy and molecular pathophysiology of renal interstitial fibrosis	American Physiological Society		The American Physiological Society	Henricus A. M. Mutsaers, Jørgen Frøkiær, Rikke Nørregaard, Tae-Hwan Kwon; 	2023-08-31	VoR	10.1152/physrev.00027.2022						Physiological Reviews				Journal	10.1152/physrev	physio:physrev		0031-9333	1522-1210												Article	2023	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
Obstructive nephropathy and molecular pathophysiology of renal interstitial fibrosis	American Physiological Society		The American Physiological Society	Henricus A. M. Mutsaers, Jørgen Frøkiær, Rikke Nørregaard, Tae-Hwan Kwon; 	2023-08-31	VoR	10.1152/physrev.00027.2022						Physiological Reviews				Journal	10.1152/physrev	physio:physrev		0031-9333	1522-1210												Article	2023	OA_Gold	Regular	Total_Item_Requests	2	2	0
Obstructive nephropathy and molecular pathophysiology of renal interstitial fibrosis	American Physiological Society		The American Physiological Society	Henricus A. M. Mutsaers, Jørgen Frøkiær, Rikke Nørregaard, Tae-Hwan Kwon; 	2023-08-31	VoR	10.1152/physrev.00027.2022						Physiological Reviews				Journal	10.1152/physrev	physio:physrev		0031-9333	1522-1210												Article	2023	OA_Gold	Regular	Total_Item_Investigations	4	4	0
Obstructive nephropathy and molecular pathophysiology of renal interstitial fibrosis	American Physiological Society		The American Physiological Society	Henricus A. M. Mutsaers, Jørgen Frøkiær, Rikke Nørregaard, Tae-Hwan Kwon; 	2023-08-31	VoR	10.1152/physrev.00027.2022						Physiological Reviews				Journal	10.1152/physrev	physio:physrev		0031-9333	1522-1210												Article	2023	OA_Gold	Regular	Unique_Item_Requests	1	1	0
