Report_Name	Item Master Report
Report_ID	IR
Release	5
Institution_Name	UNIVERSITY OF PRINCE EDWARD ISLAND
Institution_ID	mms:000102063747
Metric_Types	
Report_Filters	
Report_Attributes	Attributes_To_Show=Data_Type|Access_Type|Access_Method|YOP|Authors|Publication_Date|Article_Version; Include_Parent_Details=True
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.); 3050: Parameter Not Recognized in this Context (Unsupported parameters in request: [include_component_details] unsupported parameters will be ignored.)
Reporting_Period	End_Date=2024-02-29; Begin_Date=2024-01-01
Created	2024-03-01T05:51:49Z
Created_By	Atypon Systems LLC.

Item	Publisher	Publisher_ID	Platform	Authors	Publication_Date	Article_version	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Parent_Title	Parent_Authors	Parent_Publication_Date	Parent_Article_Version	Parent_Data_Type	Parent_DOI	Parent_Proprietary_ID	Parent_ISBN	Parent_Print_ISSN	Parent_Online_ISSN	Parent_URI	Component_Title	Component_Authors	Component_Publication_Date	Component_Data_Type	Component_DOI	Component_Proprietary_ID	Component_ISBN	Component_Print_ISSN	Component_Online_ISSN	Component_URI	Data_Type	YOP	Access_Type	Access_Method	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Dietary Protein Restriction in Patients with Chronic Kidney Disease	Massachusetts Medical Society		New England Journal of Medicine	Connie M. Rhee, Graham Woodrow, Kamyar Kalantar-Zadeh, Leslie L. Chang; 	2024-01-03	VoR	10.1056/NEJMclde2304134						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Total_Item_Requests	3	3	0
Dietary Protein Restriction in Patients with Chronic Kidney Disease	Massachusetts Medical Society		New England Journal of Medicine	Connie M. Rhee, Graham Woodrow, Kamyar Kalantar-Zadeh, Leslie L. Chang; 	2024-01-03	VoR	10.1056/NEJMclde2304134						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Total_Item_Investigations	3	3	0
Divided We Fall	Massachusetts Medical Society		New England Journal of Medicine	Lisa Rosenbaum; 	2019-02-13	VoR	10.1056/NEJMms1813427						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2019	Controlled	Regular	Unique_Item_Investigations	1	1	0
Divided We Fall	Massachusetts Medical Society		New England Journal of Medicine	Lisa Rosenbaum; 	2019-02-13	VoR	10.1056/NEJMms1813427						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2019	Controlled	Regular	Unique_Item_Requests	1	1	0
Divided We Fall	Massachusetts Medical Society		New England Journal of Medicine	Lisa Rosenbaum; 	2019-02-13	VoR	10.1056/NEJMms1813427						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2019	Controlled	Regular	Total_Item_Requests	1	1	0
Divided We Fall	Massachusetts Medical Society		New England Journal of Medicine	Lisa Rosenbaum; 	2019-02-13	VoR	10.1056/NEJMms1813427						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2019	Controlled	Regular	Total_Item_Investigations	1	1	0
Eat, Sleep, Console Approach or Usual Care for Neonatal Opioid Withdrawal	Massachusetts Medical Society		New England Journal of Medicine	null Akshatha, Abhik Das, Alan E. Simon, Andrew A. Bremer, Anne Marie Reynolds, Brenda B. Poindexter, Camille M. Fung, David A. Paul, Devon W. Hahn, Erica F. Braswell, Jaime Brown, Jeannette Y. Lee, Jennifer M. McAllister, Jessica N. Snowden, Jessica R. White, Jessie R. Maxwell, Julie Riccio, Julie Ross, Julie Weiner, Kara Wong Ramsey, Karen M. Puopolo, Karen R. McAlmon, Krishna Dummula, Lauren Tucker, Leslie W. Young, Lori Christ, Lori A. Devlin, Margaret M. Crawford, Meghan P. Howell, Michele C. Walsh, Moira Crowley, P. Brian Smith, Rachel G. Greenberg, Rosemary D. Higgins, Sarah Newman, Songthip T. Ounpraseuth, Sophie K. Shaikh, Stephanie L. Merhar, Sucheta Telang, Tanner Wright, Ward Rice, Zhuopei Hu; 	2023-04-30	VoR	10.1056/NEJMoa2214470						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2023	Controlled	Regular	Unique_Item_Investigations	1	1	0
Eat, Sleep, Console Approach or Usual Care for Neonatal Opioid Withdrawal	Massachusetts Medical Society		New England Journal of Medicine	null Akshatha, Abhik Das, Alan E. Simon, Andrew A. Bremer, Anne Marie Reynolds, Brenda B. Poindexter, Camille M. Fung, David A. Paul, Devon W. Hahn, Erica F. Braswell, Jaime Brown, Jeannette Y. Lee, Jennifer M. McAllister, Jessica N. Snowden, Jessica R. White, Jessie R. Maxwell, Julie Riccio, Julie Ross, Julie Weiner, Kara Wong Ramsey, Karen M. Puopolo, Karen R. McAlmon, Krishna Dummula, Lauren Tucker, Leslie W. Young, Lori Christ, Lori A. Devlin, Margaret M. Crawford, Meghan P. Howell, Michele C. Walsh, Moira Crowley, P. Brian Smith, Rachel G. Greenberg, Rosemary D. Higgins, Sarah Newman, Songthip T. Ounpraseuth, Sophie K. Shaikh, Stephanie L. Merhar, Sucheta Telang, Tanner Wright, Ward Rice, Zhuopei Hu; 	2023-04-30	VoR	10.1056/NEJMoa2214470						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2023	Controlled	Regular	Unique_Item_Requests	1	1	0
Eat, Sleep, Console Approach or Usual Care for Neonatal Opioid Withdrawal	Massachusetts Medical Society		New England Journal of Medicine	null Akshatha, Abhik Das, Alan E. Simon, Andrew A. Bremer, Anne Marie Reynolds, Brenda B. Poindexter, Camille M. Fung, David A. Paul, Devon W. Hahn, Erica F. Braswell, Jaime Brown, Jeannette Y. Lee, Jennifer M. McAllister, Jessica N. Snowden, Jessica R. White, Jessie R. Maxwell, Julie Riccio, Julie Ross, Julie Weiner, Kara Wong Ramsey, Karen M. Puopolo, Karen R. McAlmon, Krishna Dummula, Lauren Tucker, Leslie W. Young, Lori Christ, Lori A. Devlin, Margaret M. Crawford, Meghan P. Howell, Michele C. Walsh, Moira Crowley, P. Brian Smith, Rachel G. Greenberg, Rosemary D. Higgins, Sarah Newman, Songthip T. Ounpraseuth, Sophie K. Shaikh, Stephanie L. Merhar, Sucheta Telang, Tanner Wright, Ward Rice, Zhuopei Hu; 	2023-04-30	VoR	10.1056/NEJMoa2214470						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2023	Controlled	Regular	Total_Item_Requests	1	1	0
Eat, Sleep, Console Approach or Usual Care for Neonatal Opioid Withdrawal	Massachusetts Medical Society		New England Journal of Medicine	null Akshatha, Abhik Das, Alan E. Simon, Andrew A. Bremer, Anne Marie Reynolds, Brenda B. Poindexter, Camille M. Fung, David A. Paul, Devon W. Hahn, Erica F. Braswell, Jaime Brown, Jeannette Y. Lee, Jennifer M. McAllister, Jessica N. Snowden, Jessica R. White, Jessie R. Maxwell, Julie Riccio, Julie Ross, Julie Weiner, Kara Wong Ramsey, Karen M. Puopolo, Karen R. McAlmon, Krishna Dummula, Lauren Tucker, Leslie W. Young, Lori Christ, Lori A. Devlin, Margaret M. Crawford, Meghan P. Howell, Michele C. Walsh, Moira Crowley, P. Brian Smith, Rachel G. Greenberg, Rosemary D. Higgins, Sarah Newman, Songthip T. Ounpraseuth, Sophie K. Shaikh, Stephanie L. Merhar, Sucheta Telang, Tanner Wright, Ward Rice, Zhuopei Hu; 	2023-04-30	VoR	10.1056/NEJMoa2214470						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2023	Controlled	Regular	Total_Item_Investigations	1	1	0
Efficacy and Safety of Acoramidis in Transthyretin Amyloid Cardiomyopathy	Massachusetts Medical Society		New England Journal of Medicine	Ahmad Masri, Daniel P. Judge, Francesco Cappelli, Frank Rockhold, Haolin Xu, James Hoffman, Jonathan C. Fox, Jose Nativi-Nicolau, Julian D. Gillmore, Jyotsna Garg, Karen Chiswell, Keyur B. Shah, Laura Obici, Marianna Fontana, Martha Grogan, Mathew S. Maurer, Mazen Hanna, Pablo Garcia-Pavia, Prem Soman, Simon Gibbs, Steen Hvitfeldt Poulsen, Ted Lystig, Uma Sinha, Xiaofan Cao; 	2024-01-10	VoR	10.1056/NEJMoa2305434						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Unique_Item_Investigations	1	1	0
Efficacy and Safety of Acoramidis in Transthyretin Amyloid Cardiomyopathy	Massachusetts Medical Society		New England Journal of Medicine	Ahmad Masri, Daniel P. Judge, Francesco Cappelli, Frank Rockhold, Haolin Xu, James Hoffman, Jonathan C. Fox, Jose Nativi-Nicolau, Julian D. Gillmore, Jyotsna Garg, Karen Chiswell, Keyur B. Shah, Laura Obici, Marianna Fontana, Martha Grogan, Mathew S. Maurer, Mazen Hanna, Pablo Garcia-Pavia, Prem Soman, Simon Gibbs, Steen Hvitfeldt Poulsen, Ted Lystig, Uma Sinha, Xiaofan Cao; 	2024-01-10	VoR	10.1056/NEJMoa2305434						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Unique_Item_Requests	1	1	0
Efficacy and Safety of Acoramidis in Transthyretin Amyloid Cardiomyopathy	Massachusetts Medical Society		New England Journal of Medicine	Ahmad Masri, Daniel P. Judge, Francesco Cappelli, Frank Rockhold, Haolin Xu, James Hoffman, Jonathan C. Fox, Jose Nativi-Nicolau, Julian D. Gillmore, Jyotsna Garg, Karen Chiswell, Keyur B. Shah, Laura Obici, Marianna Fontana, Martha Grogan, Mathew S. Maurer, Mazen Hanna, Pablo Garcia-Pavia, Prem Soman, Simon Gibbs, Steen Hvitfeldt Poulsen, Ted Lystig, Uma Sinha, Xiaofan Cao; 	2024-01-10	VoR	10.1056/NEJMoa2305434						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Total_Item_Requests	3	3	0
Efficacy and Safety of Acoramidis in Transthyretin Amyloid Cardiomyopathy	Massachusetts Medical Society		New England Journal of Medicine	Ahmad Masri, Daniel P. Judge, Francesco Cappelli, Frank Rockhold, Haolin Xu, James Hoffman, Jonathan C. Fox, Jose Nativi-Nicolau, Julian D. Gillmore, Jyotsna Garg, Karen Chiswell, Keyur B. Shah, Laura Obici, Marianna Fontana, Martha Grogan, Mathew S. Maurer, Mazen Hanna, Pablo Garcia-Pavia, Prem Soman, Simon Gibbs, Steen Hvitfeldt Poulsen, Ted Lystig, Uma Sinha, Xiaofan Cao; 	2024-01-10	VoR	10.1056/NEJMoa2305434						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Total_Item_Investigations	3	3	0
Epidemic Cat-Transmitted Sporotrichosis	Massachusetts Medical Society		New England Journal of Medicine	Armando O. Schubach, Mônica B.L. Barros, Tânia M.P. Schubach; 	2005-09-15	VoR	10.1056/NEJMc051680						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2005	Controlled	Regular	Unique_Item_Investigations	1	1	0
Epidemic Cat-Transmitted Sporotrichosis	Massachusetts Medical Society		New England Journal of Medicine	Armando O. Schubach, Mônica B.L. Barros, Tânia M.P. Schubach; 	2005-09-15	VoR	10.1056/NEJMc051680						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2005	Controlled	Regular	Unique_Item_Requests	1	1	0
Epidemic Cat-Transmitted Sporotrichosis	Massachusetts Medical Society		New England Journal of Medicine	Armando O. Schubach, Mônica B.L. Barros, Tânia M.P. Schubach; 	2005-09-15	VoR	10.1056/NEJMc051680						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2005	Controlled	Regular	Total_Item_Requests	1	1	0
Epidemic Cat-Transmitted Sporotrichosis	Massachusetts Medical Society		New England Journal of Medicine	Armando O. Schubach, Mônica B.L. Barros, Tânia M.P. Schubach; 	2005-09-15	VoR	10.1056/NEJMc051680						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2005	Controlled	Regular	Total_Item_Investigations	1	1	0
Esketamine Nasal Spray versus Quetiapine for Resistant Depression	Massachusetts Medical Society		New England Journal of Medicine		2024-01-03	VoR	10.1056/NEJMc2313230						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Unique_Item_Investigations	1	1	0
Esketamine Nasal Spray versus Quetiapine for Resistant Depression	Massachusetts Medical Society		New England Journal of Medicine		2024-01-03	VoR	10.1056/NEJMc2313230						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Unique_Item_Requests	1	1	0
Esketamine Nasal Spray versus Quetiapine for Resistant Depression	Massachusetts Medical Society		New England Journal of Medicine		2024-01-03	VoR	10.1056/NEJMc2313230						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Total_Item_Requests	1	1	0
Esketamine Nasal Spray versus Quetiapine for Resistant Depression	Massachusetts Medical Society		New England Journal of Medicine		2024-01-03	VoR	10.1056/NEJMc2313230						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Total_Item_Investigations	1	1	0
Evoked Potentials in Clinical Medicine	Massachusetts Medical Society		New England Journal of Medicine	Allan H. Ropper, Keith H. Chiappa; 	2010-01-13	VoR	10.1056/NEJM198205203062004						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	1982	Controlled	Regular	No_License	1	1	0
Evoked Potentials in Clinical Medicine	Massachusetts Medical Society		New England Journal of Medicine	Allan H. Ropper, Keith H. Chiappa; 	2010-01-13	VoR	10.1056/NEJM198205203062004						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	1982	Controlled	Regular	Unique_Item_Investigations	1	1	0
Evoked Potentials in Clinical Medicine	Massachusetts Medical Society		New England Journal of Medicine	Allan H. Ropper, Keith H. Chiappa; 	2010-01-13	VoR	10.1056/NEJM198205203062004						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	1982	Controlled	Regular	Total_Item_Investigations	1	1	0
Exogenous Ochronosis from Skin-Lightening Cream	Massachusetts Medical Society		New England Journal of Medicine	Hiral Shah, Nikita Patel; 	2024-01-17	VoR	10.1056/NEJMicm2305739						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Unique_Item_Investigations	1	1	0
Exogenous Ochronosis from Skin-Lightening Cream	Massachusetts Medical Society		New England Journal of Medicine	Hiral Shah, Nikita Patel; 	2024-01-17	VoR	10.1056/NEJMicm2305739						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Unique_Item_Requests	1	1	0
Exogenous Ochronosis from Skin-Lightening Cream	Massachusetts Medical Society		New England Journal of Medicine	Hiral Shah, Nikita Patel; 	2024-01-17	VoR	10.1056/NEJMicm2305739						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Total_Item_Requests	1	1	0
Exogenous Ochronosis from Skin-Lightening Cream	Massachusetts Medical Society		New England Journal of Medicine	Hiral Shah, Nikita Patel; 	2024-01-17	VoR	10.1056/NEJMicm2305739						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Total_Item_Investigations	1	1	0
Family-Support Intervention in the ICU	Massachusetts Medical Society		New England Journal of Medicine		2018-09-26	VoR	10.1056/NEJMc1809967						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2018	Controlled	Regular	Unique_Item_Investigations	1	1	0
Family-Support Intervention in the ICU	Massachusetts Medical Society		New England Journal of Medicine		2018-09-26	VoR	10.1056/NEJMc1809967						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2018	Controlled	Regular	Unique_Item_Requests	1	1	0
Family-Support Intervention in the ICU	Massachusetts Medical Society		New England Journal of Medicine		2018-09-26	VoR	10.1056/NEJMc1809967						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2018	Controlled	Regular	Total_Item_Requests	2	2	0
Family-Support Intervention in the ICU	Massachusetts Medical Society		New England Journal of Medicine		2018-09-26	VoR	10.1056/NEJMc1809967						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2018	Controlled	Regular	Total_Item_Investigations	2	2	0
Heartbeat	Massachusetts Medical Society		New England Journal of Medicine	Marcia Glass; 	2024-01-20	VoR	10.1056/NEJMp2311762						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Unique_Item_Investigations	1	1	0
Heartbeat	Massachusetts Medical Society		New England Journal of Medicine	Marcia Glass; 	2024-01-20	VoR	10.1056/NEJMp2311762						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Unique_Item_Requests	1	1	0
Heartbeat	Massachusetts Medical Society		New England Journal of Medicine	Marcia Glass; 	2024-01-20	VoR	10.1056/NEJMp2311762						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Total_Item_Requests	1	1	0
Heartbeat	Massachusetts Medical Society		New England Journal of Medicine	Marcia Glass; 	2024-01-20	VoR	10.1056/NEJMp2311762						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Total_Item_Investigations	1	1	0
Indigenous Americans — The Journal’s Historical “Indian Problem”	Massachusetts Medical Society		New England Journal of Medicine	David S. Jones, Joseph P. Gone, Moustafa Abdalla; 	2023-12-30	VoR	10.1056/NEJMp2307311						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Unique_Item_Investigations	1	1	0
Indigenous Americans — The Journal’s Historical “Indian Problem”	Massachusetts Medical Society		New England Journal of Medicine	David S. Jones, Joseph P. Gone, Moustafa Abdalla; 	2023-12-30	VoR	10.1056/NEJMp2307311						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Unique_Item_Requests	1	1	0
Indigenous Americans — The Journal’s Historical “Indian Problem”	Massachusetts Medical Society		New England Journal of Medicine	David S. Jones, Joseph P. Gone, Moustafa Abdalla; 	2023-12-30	VoR	10.1056/NEJMp2307311						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Total_Item_Requests	1	1	0
Indigenous Americans — The Journal’s Historical “Indian Problem”	Massachusetts Medical Society		New England Journal of Medicine	David S. Jones, Joseph P. Gone, Moustafa Abdalla; 	2023-12-30	VoR	10.1056/NEJMp2307311						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Total_Item_Investigations	1	1	0
Ivermectin Treatment for Covid-19	Massachusetts Medical Society		New England Journal of Medicine		2022-12-14	VoR	10.1056/NEJMc2207995						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2022	Controlled	Regular	Unique_Item_Investigations	2	2	0
Ivermectin Treatment for Covid-19	Massachusetts Medical Society		New England Journal of Medicine		2022-12-14	VoR	10.1056/NEJMc2207995						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2022	Controlled	Regular	Unique_Item_Requests	2	2	0
Ivermectin Treatment for Covid-19	Massachusetts Medical Society		New England Journal of Medicine		2022-12-14	VoR	10.1056/NEJMc2207995						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2022	Controlled	Regular	Total_Item_Requests	2	2	0
Ivermectin Treatment for Covid-19	Massachusetts Medical Society		New England Journal of Medicine		2022-12-14	VoR	10.1056/NEJMc2207995						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2022	Controlled	Regular	Total_Item_Investigations	2	2	0
Long-Term Outcomes of Resynchronization–Defibrillation for Heart Failure	Massachusetts Medical Society		New England Journal of Medicine	Ahmed Mokhtar, Anthony S. L. Tang, Bernard Thibault, Blandine Mondesert, C. Elizabeth McCarron, Calum J. Redpath, Derek V. Exner, George Wells, Glen Sumner, Habib Khan, Jaimie Manlucu, Jean Rouleau, Jeff S. Healey, John L. Sapp, Laurence D. Sterns, Mario Talajic, Nhat Hung N. Lam, Ratika Parkash, Shane Kimber, Soori Sivakumaran, Stuart McKinlay; 	2024-01-17	VoR	10.1056/NEJMoa2304542						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Unique_Item_Investigations	1	1	0
Long-Term Outcomes of Resynchronization–Defibrillation for Heart Failure	Massachusetts Medical Society		New England Journal of Medicine	Ahmed Mokhtar, Anthony S. L. Tang, Bernard Thibault, Blandine Mondesert, C. Elizabeth McCarron, Calum J. Redpath, Derek V. Exner, George Wells, Glen Sumner, Habib Khan, Jaimie Manlucu, Jean Rouleau, Jeff S. Healey, John L. Sapp, Laurence D. Sterns, Mario Talajic, Nhat Hung N. Lam, Ratika Parkash, Shane Kimber, Soori Sivakumaran, Stuart McKinlay; 	2024-01-17	VoR	10.1056/NEJMoa2304542						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Unique_Item_Requests	1	1	0
Long-Term Outcomes of Resynchronization–Defibrillation for Heart Failure	Massachusetts Medical Society		New England Journal of Medicine	Ahmed Mokhtar, Anthony S. L. Tang, Bernard Thibault, Blandine Mondesert, C. Elizabeth McCarron, Calum J. Redpath, Derek V. Exner, George Wells, Glen Sumner, Habib Khan, Jaimie Manlucu, Jean Rouleau, Jeff S. Healey, John L. Sapp, Laurence D. Sterns, Mario Talajic, Nhat Hung N. Lam, Ratika Parkash, Shane Kimber, Soori Sivakumaran, Stuart McKinlay; 	2024-01-17	VoR	10.1056/NEJMoa2304542						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Total_Item_Requests	2	2	0
Long-Term Outcomes of Resynchronization–Defibrillation for Heart Failure	Massachusetts Medical Society		New England Journal of Medicine	Ahmed Mokhtar, Anthony S. L. Tang, Bernard Thibault, Blandine Mondesert, C. Elizabeth McCarron, Calum J. Redpath, Derek V. Exner, George Wells, Glen Sumner, Habib Khan, Jaimie Manlucu, Jean Rouleau, Jeff S. Healey, John L. Sapp, Laurence D. Sterns, Mario Talajic, Nhat Hung N. Lam, Ratika Parkash, Shane Kimber, Soori Sivakumaran, Stuart McKinlay; 	2024-01-17	VoR	10.1056/NEJMoa2304542						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Total_Item_Investigations	2	2	0
Mind the Gap — Machine Learning, Dataset Shift, and History in the Age of Clinical Algorithms	Massachusetts Medical Society		New England Journal of Medicine	Andrew S. Lea, David S. Jones; 	2024-01-20	VoR	10.1056/NEJMp2311015						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Unique_Item_Investigations	1	1	0
Mind the Gap — Machine Learning, Dataset Shift, and History in the Age of Clinical Algorithms	Massachusetts Medical Society		New England Journal of Medicine	Andrew S. Lea, David S. Jones; 	2024-01-20	VoR	10.1056/NEJMp2311015						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Unique_Item_Requests	1	1	0
Mind the Gap — Machine Learning, Dataset Shift, and History in the Age of Clinical Algorithms	Massachusetts Medical Society		New England Journal of Medicine	Andrew S. Lea, David S. Jones; 	2024-01-20	VoR	10.1056/NEJMp2311015						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Total_Item_Requests	1	1	0
Mind the Gap — Machine Learning, Dataset Shift, and History in the Age of Clinical Algorithms	Massachusetts Medical Society		New England Journal of Medicine	Andrew S. Lea, David S. Jones; 	2024-01-20	VoR	10.1056/NEJMp2311015						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Total_Item_Investigations	1	1	0
Navigating and Communicating about Serious Illness and End of Life	Massachusetts Medical Society		New England Journal of Medicine	Linda Emanuel, Vicki A. Jackson; 	2023-12-20	VoR	10.1056/NEJMcp2304436						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Unique_Item_Investigations	1	1	0
Navigating and Communicating about Serious Illness and End of Life	Massachusetts Medical Society		New England Journal of Medicine	Linda Emanuel, Vicki A. Jackson; 	2023-12-20	VoR	10.1056/NEJMcp2304436						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Unique_Item_Requests	1	1	0
Navigating and Communicating about Serious Illness and End of Life	Massachusetts Medical Society		New England Journal of Medicine	Linda Emanuel, Vicki A. Jackson; 	2023-12-20	VoR	10.1056/NEJMcp2304436						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Total_Item_Requests	3	3	0
Navigating and Communicating about Serious Illness and End of Life	Massachusetts Medical Society		New England Journal of Medicine	Linda Emanuel, Vicki A. Jackson; 	2023-12-20	VoR	10.1056/NEJMcp2304436						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Total_Item_Investigations	3	3	0
Necrobiosis Lipoidica	Massachusetts Medical Society		New England Journal of Medicine	Jun Li, Ming Juan Liu; 	2024-01-03	VoR	10.1056/NEJMicm2304653						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Unique_Item_Investigations	1	1	0
Necrobiosis Lipoidica	Massachusetts Medical Society		New England Journal of Medicine	Jun Li, Ming Juan Liu; 	2024-01-03	VoR	10.1056/NEJMicm2304653						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Unique_Item_Requests	1	1	0
Necrobiosis Lipoidica	Massachusetts Medical Society		New England Journal of Medicine	Jun Li, Ming Juan Liu; 	2024-01-03	VoR	10.1056/NEJMicm2304653						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Total_Item_Requests	1	1	0
Necrobiosis Lipoidica	Massachusetts Medical Society		New England Journal of Medicine	Jun Li, Ming Juan Liu; 	2024-01-03	VoR	10.1056/NEJMicm2304653						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Total_Item_Investigations	1	1	0
