Report_Name	Item Master Report
Report_ID	IR
Release	5
Institution_Name	University of Prince Edward Island
Institution_ID	mal:8252134
Metric_Types	
Report_Filters	
Report_Attributes	Attributes_To_Show=Data_Type|Access_Type|Access_Method|YOP|Authors|Publication_Date|Article_Version; Include_Parent_Details=True
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.); 3050: Parameter Not Recognized in this Context (Unsupported parameters in request: [include_component_details] unsupported parameters will be ignored.)
Reporting_Period	End_Date=2024-02-29; Begin_Date=2024-01-01
Created	2024-03-01T05:50:05Z
Created_By	Atypon Systems LLC.

Item	Publisher	Publisher_ID	Platform	Authors	Publication_Date	Article_version	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Parent_Title	Parent_Authors	Parent_Publication_Date	Parent_Article_Version	Parent_Data_Type	Parent_DOI	Parent_Proprietary_ID	Parent_ISBN	Parent_Print_ISSN	Parent_Online_ISSN	Parent_URI	Component_Title	Component_Authors	Component_Publication_Date	Component_Data_Type	Component_DOI	Component_Proprietary_ID	Component_ISBN	Component_Print_ISSN	Component_Online_ISSN	Component_URI	Data_Type	YOP	Access_Type	Access_Method	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Reactive Oxygen Species-Induced Activation of the MAP Kinase Signaling Pathways	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Michelle M. LaHair, James A. McCubrey, Richard A. Franklin; 	2006-09-20	VoR	10.1089/ars.2006.8.1775						Antioxidants & Redox Signaling				Journal	10.1089/ars.4	mal:ars		1523-0864	1557-7716												Article	2006	Controlled	Regular	No_License	1	1	0
Reactive Oxygen Species-Induced Activation of the MAP Kinase Signaling Pathways	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Michelle M. LaHair, James A. McCubrey, Richard A. Franklin; 	2006-09-20	VoR	10.1089/ars.2006.8.1775						Antioxidants & Redox Signaling				Journal	10.1089/ars.4	mal:ars		1523-0864	1557-7716												Article	2006	Controlled	Regular	Unique_Item_Investigations	2	2	0
Reactive Oxygen Species-Induced Activation of the MAP Kinase Signaling Pathways	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Michelle M. LaHair, James A. McCubrey, Richard A. Franklin; 	2006-09-20	VoR	10.1089/ars.2006.8.1775						Antioxidants & Redox Signaling				Journal	10.1089/ars.4	mal:ars		1523-0864	1557-7716												Article	2006	Controlled	Regular	Total_Item_Investigations	3	3	0
Safeguarding Mail-Order DNA Synthesis in the Age of Artificial Intelligence	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Caroline Schuerger, Stephanie Batalis, Matthew E. Walsh, Gigi Kwik Gronvall; 	2023-12-27	VoR	10.1089/apb.2023.0020						Applied Biosafety				Journal	10.1089/apb	mal:apb		1535-6760	2470-1246												Article	9999	Controlled	Regular	Unique_Item_Investigations	1	1	0
Safeguarding Mail-Order DNA Synthesis in the Age of Artificial Intelligence	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Caroline Schuerger, Stephanie Batalis, Matthew E. Walsh, Gigi Kwik Gronvall; 	2023-12-27	VoR	10.1089/apb.2023.0020						Applied Biosafety				Journal	10.1089/apb	mal:apb		1535-6760	2470-1246												Article	9999	Controlled	Regular	Unique_Item_Requests	1	1	0
Safeguarding Mail-Order DNA Synthesis in the Age of Artificial Intelligence	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Caroline Schuerger, Stephanie Batalis, Matthew E. Walsh, Gigi Kwik Gronvall; 	2023-12-27	VoR	10.1089/apb.2023.0020						Applied Biosafety				Journal	10.1089/apb	mal:apb		1535-6760	2470-1246												Article	9999	Controlled	Regular	Total_Item_Requests	1	1	0
Safeguarding Mail-Order DNA Synthesis in the Age of Artificial Intelligence	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Caroline Schuerger, Stephanie Batalis, Matthew E. Walsh, Gigi Kwik Gronvall; 	2023-12-27	VoR	10.1089/apb.2023.0020						Applied Biosafety				Journal	10.1089/apb	mal:apb		1535-6760	2470-1246												Article	9999	Controlled	Regular	Total_Item_Investigations	1	1	0
Sexual Minority Stress Theory: Remembering and Honoring the Work of Virginia Brooks	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Ashleigh J. Rich, Tonia Poteat, Ayden Scheim, Travis Salway; 	2020-04-07	VoR	10.1089/lgbt.2019.0223						LGBT Health				Journal	10.1089/lgbt	mal:lgbt		2325-8292	2325-8306												Article	2020	Controlled	Regular	Unique_Item_Investigations	1	1	0
Sexual Minority Stress Theory: Remembering and Honoring the Work of Virginia Brooks	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Ashleigh J. Rich, Tonia Poteat, Ayden Scheim, Travis Salway; 	2020-04-07	VoR	10.1089/lgbt.2019.0223						LGBT Health				Journal	10.1089/lgbt	mal:lgbt		2325-8292	2325-8306												Article	2020	Controlled	Regular	Total_Item_Investigations	1	1	0
Sharing of Clinically Important Antimicrobial Resistance Genes by Companion Animals and Their Human Household Members	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Juliana Menezes, Luís T. Gama, Adriana Belas, Constança Pomba; 	2020-09-28	VoR	10.1089/mdr.2019.0380						Microbial Drug Resistance				Journal	10.1089/mdr.44	mal:mdr		1076-6294	1931-8448												Article	2020	Controlled	Regular	Unique_Item_Investigations	1	1	0
Sharing of Clinically Important Antimicrobial Resistance Genes by Companion Animals and Their Human Household Members	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Juliana Menezes, Luís T. Gama, Adriana Belas, Constança Pomba; 	2020-09-28	VoR	10.1089/mdr.2019.0380						Microbial Drug Resistance				Journal	10.1089/mdr.44	mal:mdr		1076-6294	1931-8448												Article	2020	Controlled	Regular	Total_Item_Investigations	1	1	0
Short- and Long-Term Effects of a Novel on Connectivity in the Brain	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Brandon E. Pye, Kristina Blaine, Gregory S. Berns, Michael J. Prietula; 	2013-12-09	VoR	10.1089/brain.2013.0166						Brain Connectivity				Journal	10.1089/brain	mal:brain		2158-0014	2158-0022												Article	2013	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
Short- and Long-Term Effects of a Novel on Connectivity in the Brain	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Brandon E. Pye, Kristina Blaine, Gregory S. Berns, Michael J. Prietula; 	2013-12-09	VoR	10.1089/brain.2013.0166						Brain Connectivity				Journal	10.1089/brain	mal:brain		2158-0014	2158-0022												Article	2013	OA_Gold	Regular	Unique_Item_Requests	1	1	0
Short- and Long-Term Effects of a Novel on Connectivity in the Brain	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Brandon E. Pye, Kristina Blaine, Gregory S. Berns, Michael J. Prietula; 	2013-12-09	VoR	10.1089/brain.2013.0166						Brain Connectivity				Journal	10.1089/brain	mal:brain		2158-0014	2158-0022												Article	2013	OA_Gold	Regular	Total_Item_Requests	1	1	0
Short- and Long-Term Effects of a Novel on Connectivity in the Brain	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Brandon E. Pye, Kristina Blaine, Gregory S. Berns, Michael J. Prietula; 	2013-12-09	VoR	10.1089/brain.2013.0166						Brain Connectivity				Journal	10.1089/brain	mal:brain		2158-0014	2158-0022												Article	2013	OA_Gold	Regular	Total_Item_Investigations	1	1	0
Specialized Palliative Care and Intensity of End-of-Life Care Among Adolescents and Young Adults with Cancer: A Medical Chart Review	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Megumi Uchida, Nana Suzuki, Yosuke Furukawa, Tatsuo Akechi, Shuuto Kashima, Yoshinori Ito, Yosuke Kubota, Kyoko Ishida, Toru Okuyama, Nanako Kojima, Takaaki Hasegawa, Yoshihiko Tasaki; 	2023-08-10	VoR	10.1089/jayao.2022.0078						Journal of Adolescent and Young Adult Oncology				Journal	10.1089/jayao	mal:jayao		2156-5333	2156-535X												Article	2023	Controlled	Regular	No_License	1	1	0
Specialized Palliative Care and Intensity of End-of-Life Care Among Adolescents and Young Adults with Cancer: A Medical Chart Review	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Megumi Uchida, Nana Suzuki, Yosuke Furukawa, Tatsuo Akechi, Shuuto Kashima, Yoshinori Ito, Yosuke Kubota, Kyoko Ishida, Toru Okuyama, Nanako Kojima, Takaaki Hasegawa, Yoshihiko Tasaki; 	2023-08-10	VoR	10.1089/jayao.2022.0078						Journal of Adolescent and Young Adult Oncology				Journal	10.1089/jayao	mal:jayao		2156-5333	2156-535X												Article	2023	Controlled	Regular	Unique_Item_Investigations	1	1	0
Specialized Palliative Care and Intensity of End-of-Life Care Among Adolescents and Young Adults with Cancer: A Medical Chart Review	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Megumi Uchida, Nana Suzuki, Yosuke Furukawa, Tatsuo Akechi, Shuuto Kashima, Yoshinori Ito, Yosuke Kubota, Kyoko Ishida, Toru Okuyama, Nanako Kojima, Takaaki Hasegawa, Yoshihiko Tasaki; 	2023-08-10	VoR	10.1089/jayao.2022.0078						Journal of Adolescent and Young Adult Oncology				Journal	10.1089/jayao	mal:jayao		2156-5333	2156-535X												Article	2023	Controlled	Regular	Total_Item_Investigations	1	1	0
The Comparison of Gender Dysphoria, Body Image Satisfaction and Quality of Life Between Treatment-Naive Transgender Males With and Without Polycystic Ovary Syndrome	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Aslıhan Polat Işik, Emre Gezer, Leighton John Seal, Zeynep Cantürk, Berrin Çetinarslan, Alev Selek, Bejda Piro, Mehmet Sözen; 	2022-11-29	VoR	10.1089/trgh.2021.0061						Transgender Health				Journal	10.1089/trgh	mal:trgh		2688-4887	2380-193X												Article	2022	Controlled	Regular	Unique_Item_Investigations	1	1	0
The Comparison of Gender Dysphoria, Body Image Satisfaction and Quality of Life Between Treatment-Naive Transgender Males With and Without Polycystic Ovary Syndrome	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Aslıhan Polat Işik, Emre Gezer, Leighton John Seal, Zeynep Cantürk, Berrin Çetinarslan, Alev Selek, Bejda Piro, Mehmet Sözen; 	2022-11-29	VoR	10.1089/trgh.2021.0061						Transgender Health				Journal	10.1089/trgh	mal:trgh		2688-4887	2380-193X												Article	2022	Controlled	Regular	Total_Item_Investigations	1	1	0
The Delivery of Palliative and End-of-Life Care to Adolescents and Young Adults Living with Cancer: A Scoping Review	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Michael van Manen, Shelley McKibbon, Emily K. Drake, Hwayeon Danielle Shin, Lori E. Weeks, Dani Taylor, Janet Curran, Helen Wong; 	2023-10-17	VoR	10.1089/jayao.2023.0013						Journal of Adolescent and Young Adult Oncology				Journal	10.1089/jayao	mal:jayao		2156-5333	2156-535X												Article	2023	Controlled	Regular	No_License	1	1	0
The Delivery of Palliative and End-of-Life Care to Adolescents and Young Adults Living with Cancer: A Scoping Review	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Michael van Manen, Shelley McKibbon, Emily K. Drake, Hwayeon Danielle Shin, Lori E. Weeks, Dani Taylor, Janet Curran, Helen Wong; 	2023-10-17	VoR	10.1089/jayao.2023.0013						Journal of Adolescent and Young Adult Oncology				Journal	10.1089/jayao	mal:jayao		2156-5333	2156-535X												Article	2023	Controlled	Regular	Unique_Item_Investigations	1	1	0
The Delivery of Palliative and End-of-Life Care to Adolescents and Young Adults Living with Cancer: A Scoping Review	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Michael van Manen, Shelley McKibbon, Emily K. Drake, Hwayeon Danielle Shin, Lori E. Weeks, Dani Taylor, Janet Curran, Helen Wong; 	2023-10-17	VoR	10.1089/jayao.2023.0013						Journal of Adolescent and Young Adult Oncology				Journal	10.1089/jayao	mal:jayao		2156-5333	2156-535X												Article	2023	Controlled	Regular	Total_Item_Investigations	1	1	0
The Development and Pilot Testing of a Minority Stress Psychoeducation Tool for Transgender and Nonbinary People	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Diana Love, Elliot A. Tebbe, Stephanie L. Budge; 	2022-11-01	VoR	10.1089/trgh.2022.0038						Transgender Health				Journal	10.1089/trgh	mal:trgh		2688-4887	2380-193X												Article	9999	Controlled	Regular	Unique_Item_Investigations	1	1	0
The Development and Pilot Testing of a Minority Stress Psychoeducation Tool for Transgender and Nonbinary People	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Diana Love, Elliot A. Tebbe, Stephanie L. Budge; 	2022-11-01	VoR	10.1089/trgh.2022.0038						Transgender Health				Journal	10.1089/trgh	mal:trgh		2688-4887	2380-193X												Article	9999	Controlled	Regular	Unique_Item_Requests	1	1	0
The Development and Pilot Testing of a Minority Stress Psychoeducation Tool for Transgender and Nonbinary People	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Diana Love, Elliot A. Tebbe, Stephanie L. Budge; 	2022-11-01	VoR	10.1089/trgh.2022.0038						Transgender Health				Journal	10.1089/trgh	mal:trgh		2688-4887	2380-193X												Article	9999	Controlled	Regular	Total_Item_Requests	1	1	0
The Development and Pilot Testing of a Minority Stress Psychoeducation Tool for Transgender and Nonbinary People	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Diana Love, Elliot A. Tebbe, Stephanie L. Budge; 	2022-11-01	VoR	10.1089/trgh.2022.0038						Transgender Health				Journal	10.1089/trgh	mal:trgh		2688-4887	2380-193X												Article	9999	Controlled	Regular	Total_Item_Investigations	1	1	0
The Effect of Gender-Affirming Hormones on Gender Dysphoria, Quality of Life, and Psychological Functioning in Transgender Individuals: A Systematic Review	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Taylah R. van Leerdam, Ada S. Cheung, Jeffrey D. Zajac; 	2023-02-08	VoR	10.1089/trgh.2020.0094						Transgender Health				Journal	10.1089/trgh	mal:trgh		2688-4887	2380-193X												Article	2023	Controlled	Regular	Unique_Item_Investigations	1	1	0
The Effect of Gender-Affirming Hormones on Gender Dysphoria, Quality of Life, and Psychological Functioning in Transgender Individuals: A Systematic Review	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Taylah R. van Leerdam, Ada S. Cheung, Jeffrey D. Zajac; 	2023-02-08	VoR	10.1089/trgh.2020.0094						Transgender Health				Journal	10.1089/trgh	mal:trgh		2688-4887	2380-193X												Article	2023	Controlled	Regular	Total_Item_Investigations	1	1	0
The Effects of Gender-Affirming Hormone Therapy on Body Satisfaction, Self-Esteem, Quality of Life, and Psychopathology in People with Female-to-Male Gender Dysphoria	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Şenol Turan, Yasin Kavla, Mehmet Enes Gökler, Serdar Şahin, Hülya Filipov; 	2023-03-31	VoR	10.1089/trgh.2021.0139						Transgender Health				Journal	10.1089/trgh	mal:trgh		2688-4887	2380-193X												Article	2023	Controlled	Regular	Unique_Item_Investigations	1	1	0
The Effects of Gender-Affirming Hormone Therapy on Body Satisfaction, Self-Esteem, Quality of Life, and Psychopathology in People with Female-to-Male Gender Dysphoria	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Şenol Turan, Yasin Kavla, Mehmet Enes Gökler, Serdar Şahin, Hülya Filipov; 	2023-03-31	VoR	10.1089/trgh.2021.0139						Transgender Health				Journal	10.1089/trgh	mal:trgh		2688-4887	2380-193X												Article	2023	Controlled	Regular	Total_Item_Investigations	1	1	0
The Influence of Social Determinants of Health and Structural Racism on Childhood Obesity	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	David Berrigan, Elizabeth Anderson Steeves, Amanda Sharfman, Daniele Vest, Amy L. Yaroch, Katie Nelson; 	2023-11-01	VoR	10.1089/chi.2023.0101						Childhood Obesity				Journal	10.1089/chi	mal:chi		2153-2168	2153-2176												Article	9999	Controlled	Regular	No_License	1	1	0
The Influence of Social Determinants of Health and Structural Racism on Childhood Obesity	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	David Berrigan, Elizabeth Anderson Steeves, Amanda Sharfman, Daniele Vest, Amy L. Yaroch, Katie Nelson; 	2023-11-01	VoR	10.1089/chi.2023.0101						Childhood Obesity				Journal	10.1089/chi	mal:chi		2153-2168	2153-2176												Article	9999	Controlled	Regular	Unique_Item_Investigations	1	1	0
The Influence of Social Determinants of Health and Structural Racism on Childhood Obesity	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	David Berrigan, Elizabeth Anderson Steeves, Amanda Sharfman, Daniele Vest, Amy L. Yaroch, Katie Nelson; 	2023-11-01	VoR	10.1089/chi.2023.0101						Childhood Obesity				Journal	10.1089/chi	mal:chi		2153-2168	2153-2176												Article	9999	Controlled	Regular	Total_Item_Investigations	1	1	0
The Spheres & Shield Maze Task: A Virtual Reality Serious Game for the Assessment of Risk Taking in Decision Making	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Carla de-Juan-Ripoll, Mariano Alcañiz, Irene Alice Chicchi Giglioli, José L. Soler-Domínguez, Manuel Contero; 	2020-11-06	VoR	10.1089/cyber.2019.0761						Cyberpsychology, Behavior, and Social Networking				Journal	10.1089/cyber	mal:cyber		2152-2715	2152-2723												Article	2020	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
The Spheres & Shield Maze Task: A Virtual Reality Serious Game for the Assessment of Risk Taking in Decision Making	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Carla de-Juan-Ripoll, Mariano Alcañiz, Irene Alice Chicchi Giglioli, José L. Soler-Domínguez, Manuel Contero; 	2020-11-06	VoR	10.1089/cyber.2019.0761						Cyberpsychology, Behavior, and Social Networking				Journal	10.1089/cyber	mal:cyber		2152-2715	2152-2723												Article	2020	OA_Gold	Regular	Unique_Item_Requests	1	1	0
The Spheres & Shield Maze Task: A Virtual Reality Serious Game for the Assessment of Risk Taking in Decision Making	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Carla de-Juan-Ripoll, Mariano Alcañiz, Irene Alice Chicchi Giglioli, José L. Soler-Domínguez, Manuel Contero; 	2020-11-06	VoR	10.1089/cyber.2019.0761						Cyberpsychology, Behavior, and Social Networking				Journal	10.1089/cyber	mal:cyber		2152-2715	2152-2723												Article	2020	OA_Gold	Regular	Total_Item_Requests	1	1	0
The Spheres & Shield Maze Task: A Virtual Reality Serious Game for the Assessment of Risk Taking in Decision Making	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Carla de-Juan-Ripoll, Mariano Alcañiz, Irene Alice Chicchi Giglioli, José L. Soler-Domínguez, Manuel Contero; 	2020-11-06	VoR	10.1089/cyber.2019.0761						Cyberpsychology, Behavior, and Social Networking				Journal	10.1089/cyber	mal:cyber		2152-2715	2152-2723												Article	2020	OA_Gold	Regular	Total_Item_Investigations	1	1	0
The Tactile Ethics of Soft Robotics: Designing Wisely for Human–Robot Interaction	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Thomas Arnold, Matthias Scheutz; 	2017-06-01	VoR	10.1089/soro.2017.0032						Soft Robotics				Journal	10.1089/soro	mal:soro		2169-5172	2169-5180												Article	2017	Controlled	Regular	No_License	1	1	0
The Tactile Ethics of Soft Robotics: Designing Wisely for Human–Robot Interaction	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Thomas Arnold, Matthias Scheutz; 	2017-06-01	VoR	10.1089/soro.2017.0032						Soft Robotics				Journal	10.1089/soro	mal:soro		2169-5172	2169-5180												Article	2017	Controlled	Regular	Unique_Item_Investigations	1	1	0
The Tactile Ethics of Soft Robotics: Designing Wisely for Human–Robot Interaction	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Thomas Arnold, Matthias Scheutz; 	2017-06-01	VoR	10.1089/soro.2017.0032						Soft Robotics				Journal	10.1089/soro	mal:soro		2169-5172	2169-5180												Article	2017	Controlled	Regular	Total_Item_Investigations	2	2	0
Transdermal Magnesium for the Treatment of Peripheral Neuropathy in Chronic Kidney Disease: A Single-Arm, Open-Label Pilot Study	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Akshay Athavale, Paul Snelling, Steven J. Chadban, Natividad Miles, Riona Pais; 	2023-12-05	VoR	10.1089/jpm.2023.0229						Journal of Palliative Medicine				Journal	10.1089/jpm.39	mal:jpm		1096-6218	1557-7740												Article	2023	Controlled	Regular	Unique_Item_Investigations	1	1	0
Transdermal Magnesium for the Treatment of Peripheral Neuropathy in Chronic Kidney Disease: A Single-Arm, Open-Label Pilot Study	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Akshay Athavale, Paul Snelling, Steven J. Chadban, Natividad Miles, Riona Pais; 	2023-12-05	VoR	10.1089/jpm.2023.0229						Journal of Palliative Medicine				Journal	10.1089/jpm.39	mal:jpm		1096-6218	1557-7740												Article	2023	Controlled	Regular	Total_Item_Investigations	1	1	0
Treating Children and Adolescents with Selective Serotonin Reuptake Inhibitors: How Long Is Appropriate?	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Daniel S. Pine; 	2004-07-05	VoR	10.1089/104454602760386888						Journal of Child and Adolescent Psychopharmacology				Journal	10.1089/cap.29	mal:cap		1044-5463	1557-8992												Article	2002	Controlled	Regular	Unique_Item_Investigations	1	1	0
Treating Children and Adolescents with Selective Serotonin Reuptake Inhibitors: How Long Is Appropriate?	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Daniel S. Pine; 	2004-07-05	VoR	10.1089/104454602760386888						Journal of Child and Adolescent Psychopharmacology				Journal	10.1089/cap.29	mal:cap		1044-5463	1557-8992												Article	2002	Controlled	Regular	Total_Item_Investigations	1	1	0
What Can Diabetes-Associated Genetic Variation in TCF7L2 Teach Us About the Pathogenesis of Type 2 Diabetes?	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Adrian Vella, J.D. Adams; 	2018-09-28	VoR	10.1089/met.2018.0024						Metabolic Syndrome and Related Disorders				Journal	10.1089/met.43	mal:met		1540-4196	1557-8518												Article	2018	Controlled	Regular	No_License	1	1	0
What Can Diabetes-Associated Genetic Variation in TCF7L2 Teach Us About the Pathogenesis of Type 2 Diabetes?	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Adrian Vella, J.D. Adams; 	2018-09-28	VoR	10.1089/met.2018.0024						Metabolic Syndrome and Related Disorders				Journal	10.1089/met.43	mal:met		1540-4196	1557-8518												Article	2018	Controlled	Regular	Unique_Item_Investigations	1	1	0
What Can Diabetes-Associated Genetic Variation in TCF7L2 Teach Us About the Pathogenesis of Type 2 Diabetes?	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Adrian Vella, J.D. Adams; 	2018-09-28	VoR	10.1089/met.2018.0024						Metabolic Syndrome and Related Disorders				Journal	10.1089/met.43	mal:met		1540-4196	1557-8518												Article	2018	Controlled	Regular	Total_Item_Investigations	1	1	0
“There Is Nothing to Do About It”: Nonbinary Individuals' Experience of Gender Dysphoria	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Emerson Pehl, M. Paz Galupo, Lex Pulice-Farrow; 	2021-04-16	VoR	10.1089/trgh.2020.0041						Transgender Health				Journal	10.1089/trgh	mal:trgh		2688-4887	2380-193X												Article	2021	Controlled	Regular	Unique_Item_Investigations	1	1	0
“There Is Nothing to Do About It”: Nonbinary Individuals' Experience of Gender Dysphoria	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Emerson Pehl, M. Paz Galupo, Lex Pulice-Farrow; 	2021-04-16	VoR	10.1089/trgh.2020.0041						Transgender Health				Journal	10.1089/trgh	mal:trgh		2688-4887	2380-193X												Article	2021	Controlled	Regular	Unique_Item_Requests	1	1	0
“There Is Nothing to Do About It”: Nonbinary Individuals' Experience of Gender Dysphoria	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Emerson Pehl, M. Paz Galupo, Lex Pulice-Farrow; 	2021-04-16	VoR	10.1089/trgh.2020.0041						Transgender Health				Journal	10.1089/trgh	mal:trgh		2688-4887	2380-193X												Article	2021	Controlled	Regular	Total_Item_Requests	1	1	0
“There Is Nothing to Do About It”: Nonbinary Individuals' Experience of Gender Dysphoria	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Emerson Pehl, M. Paz Galupo, Lex Pulice-Farrow; 	2021-04-16	VoR	10.1089/trgh.2020.0041						Transgender Health				Journal	10.1089/trgh	mal:trgh		2688-4887	2380-193X												Article	2021	Controlled	Regular	Total_Item_Investigations	1	1	0
