Report_Name	Journal Article Requests
Report_ID	IR_A1
Release	5
Institution_Name	University of Prince Edward Island
Institution_ID	Silverchair:35310
Metric_Types	Total_Item_Requests; Unique_Item_Requests
Report_Filters	Access_Method=Regular; Parent_Data_Type=Journal; Data_Type=Article
Report_Attributes	
Exceptions	3031: Usage Not Ready for Requested Dates ()
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T00:00:00Z
Created_By	Silverchair

Item	Publisher	Publisher_ID	Platform	Authors	Publication_Date	Article_version	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	Parent_Title	Parent_Authors	Parent_Article_Version	Parent_DOI	Parent_Proprietary_ID	Parent_Print_ISSN	Parent_Online_ISSN	Parent_URI	Access_Type	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
"More Virulent Mpox Clade Can Be Sexually Associated, WHO and CDC Warn<alt-title alt-title-type=""headline"">More Virulent Mpox Clade Can Be Sexually Associated, WHO and CDC Warn</alt-title><alt-title alt-title-type=""running-head"">Medical News in Brief</alt-title>"	American Medical Association		American Medical Association		2024-01-23		10.1001/jama.2023.26109	Silverchair:2813764				JAMA				Silverchair:67	0098-7484	1538-3598		Controlled	Total_Item_Requests	1	1	0
"More Virulent Mpox Clade Can Be Sexually Associated, WHO and CDC Warn<alt-title alt-title-type=""headline"">More Virulent Mpox Clade Can Be Sexually Associated, WHO and CDC Warn</alt-title><alt-title alt-title-type=""running-head"">Medical News in Brief</alt-title>"	American Medical Association		American Medical Association		2024-01-23		10.1001/jama.2023.26109	Silverchair:2813764				JAMA				Silverchair:67	0098-7484	1538-3598		Controlled	Total_Item_Requests	1	1	0
"More Virulent Mpox Clade Can Be Sexually Associated, WHO and CDC Warn<alt-title alt-title-type=""headline"">More Virulent Mpox Clade Can Be Sexually Associated, WHO and CDC Warn</alt-title><alt-title alt-title-type=""running-head"">Medical News in Brief</alt-title>"	American Medical Association		American Medical Association		2024-01-23		10.1001/jama.2023.26109	Silverchair:2813764				JAMA				Silverchair:67	0098-7484	1538-3598		Controlled	Unique_Item_Requests	1	1	0
"Neurodevelopmental Outcomes of Extremely Preterm Infants Fed Donor Milk or Preterm Infant Formula<subtitle>A Randomized Clinical Trial</subtitle><alt-title alt-title-type=""headline"">Donor Milk vs Formula and Neurodevelopmental Outcomes in Preterm Infants</alt-title><alt-title alt-title-type=""running-head"">Donor Milk vs Formula and Neurodevelopmental Outcomes in Preterm Infants</alt-title>"	American Medical Association		American Medical Association		2024-01-30		10.1001/jama.2023.27693	Silverchair:2814657				JAMA				Silverchair:67	0098-7484	1538-3598		Controlled	Total_Item_Requests	1	1	0
"Neurodevelopmental Outcomes of Extremely Preterm Infants Fed Donor Milk or Preterm Infant Formula<subtitle>A Randomized Clinical Trial</subtitle><alt-title alt-title-type=""headline"">Donor Milk vs Formula and Neurodevelopmental Outcomes in Preterm Infants</alt-title><alt-title alt-title-type=""running-head"">Donor Milk vs Formula and Neurodevelopmental Outcomes in Preterm Infants</alt-title>"	American Medical Association		American Medical Association		2024-01-30		10.1001/jama.2023.27693	Silverchair:2814657				JAMA				Silverchair:67	0098-7484	1538-3598		Controlled	Unique_Item_Requests	1	1	0
"Nursing Home Care in Crisis in the Wake of COVID-19<alt-title alt-title-type=""headline"">The Crisis in Nursing Home Care Exposed by the COVID-19 Pandemic</alt-title><alt-title alt-title-type=""running-head"">The Crisis in Nursing Home Care Exposed by the COVID-19 Pandemic</alt-title>"	American Medical Association		American Medical Association		2020-07-07		10.1001/jama.2020.8524	Silverchair:2766599				JAMA				Silverchair:67	0098-7484	1538-3598		Controlled	Unique_Item_Requests	1	1	0
"Nursing Home Care in Crisis in the Wake of COVID-19<alt-title alt-title-type=""headline"">The Crisis in Nursing Home Care Exposed by the COVID-19 Pandemic</alt-title><alt-title alt-title-type=""running-head"">The Crisis in Nursing Home Care Exposed by the COVID-19 Pandemic</alt-title>"	American Medical Association		American Medical Association		2020-07-07		10.1001/jama.2020.8524	Silverchair:2766599				JAMA				Silverchair:67	0098-7484	1538-3598		Controlled	Total_Item_Requests	3	3	0
"Nursing Home Care in Crisis in the Wake of COVID-19<alt-title alt-title-type=""headline"">The Crisis in Nursing Home Care Exposed by the COVID-19 Pandemic</alt-title><alt-title alt-title-type=""running-head"">The Crisis in Nursing Home Care Exposed by the COVID-19 Pandemic</alt-title>"	American Medical Association		American Medical Association		2020-07-07		10.1001/jama.2020.8524	Silverchair:2766599				JAMA				Silverchair:67	0098-7484	1538-3598		Controlled	Unique_Item_Requests	1	1	0
"Nursing Home Care in Crisis in the Wake of COVID-19<alt-title alt-title-type=""headline"">The Crisis in Nursing Home Care Exposed by the COVID-19 Pandemic</alt-title><alt-title alt-title-type=""running-head"">The Crisis in Nursing Home Care Exposed by the COVID-19 Pandemic</alt-title>"	American Medical Association		American Medical Association		2020-07-07		10.1001/jama.2020.8524	Silverchair:2766599				JAMA				Silverchair:67	0098-7484	1538-3598		Controlled	Total_Item_Requests	1	1	0
Pathological Case of the Month	American Medical Association		American Medical Association		2001-06-01		10.1001/archpedi.155.6.737	Silverchair:190739				JAMA Pediatrics				Silverchair:75	2168-6203	2168-6211		Controlled	Unique_Item_Requests	1	1	0
Pathological Case of the Month	American Medical Association		American Medical Association		2001-06-01		10.1001/archpedi.155.6.737	Silverchair:190739				JAMA Pediatrics				Silverchair:75	2168-6203	2168-6211		Controlled	Total_Item_Requests	1	1	0
"Patient With Pulmonary Symptoms, Dysphagia, and Raynaud Disease<alt-title alt-title-type=""headline"">Patient With Pulmonary Symptoms, Dysphagia, and Raynaud Disease</alt-title><alt-title alt-title-type=""running-head"">Patient With Pulmonary Symptoms, Dysphagia, and Raynaud Disease</alt-title>"	American Medical Association		American Medical Association		2023-08-15		10.1001/jama.2023.13766	Silverchair:2807957				JAMA				Silverchair:67	0098-7484	1538-3598		Controlled	Total_Item_Requests	1	1	0
"Patient With Pulmonary Symptoms, Dysphagia, and Raynaud Disease<alt-title alt-title-type=""headline"">Patient With Pulmonary Symptoms, Dysphagia, and Raynaud Disease</alt-title><alt-title alt-title-type=""running-head"">Patient With Pulmonary Symptoms, Dysphagia, and Raynaud Disease</alt-title>"	American Medical Association		American Medical Association		2023-08-15		10.1001/jama.2023.13766	Silverchair:2807957				JAMA				Silverchair:67	0098-7484	1538-3598		Controlled	Unique_Item_Requests	1	1	0
Practice Makes Perfect	American Medical Association		American Medical Association		2002-12-11		10.1001/jama.288.22.2808-JMN1211-2-1	Silverchair:1845304				JAMA				Silverchair:67	0098-7484	1538-3598		Controlled	Total_Item_Requests	1	1	0
Practice Makes Perfect	American Medical Association		American Medical Association		2002-12-11		10.1001/jama.288.22.2808-JMN1211-2-1	Silverchair:1845304				JAMA				Silverchair:67	0098-7484	1538-3598		Controlled	Unique_Item_Requests	1	1	0
Primary Care Outcomes in Patients Treated by Nurse Practitioners or Physicians<subtitle>A Randomized Trial</subtitle>	American Medical Association		American Medical Association		2000-01-05		10.1001/jama.283.1.59	Silverchair:192259				JAMA				Silverchair:67	0098-7484	1538-3598		Controlled	Unique_Item_Requests	1	1	0
Primary Care Outcomes in Patients Treated by Nurse Practitioners or Physicians<subtitle>A Randomized Trial</subtitle>	American Medical Association		American Medical Association		2000-01-05		10.1001/jama.283.1.59	Silverchair:192259				JAMA				Silverchair:67	0098-7484	1538-3598		Controlled	Total_Item_Requests	1	1	0
"Setting Intentions<alt-title alt-title-type=""headline"">Setting Intentions</alt-title><alt-title alt-title-type=""running-head"">Setting Intentions</alt-title>"	American Medical Association		American Medical Association		2024-01-23		10.1001/jama.2023.26823	Silverchair:2813911				JAMA				Silverchair:67	0098-7484	1538-3598		Controlled	Unique_Item_Requests	1	1	0
"Setting Intentions<alt-title alt-title-type=""headline"">Setting Intentions</alt-title><alt-title alt-title-type=""running-head"">Setting Intentions</alt-title>"	American Medical Association		American Medical Association		2024-01-23		10.1001/jama.2023.26823	Silverchair:2813911				JAMA				Silverchair:67	0098-7484	1538-3598		Controlled	Total_Item_Requests	1	1	0
Sex Differences of Endogenous Sex Hormones and Risk of Type 2 Diabetes<SUBTITLE>A Systematic Review and Meta-analysis</SUBTITLE>	American Medical Association		American Medical Association		2006-03-15		10.1001/jama.295.11.1288	Silverchair:202548				JAMA				Silverchair:67	0098-7484	1538-3598		Controlled	Total_Item_Requests	1	1	0
Sex Differences of Endogenous Sex Hormones and Risk of Type 2 Diabetes<SUBTITLE>A Systematic Review and Meta-analysis</SUBTITLE>	American Medical Association		American Medical Association		2006-03-15		10.1001/jama.295.11.1288	Silverchair:202548				JAMA				Silverchair:67	0098-7484	1538-3598		Controlled	Unique_Item_Requests	1	1	0
"Smartphone-Based Visual Acuity Measurement for Screening and Clinical Assessment<alt-title alt-title-type=""headline"">Smartphone-Based Visual Acuity Measurement</alt-title><alt-title alt-title-type=""running-head"">Smartphone-Based Visual Acuity Measurement</alt-title>"	American Medical Association		American Medical Association		2015-12-22		10.1001/jama.2015.15855	Silverchair:2478184				JAMA				Silverchair:67	0098-7484	1538-3598		Controlled	Unique_Item_Requests	1	1	0
"Smartphone-Based Visual Acuity Measurement for Screening and Clinical Assessment<alt-title alt-title-type=""headline"">Smartphone-Based Visual Acuity Measurement</alt-title><alt-title alt-title-type=""running-head"">Smartphone-Based Visual Acuity Measurement</alt-title>"	American Medical Association		American Medical Association		2015-12-22		10.1001/jama.2015.15855	Silverchair:2478184				JAMA				Silverchair:67	0098-7484	1538-3598		Controlled	Total_Item_Requests	1	1	0
"T-Cell Lymphoma From CAR T-Cell Therapy—A New Safety Notice<alt-title alt-title-type=""headline"">New Safety Notice for CAR T-Cell Therapy</alt-title><alt-title alt-title-type=""running-head"">New Safety Notice for CAR T-Cell Therapy</alt-title>"	American Medical Association		American Medical Association		2024-01-11		10.1001/jama.2023.27885	Silverchair:2814077				JAMA				Silverchair:67	0098-7484	1538-3598		Controlled	Total_Item_Requests	1	1	0
"T-Cell Lymphoma From CAR T-Cell Therapy—A New Safety Notice<alt-title alt-title-type=""headline"">New Safety Notice for CAR T-Cell Therapy</alt-title><alt-title alt-title-type=""running-head"">New Safety Notice for CAR T-Cell Therapy</alt-title>"	American Medical Association		American Medical Association		2024-01-11		10.1001/jama.2023.27885	Silverchair:2814077				JAMA				Silverchair:67	0098-7484	1538-3598		Controlled	Unique_Item_Requests	1	1	0
"T-Cell Lymphoma From CAR T-Cell Therapy—A New Safety Notice<alt-title alt-title-type=""headline"">New Safety Notice for CAR T-Cell Therapy</alt-title><alt-title alt-title-type=""running-head"">New Safety Notice for CAR T-Cell Therapy</alt-title>"	American Medical Association		American Medical Association		2024-01-11		10.1001/jama.2023.27885	Silverchair:2814077				JAMA				Silverchair:67	0098-7484	1538-3598		Controlled	Unique_Item_Requests	1	1	0
"T-Cell Lymphoma From CAR T-Cell Therapy—A New Safety Notice<alt-title alt-title-type=""headline"">New Safety Notice for CAR T-Cell Therapy</alt-title><alt-title alt-title-type=""running-head"">New Safety Notice for CAR T-Cell Therapy</alt-title>"	American Medical Association		American Medical Association		2024-01-11		10.1001/jama.2023.27885	Silverchair:2814077				JAMA				Silverchair:67	0098-7484	1538-3598		Controlled	Total_Item_Requests	1	1	0
The Epidemiology of Major Depressive Disorder<SUBTITLE>Results From the National Comorbidity Survey Replication (NCS-R)</SUBTITLE>	American Medical Association		American Medical Association		2003-06-18		10.1001/jama.289.23.3095	Silverchair:196765				JAMA				Silverchair:67	0098-7484	1538-3598		Controlled	Total_Item_Requests	1	1	0
The Epidemiology of Major Depressive Disorder<SUBTITLE>Results From the National Comorbidity Survey Replication (NCS-R)</SUBTITLE>	American Medical Association		American Medical Association		2003-06-18		10.1001/jama.289.23.3095	Silverchair:196765				JAMA				Silverchair:67	0098-7484	1538-3598		Controlled	Unique_Item_Requests	1	1	0
"The Margins Matter<alt-title alt-title-type=""headline"">The Margins Matter</alt-title><alt-title alt-title-type=""running-head"">The Margins Matter</alt-title>"	American Medical Association		American Medical Association		2024-01-02		10.1001/jama.2023.25361	Silverchair:2812973				JAMA				Silverchair:67	0098-7484	1538-3598		Controlled	Total_Item_Requests	1	1	0
"The Margins Matter<alt-title alt-title-type=""headline"">The Margins Matter</alt-title><alt-title alt-title-type=""running-head"">The Margins Matter</alt-title>"	American Medical Association		American Medical Association		2024-01-02		10.1001/jama.2023.25361	Silverchair:2812973				JAMA				Silverchair:67	0098-7484	1538-3598		Controlled	Unique_Item_Requests	1	1	0
"The Margins Matter<alt-title alt-title-type=""headline"">The Margins Matter</alt-title><alt-title alt-title-type=""running-head"">The Margins Matter</alt-title>"	American Medical Association		American Medical Association		2024-01-02		10.1001/jama.2023.25361	Silverchair:2812973				JAMA				Silverchair:67	0098-7484	1538-3598		Controlled	Total_Item_Requests	1	1	0
"The Margins Matter<alt-title alt-title-type=""headline"">The Margins Matter</alt-title><alt-title alt-title-type=""running-head"">The Margins Matter</alt-title>"	American Medical Association		American Medical Association		2024-01-02		10.1001/jama.2023.25361	Silverchair:2812973				JAMA				Silverchair:67	0098-7484	1538-3598		Controlled	Unique_Item_Requests	1	1	0
The Presentation and Management of Nasal Dermoid<subtitle>A 30-Year Experience</subtitle>	American Medical Association		American Medical Association		2003-04-01		10.1001/archotol.129.4.464	Silverchair:483818				JAMA Otolaryngology–Head & Neck Surgery				Silverchair:74	2168-6181	2168-619X		Controlled	Unique_Item_Requests	1	1	0
The Presentation and Management of Nasal Dermoid<subtitle>A 30-Year Experience</subtitle>	American Medical Association		American Medical Association		2003-04-01		10.1001/archotol.129.4.464	Silverchair:483818				JAMA Otolaryngology–Head & Neck Surgery				Silverchair:74	2168-6181	2168-619X		Controlled	Total_Item_Requests	1	1	0
"Trends in Vascular Access Among Patients Initiating Hemodialysis in the US<alt-title alt-title-type=""headline"">Vascular Access Among Patients Initiating Hemodialysis</alt-title><alt-title alt-title-type=""running-head"">Vascular Access Among Patients Initiating Hemodialysis</alt-title>"	American Medical Association		American Medical Association		2023-08-01		10.1001/jamanetworkopen.2023.26458	Silverchair:2807808				JAMA Network Open				Silverchair:187		2574-3805		OA_Gold	Unique_Item_Requests	1	1	0
"Trends in Vascular Access Among Patients Initiating Hemodialysis in the US<alt-title alt-title-type=""headline"">Vascular Access Among Patients Initiating Hemodialysis</alt-title><alt-title alt-title-type=""running-head"">Vascular Access Among Patients Initiating Hemodialysis</alt-title>"	American Medical Association		American Medical Association		2023-08-01		10.1001/jamanetworkopen.2023.26458	Silverchair:2807808				JAMA Network Open				Silverchair:187		2574-3805		OA_Gold	Total_Item_Requests	1	1	0
"Trends in Vascular Access Among Patients Initiating Hemodialysis in the US<alt-title alt-title-type=""headline"">Vascular Access Among Patients Initiating Hemodialysis</alt-title><alt-title alt-title-type=""running-head"">Vascular Access Among Patients Initiating Hemodialysis</alt-title>"	American Medical Association		American Medical Association		2023-08-01		10.1001/jamanetworkopen.2023.26458	Silverchair:2807808				JAMA Network Open				Silverchair:187		2574-3805		OA_Gold	Total_Item_Requests	1	1	0
"Trends in Vascular Access Among Patients Initiating Hemodialysis in the US<alt-title alt-title-type=""headline"">Vascular Access Among Patients Initiating Hemodialysis</alt-title><alt-title alt-title-type=""running-head"">Vascular Access Among Patients Initiating Hemodialysis</alt-title>"	American Medical Association		American Medical Association		2023-08-01		10.1001/jamanetworkopen.2023.26458	Silverchair:2807808				JAMA Network Open				Silverchair:187		2574-3805		OA_Gold	Unique_Item_Requests	1	1	0
"Using Throat Swabs Improved Sensitivity in Detecting SARS-CoV-2<alt-title alt-title-type=""headline"">Using Throat Swabs Improved Sensitivity in Detecting SARS-CoV-2</alt-title><alt-title alt-title-type=""running-head"">Medical News in Brief</alt-title>"	American Medical Association		American Medical Association		2024-01-09		10.1001/jama.2023.25267	Silverchair:2813431				JAMA				Silverchair:67	0098-7484	1538-3598		Controlled	Unique_Item_Requests	1	1	0
"Using Throat Swabs Improved Sensitivity in Detecting SARS-CoV-2<alt-title alt-title-type=""headline"">Using Throat Swabs Improved Sensitivity in Detecting SARS-CoV-2</alt-title><alt-title alt-title-type=""running-head"">Medical News in Brief</alt-title>"	American Medical Association		American Medical Association		2024-01-09		10.1001/jama.2023.25267	Silverchair:2813431				JAMA				Silverchair:67	0098-7484	1538-3598		Controlled	Total_Item_Requests	1	1	0
Why Literacy Matters<subtitle>Links Between Reading Ability and Health</subtitle>	American Medical Association		American Medical Association		1999-01-01		10.1001/archopht.117.1.100	Silverchair:411430				JAMA Ophthalmology				Silverchair:73	2168-6165	2168-6173		Controlled	Unique_Item_Requests	1	1	0
Why Literacy Matters<subtitle>Links Between Reading Ability and Health</subtitle>	American Medical Association		American Medical Association		1999-01-01		10.1001/archopht.117.1.100	Silverchair:411430				JAMA Ophthalmology				Silverchair:73	2168-6165	2168-6173		Controlled	Total_Item_Requests	1	1	0
"Why Stating Hypotheses in Grant Applications Is Unnecessary<alt-title alt-title-type=""headline"">Why Stating Hypotheses in Grant Applications Is Unnecessary</alt-title><alt-title alt-title-type=""running-head"">Why Stating Hypotheses in Grant Applications Is Unnecessary</alt-title>"	American Medical Association		American Medical Association		2024-01-23		10.1001/jama.2023.27163	Silverchair:2813846				JAMA				Silverchair:67	0098-7484	1538-3598		Controlled	Total_Item_Requests	2	2	0
"Why Stating Hypotheses in Grant Applications Is Unnecessary<alt-title alt-title-type=""headline"">Why Stating Hypotheses in Grant Applications Is Unnecessary</alt-title><alt-title alt-title-type=""running-head"">Why Stating Hypotheses in Grant Applications Is Unnecessary</alt-title>"	American Medical Association		American Medical Association		2024-01-23		10.1001/jama.2023.27163	Silverchair:2813846				JAMA				Silverchair:67	0098-7484	1538-3598		Controlled	Unique_Item_Requests	2	2	0
"Why Stating Hypotheses in Grant Applications Is Unnecessary<alt-title alt-title-type=""headline"">Why Stating Hypotheses in Grant Applications Is Unnecessary</alt-title><alt-title alt-title-type=""running-head"">Why Stating Hypotheses in Grant Applications Is Unnecessary</alt-title>"	American Medical Association		American Medical Association		2024-01-23		10.1001/jama.2023.27163	Silverchair:2813846				JAMA				Silverchair:67	0098-7484	1538-3598		Controlled	Total_Item_Requests	1	1	0
"Why Stating Hypotheses in Grant Applications Is Unnecessary<alt-title alt-title-type=""headline"">Why Stating Hypotheses in Grant Applications Is Unnecessary</alt-title><alt-title alt-title-type=""running-head"">Why Stating Hypotheses in Grant Applications Is Unnecessary</alt-title>"	American Medical Association		American Medical Association		2024-01-23		10.1001/jama.2023.27163	Silverchair:2813846				JAMA				Silverchair:67	0098-7484	1538-3598		Controlled	Unique_Item_Requests	1	1	0
