Report_Name	Item Master Report
Report_ID	IR
Release	5
Institution_Name	University of Prince Edward Island
Institution_ID	ieee:4172671
Metric_Types	
Report_Filters	
Report_Attributes	Attributes_To_Show=Data_Type|Access_Type|Access_Method|YOP|Authors|Publication_Date|Article_Version
Exceptions	
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T13:45:25Z
Created_By	MPS Limited

Item	Publisher	Publisher_ID	Platform	Authors	Publication_Date	Article_version	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Parent_Title	Parent_Authors	Parent_Publication_Date	Parent_Article_Version	Parent_Data_Type	Parent_DOI	Parent_Proprietary_ID	Parent_ISBN	Parent_Print_ISSN	Parent_Online_ISSN	Parent_URI	Component_Title	Component_Authors	Component_Publication_Date	Component_Data_Type	Component_DOI	Component_Proprietary_ID	Component_ISBN	Component_Print_ISSN	Component_Online_ISSN	Component_URI	Data_Type	YOP	Access_Type	Access_Method	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Artificial Intelligence in Supply Chain Management in Industry 4.0	IEEE		IEEE Xplore	-	0030-01-13		10.1109/ICACITE57410.2023.10182629		979-8-35-039926-4																									Article	2023	Controlled	Regular	Total_Item_Requests	2	2	0
Artificial Intelligence in Supply Chain Management in Industry 4.0	IEEE		IEEE Xplore	-	0030-01-13		10.1109/ICACITE57410.2023.10182629		979-8-35-039926-4																									Article	2023	Controlled	Regular	Unique_Item_Investigations	2	2	0
Artificial Intelligence in Supply Chain Management in Industry 4.0	IEEE		IEEE Xplore	-	0030-01-13		10.1109/ICACITE57410.2023.10182629		979-8-35-039926-4																									Article	2023	Controlled	Regular	Total_Item_Investigations	3	3	0
Assessing the Environmental Implications of Autonomous Vehicle Data Management	IEEE		IEEE Xplore	-	0031-01-12		10.1109/ISIE51582.2022.9831564		978-1-66-548240-0	2163-5137	2163-5145																							Article	2022	Controlled	Regular	Unique_Item_Requests	1	1	0
Assessing the Environmental Implications of Autonomous Vehicle Data Management	IEEE		IEEE Xplore	-	0031-01-12		10.1109/ISIE51582.2022.9831564		978-1-66-548240-0	2163-5137	2163-5145																							Article	2022	Controlled	Regular	Total_Item_Requests	2	2	0
Assessing the Environmental Implications of Autonomous Vehicle Data Management	IEEE		IEEE Xplore	-	0031-01-12		10.1109/ISIE51582.2022.9831564		978-1-66-548240-0	2163-5137	2163-5145																							Article	2022	Controlled	Regular	Unique_Item_Investigations	2	2	0
Assessing the Environmental Implications of Autonomous Vehicle Data Management	IEEE		IEEE Xplore	-	0031-01-12		10.1109/ISIE51582.2022.9831564		978-1-66-548240-0	2163-5137	2163-5145																							Article	2022	Controlled	Regular	Total_Item_Investigations	3	3	0
Assessment of Neuroplasticity Using EEG Signal in Rehabilitation of Brain Stem Stroke Patients	IEEE		IEEE Xplore	-	0025-05-12		10.1109/CCECE47787.2020.9255731		978-1-72-815442-8	0840-7789	2576-7046																							Article	2020	Controlled	Regular	Unique_Item_Requests	2	2	0
Assessment of Neuroplasticity Using EEG Signal in Rehabilitation of Brain Stem Stroke Patients	IEEE		IEEE Xplore	-	0025-05-12		10.1109/CCECE47787.2020.9255731		978-1-72-815442-8	0840-7789	2576-7046																							Article	2020	Controlled	Regular	Total_Item_Requests	3	3	0
Assessment of Neuroplasticity Using EEG Signal in Rehabilitation of Brain Stem Stroke Patients	IEEE		IEEE Xplore	-	0025-05-12		10.1109/CCECE47787.2020.9255731		978-1-72-815442-8	0840-7789	2576-7046																							Article	2020	Controlled	Regular	Unique_Item_Investigations	2	2	0
Assessment of Neuroplasticity Using EEG Signal in Rehabilitation of Brain Stem Stroke Patients	IEEE		IEEE Xplore	-	0025-05-12		10.1109/CCECE47787.2020.9255731		978-1-72-815442-8	0840-7789	2576-7046																							Article	2020	Controlled	Regular	Total_Item_Investigations	3	3	0
Assessment of Spatial and Temporal Modeling on Greenhouse Gas Emissions From Electricity Generation	IEEE		IEEE Xplore	-	0022-09-13		10.1109/ACCESS.2023.3258923				2169-3536																							Article	2023	OA_Gold	Regular	Unique_Item_Requests	1	1	0
Assessment of Spatial and Temporal Modeling on Greenhouse Gas Emissions From Electricity Generation	IEEE		IEEE Xplore	-	0022-09-13		10.1109/ACCESS.2023.3258923				2169-3536																							Article	2023	OA_Gold	Regular	Total_Item_Requests	3	3	0
Assessment of Spatial and Temporal Modeling on Greenhouse Gas Emissions From Electricity Generation	IEEE		IEEE Xplore	-	0022-09-13		10.1109/ACCESS.2023.3258923				2169-3536																							Article	2023	OA_Gold	Regular	Unique_Item_Investigations	2	2	0
Assessment of Spatial and Temporal Modeling on Greenhouse Gas Emissions From Electricity Generation	IEEE		IEEE Xplore	-	0022-09-13		10.1109/ACCESS.2023.3258923				2169-3536																							Article	2023	OA_Gold	Regular	Total_Item_Investigations	4	4	0
Automated Design of Metaheuristics Using Reinforcement Learning Within a Novel General Search Framework	IEEE		IEEE Xplore	-	0015-02-12		10.1109/TEVC.2022.3197298			1089-778X	1941-0026																							Article	2022	Controlled	Regular	Unique_Item_Requests	1	1	0
Automated Design of Metaheuristics Using Reinforcement Learning Within a Novel General Search Framework	IEEE		IEEE Xplore	-	0015-02-12		10.1109/TEVC.2022.3197298			1089-778X	1941-0026																							Article	2022	Controlled	Regular	Total_Item_Requests	1	1	0
Automated Design of Metaheuristics Using Reinforcement Learning Within a Novel General Search Framework	IEEE		IEEE Xplore	-	0015-02-12		10.1109/TEVC.2022.3197298			1089-778X	1941-0026																							Article	2022	Controlled	Regular	Unique_Item_Investigations	1	1	0
Automated Design of Metaheuristics Using Reinforcement Learning Within a Novel General Search Framework	IEEE		IEEE Xplore	-	0015-02-12		10.1109/TEVC.2022.3197298			1089-778X	1941-0026																							Article	2022	Controlled	Regular	Total_Item_Investigations	1	1	0
Automatic classification of categories for Great Hobbies Inc. based on Vendor Information	IEEE		IEEE Xplore	-	0031-07-17		10.1109/LA-CCI58595.2023.10409456		979-8-35-034807-1	2769-7614	2769-7622																							Article	2023	Controlled	Regular	Unique_Item_Requests	1	1	0
Automatic classification of categories for Great Hobbies Inc. based on Vendor Information	IEEE		IEEE Xplore	-	0031-07-17		10.1109/LA-CCI58595.2023.10409456		979-8-35-034807-1	2769-7614	2769-7622																							Article	2023	Controlled	Regular	Total_Item_Requests	1	1	0
Automatic classification of categories for Great Hobbies Inc. based on Vendor Information	IEEE		IEEE Xplore	-	0031-07-17		10.1109/LA-CCI58595.2023.10409456		979-8-35-034807-1	2769-7614	2769-7622																							Article	2023	Controlled	Regular	Unique_Item_Investigations	1	1	0
Automatic classification of categories for Great Hobbies Inc. based on Vendor Information	IEEE		IEEE Xplore	-	0031-07-17		10.1109/LA-CCI58595.2023.10409456		979-8-35-034807-1	2769-7614	2769-7622																							Article	2023	Controlled	Regular	Total_Item_Investigations	1	1	0
Automation of disconnecting switches of a radial feeder based on reliability and cost indices	IEEE		IEEE Xplore	-	0031-07-05		10.1109/INDCON.2011.6139590		978-1-45-771109-1	2325-940X	2325-9418																							Article	2011	Controlled	Regular	Unique_Item_Requests	2	2	0
Automation of disconnecting switches of a radial feeder based on reliability and cost indices	IEEE		IEEE Xplore	-	0031-07-05		10.1109/INDCON.2011.6139590		978-1-45-771109-1	2325-940X	2325-9418																							Article	2011	Controlled	Regular	Total_Item_Requests	3	3	0
Automation of disconnecting switches of a radial feeder based on reliability and cost indices	IEEE		IEEE Xplore	-	0031-07-05		10.1109/INDCON.2011.6139590		978-1-45-771109-1	2325-940X	2325-9418																							Article	2011	Controlled	Regular	Unique_Item_Investigations	3	3	0
Automation of disconnecting switches of a radial feeder based on reliability and cost indices	IEEE		IEEE Xplore	-	0031-07-05		10.1109/INDCON.2011.6139590		978-1-45-771109-1	2325-940X	2325-9418																							Article	2011	Controlled	Regular	Total_Item_Investigations	4	4	0
Autonomous UAV with vision based on-board decision making for remote sensing and precision agriculture	IEEE		IEEE Xplore	-	0013-12-08		10.1109/AERO.2017.7943593		978-1-50-901613-6																									Article	2017	Controlled	Regular	Unique_Item_Requests	1	1	0
Autonomous UAV with vision based on-board decision making for remote sensing and precision agriculture	IEEE		IEEE Xplore	-	0013-12-08		10.1109/AERO.2017.7943593		978-1-50-901613-6																									Article	2017	Controlled	Regular	Total_Item_Requests	1	1	0
Autonomous UAV with vision based on-board decision making for remote sensing and precision agriculture	IEEE		IEEE Xplore	-	0013-12-08		10.1109/AERO.2017.7943593		978-1-50-901613-6																									Article	2017	Controlled	Regular	Unique_Item_Investigations	1	1	0
Autonomous UAV with vision based on-board decision making for remote sensing and precision agriculture	IEEE		IEEE Xplore	-	0013-12-08		10.1109/AERO.2017.7943593		978-1-50-901613-6																									Article	2017	Controlled	Regular	Total_Item_Investigations	1	1	0
Autonomous Vehicle Platoons in Urban Road Networks: A Joint Distributed Reinforcement Learning and Model Predictive Control Approach	IEEE		IEEE Xplore	-	0020-07-16		10.1109/JAS.2023.123705			2329-9266	2329-9274																							Article	2024	Controlled	Regular	Unique_Item_Requests	1	1	0
Autonomous Vehicle Platoons in Urban Road Networks: A Joint Distributed Reinforcement Learning and Model Predictive Control Approach	IEEE		IEEE Xplore	-	0020-07-16		10.1109/JAS.2023.123705			2329-9266	2329-9274																							Article	2024	Controlled	Regular	Total_Item_Requests	1	1	0
Autonomous Vehicle Platoons in Urban Road Networks: A Joint Distributed Reinforcement Learning and Model Predictive Control Approach	IEEE		IEEE Xplore	-	0020-07-16		10.1109/JAS.2023.123705			2329-9266	2329-9274																							Article	2024	Controlled	Regular	Unique_Item_Investigations	1	1	0
Autonomous Vehicle Platoons in Urban Road Networks: A Joint Distributed Reinforcement Learning and Model Predictive Control Approach	IEEE		IEEE Xplore	-	0020-07-16		10.1109/JAS.2023.123705			2329-9266	2329-9274																							Article	2024	Controlled	Regular	Total_Item_Investigations	1	1	0
Based on logistic regression model to explore the impact of different time pressure on network learning engagement	IEEE		IEEE Xplore	-	0006-08-16		10.1109/ICEKIM55072.2022.00098		978-1-66-541666-5																									Article	2022	Controlled	Regular	Unique_Item_Requests	1	1	0
Based on logistic regression model to explore the impact of different time pressure on network learning engagement	IEEE		IEEE Xplore	-	0006-08-16		10.1109/ICEKIM55072.2022.00098		978-1-66-541666-5																									Article	2022	Controlled	Regular	Total_Item_Requests	1	1	0
Based on logistic regression model to explore the impact of different time pressure on network learning engagement	IEEE		IEEE Xplore	-	0006-08-16		10.1109/ICEKIM55072.2022.00098		978-1-66-541666-5																									Article	2022	Controlled	Regular	Unique_Item_Investigations	2	2	0
Based on logistic regression model to explore the impact of different time pressure on network learning engagement	IEEE		IEEE Xplore	-	0006-08-16		10.1109/ICEKIM55072.2022.00098		978-1-66-541666-5																									Article	2022	Controlled	Regular	Total_Item_Investigations	2	2	0
Bearing Fault Predictive Maintenance using LSTM	IEEE		IEEE Xplore	-	0018-07-16		10.1109/ICAN56228.2022.10007139		978-1-66-549944-6																									Article	2022	Controlled	Regular	Unique_Item_Requests	1	1	0
Bearing Fault Predictive Maintenance using LSTM	IEEE		IEEE Xplore	-	0018-07-16		10.1109/ICAN56228.2022.10007139		978-1-66-549944-6																									Article	2022	Controlled	Regular	Total_Item_Requests	2	2	0
Bearing Fault Predictive Maintenance using LSTM	IEEE		IEEE Xplore	-	0018-07-16		10.1109/ICAN56228.2022.10007139		978-1-66-549944-6																									Article	2022	Controlled	Regular	Unique_Item_Investigations	2	2	0
Bearing Fault Predictive Maintenance using LSTM	IEEE		IEEE Xplore	-	0018-07-16		10.1109/ICAN56228.2022.10007139		978-1-66-549944-6																									Article	2022	Controlled	Regular	Total_Item_Investigations	3	3	0
Better off This Way!: Ubiquitous Accessibility Digital Maps via Smartphone-based Crowdsourcing	IEEE		IEEE Xplore	-	0032-01-11		10.1109/SECON52354.2021.9491623		978-1-66-544108-7	2155-5486	2155-5494																							Article	2021	Controlled	Regular	Unique_Item_Requests	1	1	0
Better off This Way!: Ubiquitous Accessibility Digital Maps via Smartphone-based Crowdsourcing	IEEE		IEEE Xplore	-	0032-01-11		10.1109/SECON52354.2021.9491623		978-1-66-544108-7	2155-5486	2155-5494																							Article	2021	Controlled	Regular	Total_Item_Requests	2	2	0
Better off This Way!: Ubiquitous Accessibility Digital Maps via Smartphone-based Crowdsourcing	IEEE		IEEE Xplore	-	0032-01-11		10.1109/SECON52354.2021.9491623		978-1-66-544108-7	2155-5486	2155-5494																							Article	2021	Controlled	Regular	Unique_Item_Investigations	1	1	0
Better off This Way!: Ubiquitous Accessibility Digital Maps via Smartphone-based Crowdsourcing	IEEE		IEEE Xplore	-	0032-01-11		10.1109/SECON52354.2021.9491623		978-1-66-544108-7	2155-5486	2155-5494																							Article	2021	Controlled	Regular	Total_Item_Investigations	2	2	0
Big Data and AI Revolution in Precision Agriculture: Survey and Challenges	IEEE		IEEE Xplore	-	0009-02-10		10.1109/ACCESS.2021.3102227				2169-3536																							Article	2021	OA_Gold	Regular	Unique_Item_Requests	3	3	0
Big Data and AI Revolution in Precision Agriculture: Survey and Challenges	IEEE		IEEE Xplore	-	0009-02-10		10.1109/ACCESS.2021.3102227				2169-3536																							Article	2021	OA_Gold	Regular	Total_Item_Requests	3	3	0
Big Data and AI Revolution in Precision Agriculture: Survey and Challenges	IEEE		IEEE Xplore	-	0009-02-10		10.1109/ACCESS.2021.3102227				2169-3536																							Article	2021	OA_Gold	Regular	Unique_Item_Investigations	5	5	0
Big Data and AI Revolution in Precision Agriculture: Survey and Challenges	IEEE		IEEE Xplore	-	0009-02-10		10.1109/ACCESS.2021.3102227				2169-3536																							Article	2021	OA_Gold	Regular	Total_Item_Investigations	5	5	0
Big Data Driven Smart Agriculture: Pathway for Sustainable Development	IEEE		IEEE Xplore	-	0022-03-12		10.1109/ICAIBD.2019.8836982		978-1-72-810831-5																									Article	2019	Controlled	Regular	Unique_Item_Requests	1	1	0
Big Data Driven Smart Agriculture: Pathway for Sustainable Development	IEEE		IEEE Xplore	-	0022-03-12		10.1109/ICAIBD.2019.8836982		978-1-72-810831-5																									Article	2019	Controlled	Regular	Total_Item_Requests	3	3	0
Big Data Driven Smart Agriculture: Pathway for Sustainable Development	IEEE		IEEE Xplore	-	0022-03-12		10.1109/ICAIBD.2019.8836982		978-1-72-810831-5																									Article	2019	Controlled	Regular	Unique_Item_Investigations	3	3	0
Big Data Driven Smart Agriculture: Pathway for Sustainable Development	IEEE		IEEE Xplore	-	0022-03-12		10.1109/ICAIBD.2019.8836982		978-1-72-810831-5																									Article	2019	Controlled	Regular	Total_Item_Investigations	5	5	0
Big data in precision agriculture: Weather forecasting for future farming	IEEE		IEEE Xplore	-	0016-07-08		10.1109/NGCT.2015.7375220		978-1-46-736809-4																									Article	2015	Controlled	Regular	Unique_Item_Requests	4	4	0
Big data in precision agriculture: Weather forecasting for future farming	IEEE		IEEE Xplore	-	0016-07-08		10.1109/NGCT.2015.7375220		978-1-46-736809-4																									Article	2015	Controlled	Regular	Total_Item_Requests	7	7	0
Big data in precision agriculture: Weather forecasting for future farming	IEEE		IEEE Xplore	-	0016-07-08		10.1109/NGCT.2015.7375220		978-1-46-736809-4																									Article	2015	Controlled	Regular	Unique_Item_Investigations	8	8	0
Big data in precision agriculture: Weather forecasting for future farming	IEEE		IEEE Xplore	-	0016-07-08		10.1109/NGCT.2015.7375220		978-1-46-736809-4																									Article	2015	Controlled	Regular	Total_Item_Investigations	12	12	0
Big data in weather forecasting: Applications and challenges	IEEE		IEEE Xplore	-	0025-04-08		10.1109/ICBDACI.2017.8070824		978-1-50-906400-7																									Article	2017	Controlled	Regular	Unique_Item_Requests	1	1	0
Big data in weather forecasting: Applications and challenges	IEEE		IEEE Xplore	-	0025-04-08		10.1109/ICBDACI.2017.8070824		978-1-50-906400-7																									Article	2017	Controlled	Regular	Total_Item_Requests	2	2	0
Big data in weather forecasting: Applications and challenges	IEEE		IEEE Xplore	-	0025-04-08		10.1109/ICBDACI.2017.8070824		978-1-50-906400-7																									Article	2017	Controlled	Regular	Unique_Item_Investigations	2	2	0
Big data in weather forecasting: Applications and challenges	IEEE		IEEE Xplore	-	0025-04-08		10.1109/ICBDACI.2017.8070824		978-1-50-906400-7																									Article	2017	Controlled	Regular	Total_Item_Investigations	3	3	0
Breaking the Anonymity of Ethereum Mixing Services Using Graph Feature Learning	IEEE		IEEE Xplore	-	0029-04-14		10.1109/TIFS.2023.3326984			1556-6013	1556-6021																							Article	2023	Controlled	Regular	Unique_Item_Requests	1	1	0
Breaking the Anonymity of Ethereum Mixing Services Using Graph Feature Learning	IEEE		IEEE Xplore	-	0029-04-14		10.1109/TIFS.2023.3326984			1556-6013	1556-6021																							Article	2023	Controlled	Regular	Total_Item_Requests	1	1	0
Breaking the Anonymity of Ethereum Mixing Services Using Graph Feature Learning	IEEE		IEEE Xplore	-	0029-04-14		10.1109/TIFS.2023.3326984			1556-6013	1556-6021																							Article	2023	Controlled	Regular	Unique_Item_Investigations	2	2	0
Breaking the Anonymity of Ethereum Mixing Services Using Graph Feature Learning	IEEE		IEEE Xplore	-	0029-04-14		10.1109/TIFS.2023.3326984			1556-6013	1556-6021																							Article	2023	Controlled	Regular	Total_Item_Investigations	2	2	0
CFL to LED Transition: An analysis from harmonics perspective	IEEE		IEEE Xplore	-	0030-05-09		10.1109/POWERCON.2016.7754034		978-1-46-738848-1																									Article	2016	Controlled	Regular	Unique_Item_Requests	1	1	0
CFL to LED Transition: An analysis from harmonics perspective	IEEE		IEEE Xplore	-	0030-05-09		10.1109/POWERCON.2016.7754034		978-1-46-738848-1																									Article	2016	Controlled	Regular	Total_Item_Requests	2	2	0
CFL to LED Transition: An analysis from harmonics perspective	IEEE		IEEE Xplore	-	0030-05-09		10.1109/POWERCON.2016.7754034		978-1-46-738848-1																									Article	2016	Controlled	Regular	Unique_Item_Investigations	2	2	0
CFL to LED Transition: An analysis from harmonics perspective	IEEE		IEEE Xplore	-	0030-05-09		10.1109/POWERCON.2016.7754034		978-1-46-738848-1																									Article	2016	Controlled	Regular	Total_Item_Investigations	3	3	0
Characterization of the Optical and Thermal Properties of Cardiac Tissue as a Function of Temperature	IEEE		IEEE Xplore	-	0017-06-14		10.1109/EMBC40787.2023.10340629		979-8-35-032447-1	2375-7477	2694-0604																							Article	2023	Controlled	Regular	Unique_Item_Requests	1	1	0
Characterization of the Optical and Thermal Properties of Cardiac Tissue as a Function of Temperature	IEEE		IEEE Xplore	-	0017-06-14		10.1109/EMBC40787.2023.10340629		979-8-35-032447-1	2375-7477	2694-0604																							Article	2023	Controlled	Regular	Total_Item_Requests	1	1	0
Characterization of the Optical and Thermal Properties of Cardiac Tissue as a Function of Temperature	IEEE		IEEE Xplore	-	0017-06-14		10.1109/EMBC40787.2023.10340629		979-8-35-032447-1	2375-7477	2694-0604																							Article	2023	Controlled	Regular	Unique_Item_Investigations	2	2	0
Characterization of the Optical and Thermal Properties of Cardiac Tissue as a Function of Temperature	IEEE		IEEE Xplore	-	0017-06-14		10.1109/EMBC40787.2023.10340629		979-8-35-032447-1	2375-7477	2694-0604																							Article	2023	Controlled	Regular	Total_Item_Investigations	2	2	0
Characterizing Probability of Wildfire Ignition Caused by Power Distribution Lines	IEEE		IEEE Xplore	-	0030-06-12		10.1109/TPWRD.2020.3047101			0885-8977	1937-4208																							Article	2020	Controlled	Regular	Unique_Item_Requests	1	1	0
Characterizing Probability of Wildfire Ignition Caused by Power Distribution Lines	IEEE		IEEE Xplore	-	0030-06-12		10.1109/TPWRD.2020.3047101			0885-8977	1937-4208																							Article	2020	Controlled	Regular	Total_Item_Requests	2	2	0
Characterizing Probability of Wildfire Ignition Caused by Power Distribution Lines	IEEE		IEEE Xplore	-	0030-06-12		10.1109/TPWRD.2020.3047101			0885-8977	1937-4208																							Article	2020	Controlled	Regular	Unique_Item_Investigations	2	2	0
Characterizing Probability of Wildfire Ignition Caused by Power Distribution Lines	IEEE		IEEE Xplore	-	0030-06-12		10.1109/TPWRD.2020.3047101			0885-8977	1937-4208																							Article	2020	Controlled	Regular	Total_Item_Investigations	3	3	0
Climate Change Forecast for Forest Fire Risk Prediction using Deep Learning	IEEE		IEEE Xplore	-	0010-11-13		10.1109/ICACCS57279.2023.10112983		979-8-35-039737-6	2469-5556	2575-7288																							Article	2023	Controlled	Regular	Unique_Item_Requests	1	1	0
Climate Change Forecast for Forest Fire Risk Prediction using Deep Learning	IEEE		IEEE Xplore	-	0010-11-13		10.1109/ICACCS57279.2023.10112983		979-8-35-039737-6	2469-5556	2575-7288																							Article	2023	Controlled	Regular	Total_Item_Requests	6	6	0
Climate Change Forecast for Forest Fire Risk Prediction using Deep Learning	IEEE		IEEE Xplore	-	0010-11-13		10.1109/ICACCS57279.2023.10112983		979-8-35-039737-6	2469-5556	2575-7288																							Article	2023	Controlled	Regular	Unique_Item_Investigations	6	6	0
Climate Change Forecast for Forest Fire Risk Prediction using Deep Learning	IEEE		IEEE Xplore	-	0010-11-13		10.1109/ICACCS57279.2023.10112983		979-8-35-039737-6	2469-5556	2575-7288																							Article	2023	Controlled	Regular	Total_Item_Investigations	9	9	0
CogniPoseAI: A Futuristic AI-Enhanced Personal Trainer	IEEE		IEEE Xplore	-	0012-06-14		10.1109/ICSSAS57918.2023.10331759		979-8-35-030085-7																									Article	2023	Controlled	Regular	Unique_Item_Requests	1	1	0
CogniPoseAI: A Futuristic AI-Enhanced Personal Trainer	IEEE		IEEE Xplore	-	0012-06-14		10.1109/ICSSAS57918.2023.10331759		979-8-35-030085-7																									Article	2023	Controlled	Regular	Total_Item_Requests	1	1	0
CogniPoseAI: A Futuristic AI-Enhanced Personal Trainer	IEEE		IEEE Xplore	-	0012-06-14		10.1109/ICSSAS57918.2023.10331759		979-8-35-030085-7																									Article	2023	Controlled	Regular	Unique_Item_Investigations	2	2	0
CogniPoseAI: A Futuristic AI-Enhanced Personal Trainer	IEEE		IEEE Xplore	-	0012-06-14		10.1109/ICSSAS57918.2023.10331759		979-8-35-030085-7																									Article	2023	Controlled	Regular	Total_Item_Investigations	2	2	0
Community engagement assessment of global humanitarian-based projects	IEEE		IEEE Xplore	-	0021-08-09		10.1109/GHTC.2016.7857293		978-1-50-902432-2																									Article	2016	Controlled	Regular	Unique_Item_Requests	1	1	0
Community engagement assessment of global humanitarian-based projects	IEEE		IEEE Xplore	-	0021-08-09		10.1109/GHTC.2016.7857293		978-1-50-902432-2																									Article	2016	Controlled	Regular	Total_Item_Requests	1	1	0
Community engagement assessment of global humanitarian-based projects	IEEE		IEEE Xplore	-	0021-08-09		10.1109/GHTC.2016.7857293		978-1-50-902432-2																									Article	2016	Controlled	Regular	Unique_Item_Investigations	2	2	0
Community engagement assessment of global humanitarian-based projects	IEEE		IEEE Xplore	-	0021-08-09		10.1109/GHTC.2016.7857293		978-1-50-902432-2																									Article	2016	Controlled	Regular	Total_Item_Investigations	2	2	0
Comprehensive survey and critical evaluation of the performance of state-of-the-art LED drivers for lighting systems	CMP		IEEE Xplore	-	0015-01-11		10.23919/CJEE.2021.000013			2096-1529																								Article	2021	OA_Gold	Regular	Unique_Item_Requests	1	1	0
Comprehensive survey and critical evaluation of the performance of state-of-the-art LED drivers for lighting systems	CMP		IEEE Xplore	-	0015-01-11		10.23919/CJEE.2021.000013			2096-1529																								Article	2021	OA_Gold	Regular	Total_Item_Requests	2	2	0
Comprehensive survey and critical evaluation of the performance of state-of-the-art LED drivers for lighting systems	CMP		IEEE Xplore	-	0015-01-11		10.23919/CJEE.2021.000013			2096-1529																								Article	2021	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
Comprehensive survey and critical evaluation of the performance of state-of-the-art LED drivers for lighting systems	CMP		IEEE Xplore	-	0015-01-11		10.23919/CJEE.2021.000013			2096-1529																								Article	2021	OA_Gold	Regular	Total_Item_Investigations	2	2	0
Computational Imaging and Artificial Intelligence: The Next Revolution of Mobile Vision	IEEE		IEEE Xplore	-	0018-06-15		10.1109/JPROC.2023.3338272			0018-9219	1558-2256																							Article	2023	Controlled	Regular	Unique_Item_Requests	1	1	0
Computational Imaging and Artificial Intelligence: The Next Revolution of Mobile Vision	IEEE		IEEE Xplore	-	0018-06-15		10.1109/JPROC.2023.3338272			0018-9219	1558-2256																							Article	2023	Controlled	Regular	Total_Item_Requests	1	1	0
Computational Imaging and Artificial Intelligence: The Next Revolution of Mobile Vision	IEEE		IEEE Xplore	-	0018-06-15		10.1109/JPROC.2023.3338272			0018-9219	1558-2256																							Article	2023	Controlled	Regular	Unique_Item_Investigations	2	2	0
Computational Imaging and Artificial Intelligence: The Next Revolution of Mobile Vision	IEEE		IEEE Xplore	-	0018-06-15		10.1109/JPROC.2023.3338272			0018-9219	1558-2256																							Article	2023	Controlled	Regular	Total_Item_Investigations	2	2	0
Confronting intercultural awareness issues and a culture of disengagement: An engineering for social justice framework	IEEE		IEEE Xplore	-	0030-02-07		10.1109/IPCC.2017.8013957		978-1-50-903042-2		2158-1002																							Article	2017	Controlled	Regular	Unique_Item_Requests	1	1	0
Confronting intercultural awareness issues and a culture of disengagement: An engineering for social justice framework	IEEE		IEEE Xplore	-	0030-02-07		10.1109/IPCC.2017.8013957		978-1-50-903042-2		2158-1002																							Article	2017	Controlled	Regular	Total_Item_Requests	2	2	0
Confronting intercultural awareness issues and a culture of disengagement: An engineering for social justice framework	IEEE		IEEE Xplore	-	0030-02-07		10.1109/IPCC.2017.8013957		978-1-50-903042-2		2158-1002																							Article	2017	Controlled	Regular	Unique_Item_Investigations	2	2	0
Confronting intercultural awareness issues and a culture of disengagement: An engineering for social justice framework	IEEE		IEEE Xplore	-	0030-02-07		10.1109/IPCC.2017.8013957		978-1-50-903042-2		2158-1002																							Article	2017	Controlled	Regular	Total_Item_Investigations	3	3	0
Construction of high-reliability distribution network of urban demonstration in Chongqing	IEEE		IEEE Xplore	-	0032-03-08		10.1109/CICED.2016.7576375		978-1-46-739070-5		2161-749X																							Article	2016	Controlled	Regular	Unique_Item_Requests	1	1	0
Construction of high-reliability distribution network of urban demonstration in Chongqing	IEEE		IEEE Xplore	-	0032-03-08		10.1109/CICED.2016.7576375		978-1-46-739070-5		2161-749X																							Article	2016	Controlled	Regular	Total_Item_Requests	2	2	0
Construction of high-reliability distribution network of urban demonstration in Chongqing	IEEE		IEEE Xplore	-	0032-03-08		10.1109/CICED.2016.7576375		978-1-46-739070-5		2161-749X																							Article	2016	Controlled	Regular	Unique_Item_Investigations	2	2	0
Construction of high-reliability distribution network of urban demonstration in Chongqing	IEEE		IEEE Xplore	-	0032-03-08		10.1109/CICED.2016.7576375		978-1-46-739070-5		2161-749X																							Article	2016	Controlled	Regular	Total_Item_Investigations	3	3	0
Corn Plant Disease Classification using a combination of Machine Learning and Deep Learning	IEEE		IEEE Xplore	-	0018-10-14		10.1109/INCOFT55651.2022.10094326		978-1-66-545046-1																									Article	2022	Controlled	Regular	Unique_Item_Requests	4	4	0
Corn Plant Disease Classification using a combination of Machine Learning and Deep Learning	IEEE		IEEE Xplore	-	0018-10-14		10.1109/INCOFT55651.2022.10094326		978-1-66-545046-1																									Article	2022	Controlled	Regular	Total_Item_Requests	7	7	0
Corn Plant Disease Classification using a combination of Machine Learning and Deep Learning	IEEE		IEEE Xplore	-	0018-10-14		10.1109/INCOFT55651.2022.10094326		978-1-66-545046-1																									Article	2022	Controlled	Regular	Unique_Item_Investigations	7	7	0
Corn Plant Disease Classification using a combination of Machine Learning and Deep Learning	IEEE		IEEE Xplore	-	0018-10-14		10.1109/INCOFT55651.2022.10094326		978-1-66-545046-1																									Article	2022	Controlled	Regular	Total_Item_Investigations	10	10	0
Crop prediction and Plant Disease Detection using IoT and Machine learning	IEEE		IEEE Xplore	-	0029-11-12		10.1109/ICOEI53556.2022.9776852		978-1-66-548328-5																									Article	2022	Controlled	Regular	Unique_Item_Requests	1	1	0
