Report_Name	Item Master Report
Report_ID	IR
Release	5
Institution_Name	Univ of Prince Edward Island
Institution_ID	sage:1000451523
Metric_Types	
Report_Filters	
Report_Attributes	Attributes_To_Show=Data_Type|Access_Type|Access_Method|YOP|Authors|Publication_Date|Article_Version; Include_Parent_Details=True
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.); 3050: Parameter Not Recognized in this Context (Unsupported parameters in request: [include_component_details] unsupported parameters will be ignored.)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T06:02:12Z
Created_By	Atypon Systems LLC.

Item	Publisher	Publisher_ID	Platform	Authors	Publication_Date	Article_version	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Parent_Title	Parent_Authors	Parent_Publication_Date	Parent_Article_Version	Parent_Data_Type	Parent_DOI	Parent_Proprietary_ID	Parent_ISBN	Parent_Print_ISSN	Parent_Online_ISSN	Parent_URI	Component_Title	Component_Authors	Component_Publication_Date	Component_Data_Type	Component_DOI	Component_Proprietary_ID	Component_ISBN	Component_Print_ISSN	Component_Online_ISSN	Component_URI	Data_Type	YOP	Access_Type	Access_Method	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Aneurysm Associated with Vascular Wall Degeneration in Bearded Dragons (Pogona vitticeps)	SAGE Publications		SAGE Journals	Michael M. Garner, Jeanette Wyneken, Joaquín Ortega; 	2023-11-25	VoR	10.1177/03009858231214025						Veterinary Pathology				Journal	10.1177/vetb	sage:vetb		0300-9858	1544-2217												Article	9999	Controlled	Regular	Unique_Item_Investigations	1	1	0
Aneurysm Associated with Vascular Wall Degeneration in Bearded Dragons (Pogona vitticeps)	SAGE Publications		SAGE Journals	Michael M. Garner, Jeanette Wyneken, Joaquín Ortega; 	2023-11-25	VoR	10.1177/03009858231214025						Veterinary Pathology				Journal	10.1177/vetb	sage:vetb		0300-9858	1544-2217												Article	9999	Controlled	Regular	Unique_Item_Requests	1	1	0
Aneurysm Associated with Vascular Wall Degeneration in Bearded Dragons (Pogona vitticeps)	SAGE Publications		SAGE Journals	Michael M. Garner, Jeanette Wyneken, Joaquín Ortega; 	2023-11-25	VoR	10.1177/03009858231214025						Veterinary Pathology				Journal	10.1177/vetb	sage:vetb		0300-9858	1544-2217												Article	9999	Controlled	Regular	Total_Item_Requests	1	1	0
Aneurysm Associated with Vascular Wall Degeneration in Bearded Dragons (Pogona vitticeps)	SAGE Publications		SAGE Journals	Michael M. Garner, Jeanette Wyneken, Joaquín Ortega; 	2023-11-25	VoR	10.1177/03009858231214025						Veterinary Pathology				Journal	10.1177/vetb	sage:vetb		0300-9858	1544-2217												Article	9999	Controlled	Regular	Total_Item_Investigations	1	1	0
Annual Mammographic Screening Reduces the Risk of Interval or Higher Stage Invasive Breast Cancers Among Postmenopausal Women in the Ontario Breast Screening Program	SAGE Publications		SAGE Journals	Anna M Chiarelli, Derek Muradali, Nicole Mittmann, Linda Rabeneck, Lucia Mirea, Susan J Done, Kristina M Blackmore; 	2022-01-24	VoR	10.1177/08465371211062883						Canadian Association of Radiologists Journal				Journal	10.1177/caja	sage:caja		0846-5371	1488-2361												Article	2022	Controlled	Regular	Unique_Item_Investigations	1	1	0
Annual Mammographic Screening Reduces the Risk of Interval or Higher Stage Invasive Breast Cancers Among Postmenopausal Women in the Ontario Breast Screening Program	SAGE Publications		SAGE Journals	Anna M Chiarelli, Derek Muradali, Nicole Mittmann, Linda Rabeneck, Lucia Mirea, Susan J Done, Kristina M Blackmore; 	2022-01-24	VoR	10.1177/08465371211062883						Canadian Association of Radiologists Journal				Journal	10.1177/caja	sage:caja		0846-5371	1488-2361												Article	2022	Controlled	Regular	Unique_Item_Requests	1	1	0
Annual Mammographic Screening Reduces the Risk of Interval or Higher Stage Invasive Breast Cancers Among Postmenopausal Women in the Ontario Breast Screening Program	SAGE Publications		SAGE Journals	Anna M Chiarelli, Derek Muradali, Nicole Mittmann, Linda Rabeneck, Lucia Mirea, Susan J Done, Kristina M Blackmore; 	2022-01-24	VoR	10.1177/08465371211062883						Canadian Association of Radiologists Journal				Journal	10.1177/caja	sage:caja		0846-5371	1488-2361												Article	2022	Controlled	Regular	Total_Item_Requests	1	1	0
Annual Mammographic Screening Reduces the Risk of Interval or Higher Stage Invasive Breast Cancers Among Postmenopausal Women in the Ontario Breast Screening Program	SAGE Publications		SAGE Journals	Anna M Chiarelli, Derek Muradali, Nicole Mittmann, Linda Rabeneck, Lucia Mirea, Susan J Done, Kristina M Blackmore; 	2022-01-24	VoR	10.1177/08465371211062883						Canadian Association of Radiologists Journal				Journal	10.1177/caja	sage:caja		0846-5371	1488-2361												Article	2022	Controlled	Regular	Total_Item_Investigations	1	1	0
Anthropology, theology, critique	SAGE Publications		SAGE Journals	James S Bielo; 	2018-04-05	VoR	10.1177/2050303218757323						Critical Research on Religion				Journal	10.1177/crra	sage:crra		2050-3032	2050-3040												Article	2018	Controlled	Regular	Unique_Item_Investigations	1	1	0
Anthropology, theology, critique	SAGE Publications		SAGE Journals	James S Bielo; 	2018-04-05	VoR	10.1177/2050303218757323						Critical Research on Religion				Journal	10.1177/crra	sage:crra		2050-3032	2050-3040												Article	2018	Controlled	Regular	Unique_Item_Requests	1	1	0
Anthropology, theology, critique	SAGE Publications		SAGE Journals	James S Bielo; 	2018-04-05	VoR	10.1177/2050303218757323						Critical Research on Religion				Journal	10.1177/crra	sage:crra		2050-3032	2050-3040												Article	2018	Controlled	Regular	Total_Item_Requests	1	1	0
Anthropology, theology, critique	SAGE Publications		SAGE Journals	James S Bielo; 	2018-04-05	VoR	10.1177/2050303218757323						Critical Research on Religion				Journal	10.1177/crra	sage:crra		2050-3032	2050-3040												Article	2018	Controlled	Regular	Total_Item_Investigations	1	1	0
Applied Vision Association Spring Meeting, York, UK 11 April 2014	SAGE Publications		SAGE Journals		2014-01-01	VoR	10.1068/ava14						Perception				Journal	10.1177/peca	sage:peca		0301-0066	1468-4233												Article	2014	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
Applied Vision Association Spring Meeting, York, UK 11 April 2014	SAGE Publications		SAGE Journals		2014-01-01	VoR	10.1068/ava14						Perception				Journal	10.1177/peca	sage:peca		0301-0066	1468-4233												Article	2014	OA_Gold	Regular	Unique_Item_Requests	1	1	0
Applied Vision Association Spring Meeting, York, UK 11 April 2014	SAGE Publications		SAGE Journals		2014-01-01	VoR	10.1068/ava14						Perception				Journal	10.1177/peca	sage:peca		0301-0066	1468-4233												Article	2014	OA_Gold	Regular	Total_Item_Requests	1	1	0
Applied Vision Association Spring Meeting, York, UK 11 April 2014	SAGE Publications		SAGE Journals		2014-01-01	VoR	10.1068/ava14						Perception				Journal	10.1177/peca	sage:peca		0301-0066	1468-4233												Article	2014	OA_Gold	Regular	Total_Item_Investigations	1	1	0
Are Different Aged Youth Skiers and Snowboarders Experiencing Different Injury Patterns?	SAGE Publications		SAGE Journals	Kyle C. Chesler, Morteza Khodeae, Aaron J. Provance, Lauren A. Pierpoint, David R. Howell, R. Dawn Comstock; 	2022-05-13	VoR	10.1177/2325967121S00442						Orthopaedic Journal of Sports Medicine				Journal	10.1177/ojsa	sage:ojsa		2325-9671	2325-9671												Article	2022	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
Are Different Aged Youth Skiers and Snowboarders Experiencing Different Injury Patterns?	SAGE Publications		SAGE Journals	Kyle C. Chesler, Morteza Khodeae, Aaron J. Provance, Lauren A. Pierpoint, David R. Howell, R. Dawn Comstock; 	2022-05-13	VoR	10.1177/2325967121S00442						Orthopaedic Journal of Sports Medicine				Journal	10.1177/ojsa	sage:ojsa		2325-9671	2325-9671												Article	2022	OA_Gold	Regular	Total_Item_Investigations	1	1	0
Arterial Thromboembolism Risks, realities and a rational first-line approach	SAGE Publications		SAGE Journals	Virginia Luis Fuentes; 	2012-06-26	VoR	10.1177/1098612X12451547						Journal of Feline Medicine and Surgery				Journal	10.1177/jfma	sage:jfma		1098-612X	1532-2750												Article	2012	Controlled	Regular	Unique_Item_Investigations	1	1	0
Arterial Thromboembolism Risks, realities and a rational first-line approach	SAGE Publications		SAGE Journals	Virginia Luis Fuentes; 	2012-06-26	VoR	10.1177/1098612X12451547						Journal of Feline Medicine and Surgery				Journal	10.1177/jfma	sage:jfma		1098-612X	1532-2750												Article	2012	Controlled	Regular	Unique_Item_Requests	1	1	0
Arterial Thromboembolism Risks, realities and a rational first-line approach	SAGE Publications		SAGE Journals	Virginia Luis Fuentes; 	2012-06-26	VoR	10.1177/1098612X12451547						Journal of Feline Medicine and Surgery				Journal	10.1177/jfma	sage:jfma		1098-612X	1532-2750												Article	2012	Controlled	Regular	Total_Item_Requests	1	1	0
Arterial Thromboembolism Risks, realities and a rational first-line approach	SAGE Publications		SAGE Journals	Virginia Luis Fuentes; 	2012-06-26	VoR	10.1177/1098612X12451547						Journal of Feline Medicine and Surgery				Journal	10.1177/jfma	sage:jfma		1098-612X	1532-2750												Article	2012	Controlled	Regular	Total_Item_Investigations	1	1	0
Arteriolosclerosis in a Cat	SAGE Publications		SAGE Journals	F. C. Mohr, J. L. Carpenter; 	1987-09-01	VoR	10.1177/030098588702400519						Veterinary Pathology				Journal	10.1177/vetb	sage:vetb		0300-9858	1544-2217												Article	1987	Controlled	Regular	Unique_Item_Investigations	1	1	0
Arteriolosclerosis in a Cat	SAGE Publications		SAGE Journals	F. C. Mohr, J. L. Carpenter; 	1987-09-01	VoR	10.1177/030098588702400519						Veterinary Pathology				Journal	10.1177/vetb	sage:vetb		0300-9858	1544-2217												Article	1987	Controlled	Regular	Unique_Item_Requests	1	1	0
Arteriolosclerosis in a Cat	SAGE Publications		SAGE Journals	F. C. Mohr, J. L. Carpenter; 	1987-09-01	VoR	10.1177/030098588702400519						Veterinary Pathology				Journal	10.1177/vetb	sage:vetb		0300-9858	1544-2217												Article	1987	Controlled	Regular	Total_Item_Requests	1	1	0
Arteriolosclerosis in a Cat	SAGE Publications		SAGE Journals	F. C. Mohr, J. L. Carpenter; 	1987-09-01	VoR	10.1177/030098588702400519						Veterinary Pathology				Journal	10.1177/vetb	sage:vetb		0300-9858	1544-2217												Article	1987	Controlled	Regular	Total_Item_Investigations	2	2	0
Association Between 6-Minute Walk Test and All-Cause Mortality, Coronary Heart Disease–Specific Mortality, and Incident Coronary Heart Disease	SAGE Publications		SAGE Journals	Kim Sutton-Tyrell, Paul L. Enright, Robert Boudreau, Ali Yazdanyar, Michael M. Aziz, Daniel Edmundowicz, Lewis Kuller, Anne B. Newman; 	2014-04-02	VoR	10.1177/0898264314525665						Journal of Aging and Health				Journal	10.1177/jaha	sage:jaha		0898-2643	1552-6887												Article	2014	Controlled	Regular	Unique_Item_Investigations	1	1	0
Association Between 6-Minute Walk Test and All-Cause Mortality, Coronary Heart Disease–Specific Mortality, and Incident Coronary Heart Disease	SAGE Publications		SAGE Journals	Kim Sutton-Tyrell, Paul L. Enright, Robert Boudreau, Ali Yazdanyar, Michael M. Aziz, Daniel Edmundowicz, Lewis Kuller, Anne B. Newman; 	2014-04-02	VoR	10.1177/0898264314525665						Journal of Aging and Health				Journal	10.1177/jaha	sage:jaha		0898-2643	1552-6887												Article	2014	Controlled	Regular	Unique_Item_Requests	1	1	0
Association Between 6-Minute Walk Test and All-Cause Mortality, Coronary Heart Disease–Specific Mortality, and Incident Coronary Heart Disease	SAGE Publications		SAGE Journals	Kim Sutton-Tyrell, Paul L. Enright, Robert Boudreau, Ali Yazdanyar, Michael M. Aziz, Daniel Edmundowicz, Lewis Kuller, Anne B. Newman; 	2014-04-02	VoR	10.1177/0898264314525665						Journal of Aging and Health				Journal	10.1177/jaha	sage:jaha		0898-2643	1552-6887												Article	2014	Controlled	Regular	Total_Item_Requests	1	1	0
Association Between 6-Minute Walk Test and All-Cause Mortality, Coronary Heart Disease–Specific Mortality, and Incident Coronary Heart Disease	SAGE Publications		SAGE Journals	Kim Sutton-Tyrell, Paul L. Enright, Robert Boudreau, Ali Yazdanyar, Michael M. Aziz, Daniel Edmundowicz, Lewis Kuller, Anne B. Newman; 	2014-04-02	VoR	10.1177/0898264314525665						Journal of Aging and Health				Journal	10.1177/jaha	sage:jaha		0898-2643	1552-6887												Article	2014	Controlled	Regular	Total_Item_Investigations	1	1	0
Atmosphere for Learning	SAGE Publications		SAGE Journals	L. Thomas Hopkins; 	1944-11-01	VoR	10.1177/016146814404600203						Teachers College Record				Journal	10.1177/tcza	sage:tcza		0161-4681	1467-9620												Article	1944	Controlled	Regular	Unique_Item_Investigations	1	1	0
Atmosphere for Learning	SAGE Publications		SAGE Journals	L. Thomas Hopkins; 	1944-11-01	VoR	10.1177/016146814404600203						Teachers College Record				Journal	10.1177/tcza	sage:tcza		0161-4681	1467-9620												Article	1944	Controlled	Regular	Total_Item_Investigations	1	1	0
Attitude Towards Documentation and Its Associated Factors Among Nurses Working in Public Hospitals of Hawassa City Administration, Southern Ethiopia	SAGE Publications		SAGE Journals	Sisay Ayele, Simon Birhanu, Tesfaye Gobena, Tesfaye Assebe Yadeta; 	2021-05-24	VoR	10.1177/23779608211015363						SAGE Open Nursing				Journal	10.1177/sona	sage:sona		2377-9608	2377-9608												Article	2021	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
Attitude Towards Documentation and Its Associated Factors Among Nurses Working in Public Hospitals of Hawassa City Administration, Southern Ethiopia	SAGE Publications		SAGE Journals	Sisay Ayele, Simon Birhanu, Tesfaye Gobena, Tesfaye Assebe Yadeta; 	2021-05-24	VoR	10.1177/23779608211015363						SAGE Open Nursing				Journal	10.1177/sona	sage:sona		2377-9608	2377-9608												Article	2021	OA_Gold	Regular	Unique_Item_Requests	1	1	0
Attitude Towards Documentation and Its Associated Factors Among Nurses Working in Public Hospitals of Hawassa City Administration, Southern Ethiopia	SAGE Publications		SAGE Journals	Sisay Ayele, Simon Birhanu, Tesfaye Gobena, Tesfaye Assebe Yadeta; 	2021-05-24	VoR	10.1177/23779608211015363						SAGE Open Nursing				Journal	10.1177/sona	sage:sona		2377-9608	2377-9608												Article	2021	OA_Gold	Regular	Total_Item_Requests	2	2	0
Attitude Towards Documentation and Its Associated Factors Among Nurses Working in Public Hospitals of Hawassa City Administration, Southern Ethiopia	SAGE Publications		SAGE Journals	Sisay Ayele, Simon Birhanu, Tesfaye Gobena, Tesfaye Assebe Yadeta; 	2021-05-24	VoR	10.1177/23779608211015363						SAGE Open Nursing				Journal	10.1177/sona	sage:sona		2377-9608	2377-9608												Article	2021	OA_Gold	Regular	Total_Item_Investigations	2	2	0
Autobiographical Memory Specificity Predicts Social Problem-Solving Ability in Old and Young Adults	SAGE Publications		SAGE Journals	Dorothea Bye, Dolores Pushkar, Michael Conway, Sarah Etezadi, Amanda Beaman; 	2007-09-01	VoR	10.1080/17470210600943450						Quarterly Journal of Experimental Psychology				Journal	10.1177/qjpd	sage:qjpd		1747-0218	1747-0226												Article	2007	Controlled	Regular	Unique_Item_Investigations	1	1	0
Autobiographical Memory Specificity Predicts Social Problem-Solving Ability in Old and Young Adults	SAGE Publications		SAGE Journals	Dorothea Bye, Dolores Pushkar, Michael Conway, Sarah Etezadi, Amanda Beaman; 	2007-09-01	VoR	10.1080/17470210600943450						Quarterly Journal of Experimental Psychology				Journal	10.1177/qjpd	sage:qjpd		1747-0218	1747-0226												Article	2007	Controlled	Regular	Unique_Item_Requests	1	1	0
Autobiographical Memory Specificity Predicts Social Problem-Solving Ability in Old and Young Adults	SAGE Publications		SAGE Journals	Dorothea Bye, Dolores Pushkar, Michael Conway, Sarah Etezadi, Amanda Beaman; 	2007-09-01	VoR	10.1080/17470210600943450						Quarterly Journal of Experimental Psychology				Journal	10.1177/qjpd	sage:qjpd		1747-0218	1747-0226												Article	2007	Controlled	Regular	Total_Item_Requests	1	1	0
Autobiographical Memory Specificity Predicts Social Problem-Solving Ability in Old and Young Adults	SAGE Publications		SAGE Journals	Dorothea Bye, Dolores Pushkar, Michael Conway, Sarah Etezadi, Amanda Beaman; 	2007-09-01	VoR	10.1080/17470210600943450						Quarterly Journal of Experimental Psychology				Journal	10.1177/qjpd	sage:qjpd		1747-0218	1747-0226												Article	2007	Controlled	Regular	Total_Item_Investigations	1	1	0
Autophagy counters LPS-mediated suppression of lysozyme	SAGE Publications Ltd STM		SAGE Journals	Henry C Lin, Sudha B Singh; 	2017-08-03	VoR	10.1177/1753425917721630						Innate Immunity				Journal	10.1177/inib	sage:inib		1753-4259	1753-4267												Article	2017	Controlled	Regular	Unique_Item_Investigations	1	1	0
Autophagy counters LPS-mediated suppression of lysozyme	SAGE Publications Ltd STM		SAGE Journals	Henry C Lin, Sudha B Singh; 	2017-08-03	VoR	10.1177/1753425917721630						Innate Immunity				Journal	10.1177/inib	sage:inib		1753-4259	1753-4267												Article	2017	Controlled	Regular	Unique_Item_Requests	1	1	0
Autophagy counters LPS-mediated suppression of lysozyme	SAGE Publications Ltd STM		SAGE Journals	Henry C Lin, Sudha B Singh; 	2017-08-03	VoR	10.1177/1753425917721630						Innate Immunity				Journal	10.1177/inib	sage:inib		1753-4259	1753-4267												Article	2017	Controlled	Regular	Total_Item_Requests	1	1	0
Autophagy counters LPS-mediated suppression of lysozyme	SAGE Publications Ltd STM		SAGE Journals	Henry C Lin, Sudha B Singh; 	2017-08-03	VoR	10.1177/1753425917721630						Innate Immunity				Journal	10.1177/inib	sage:inib		1753-4259	1753-4267												Article	2017	Controlled	Regular	Total_Item_Investigations	1	1	0
Awareness as a dimension of health care access: exploring the case of rural palliative care provision in Canada	SAGE Publications		SAGE Journals	Arlanna Pugh, Heather Castleden, Colleen Davison, Melissa Giesbrecht, Valorie Crooks; 	2019-04-10	VoR	10.1177/1355819619829782						Journal of Health Services Research & Policy				Journal	10.1177/hsrb	sage:hsrb		1355-8196	1758-1060												Article	2019	Controlled	Regular	Unique_Item_Investigations	1	1	0
Awareness as a dimension of health care access: exploring the case of rural palliative care provision in Canada	SAGE Publications		SAGE Journals	Arlanna Pugh, Heather Castleden, Colleen Davison, Melissa Giesbrecht, Valorie Crooks; 	2019-04-10	VoR	10.1177/1355819619829782						Journal of Health Services Research & Policy				Journal	10.1177/hsrb	sage:hsrb		1355-8196	1758-1060												Article	2019	Controlled	Regular	Unique_Item_Requests	1	1	0
Awareness as a dimension of health care access: exploring the case of rural palliative care provision in Canada	SAGE Publications		SAGE Journals	Arlanna Pugh, Heather Castleden, Colleen Davison, Melissa Giesbrecht, Valorie Crooks; 	2019-04-10	VoR	10.1177/1355819619829782						Journal of Health Services Research & Policy				Journal	10.1177/hsrb	sage:hsrb		1355-8196	1758-1060												Article	2019	Controlled	Regular	Total_Item_Requests	1	1	0
Awareness as a dimension of health care access: exploring the case of rural palliative care provision in Canada	SAGE Publications		SAGE Journals	Arlanna Pugh, Heather Castleden, Colleen Davison, Melissa Giesbrecht, Valorie Crooks; 	2019-04-10	VoR	10.1177/1355819619829782						Journal of Health Services Research & Policy				Journal	10.1177/hsrb	sage:hsrb		1355-8196	1758-1060												Article	2019	Controlled	Regular	Total_Item_Investigations	1	1	0
Backward Design Targeting Depth of Understanding for All Learners	SAGE Publications		SAGE Journals	Jennifer R. Sands, Saundra Tanner Pope, Amy Childre; 	2009-05-01	VoR	10.1177/004005990904100501						TEACHING Exceptional Children				Journal	10.1177/tcxa	sage:tcxa		0040-0599	2163-5684												Article	2009	Controlled	Regular	Unique_Item_Investigations	1	1	0
Backward Design Targeting Depth of Understanding for All Learners	SAGE Publications		SAGE Journals	Jennifer R. Sands, Saundra Tanner Pope, Amy Childre; 	2009-05-01	VoR	10.1177/004005990904100501						TEACHING Exceptional Children				Journal	10.1177/tcxa	sage:tcxa		0040-0599	2163-5684												Article	2009	Controlled	Regular	Unique_Item_Requests	1	1	0
Backward Design Targeting Depth of Understanding for All Learners	SAGE Publications		SAGE Journals	Jennifer R. Sands, Saundra Tanner Pope, Amy Childre; 	2009-05-01	VoR	10.1177/004005990904100501						TEACHING Exceptional Children				Journal	10.1177/tcxa	sage:tcxa		0040-0599	2163-5684												Article	2009	Controlled	Regular	Total_Item_Requests	1	1	0
Backward Design Targeting Depth of Understanding for All Learners	SAGE Publications		SAGE Journals	Jennifer R. Sands, Saundra Tanner Pope, Amy Childre; 	2009-05-01	VoR	10.1177/004005990904100501						TEACHING Exceptional Children				Journal	10.1177/tcxa	sage:tcxa		0040-0599	2163-5684												Article	2009	Controlled	Regular	Total_Item_Investigations	1	1	0
Balancing Value Bracketing with the Integration of Moral Values in Psychotherapy: Evaluation of a Clinical Practice from the Perspective of Catholic Moral Theology	SAGE Publications		SAGE Journals	Matthew R. McWhorter; 	2019-08-13	VoR	10.1177/0024363919856810						The Linacre Quarterly				Journal	10.1177/lqra	sage:lqra		0024-3639	2050-8549												Article	2019	Controlled	Regular	Unique_Item_Investigations	1	1	0
Balancing Value Bracketing with the Integration of Moral Values in Psychotherapy: Evaluation of a Clinical Practice from the Perspective of Catholic Moral Theology	SAGE Publications		SAGE Journals	Matthew R. McWhorter; 	2019-08-13	VoR	10.1177/0024363919856810						The Linacre Quarterly				Journal	10.1177/lqra	sage:lqra		0024-3639	2050-8549												Article	2019	Controlled	Regular	Unique_Item_Requests	1	1	0
Balancing Value Bracketing with the Integration of Moral Values in Psychotherapy: Evaluation of a Clinical Practice from the Perspective of Catholic Moral Theology	SAGE Publications		SAGE Journals	Matthew R. McWhorter; 	2019-08-13	VoR	10.1177/0024363919856810						The Linacre Quarterly				Journal	10.1177/lqra	sage:lqra		0024-3639	2050-8549												Article	2019	Controlled	Regular	Total_Item_Requests	1	1	0
Balancing Value Bracketing with the Integration of Moral Values in Psychotherapy: Evaluation of a Clinical Practice from the Perspective of Catholic Moral Theology	SAGE Publications		SAGE Journals	Matthew R. McWhorter; 	2019-08-13	VoR	10.1177/0024363919856810						The Linacre Quarterly				Journal	10.1177/lqra	sage:lqra		0024-3639	2050-8549												Article	2019	Controlled	Regular	Total_Item_Investigations	1	1	0
Basic principles of hair follicle structure, morphogenesis, and regeneration	SAGE Publications		SAGE Journals	Monika M. Welle; 	2023-06-05	VoR	10.1177/03009858231176561						Veterinary Pathology				Journal	10.1177/vetb	sage:vetb		0300-9858	1544-2217												Article	2023	Controlled	Regular	Unique_Item_Investigations	4	4	0
Basic principles of hair follicle structure, morphogenesis, and regeneration	SAGE Publications		SAGE Journals	Monika M. Welle; 	2023-06-05	VoR	10.1177/03009858231176561						Veterinary Pathology				Journal	10.1177/vetb	sage:vetb		0300-9858	1544-2217												Article	2023	Controlled	Regular	Unique_Item_Requests	4	4	0
Basic principles of hair follicle structure, morphogenesis, and regeneration	SAGE Publications		SAGE Journals	Monika M. Welle; 	2023-06-05	VoR	10.1177/03009858231176561						Veterinary Pathology				Journal	10.1177/vetb	sage:vetb		0300-9858	1544-2217												Article	2023	Controlled	Regular	Total_Item_Requests	4	4	0
Basic principles of hair follicle structure, morphogenesis, and regeneration	SAGE Publications		SAGE Journals	Monika M. Welle; 	2023-06-05	VoR	10.1177/03009858231176561						Veterinary Pathology				Journal	10.1177/vetb	sage:vetb		0300-9858	1544-2217												Article	2023	Controlled	Regular	Total_Item_Investigations	4	4	0
Beaches and dunes of human-altered coasts	SAGE Publications		SAGE Journals	Karl F. Nordstrom; 	1994-12-01	VoR	10.1177/030913339401800402						Progress in Physical Geography: Earth and Environment				Journal	10.1177/ppga	sage:ppga		0309-1333	1477-0296												Article	1994	Controlled	Regular	Unique_Item_Investigations	2	2	0
Beaches and dunes of human-altered coasts	SAGE Publications		SAGE Journals	Karl F. Nordstrom; 	1994-12-01	VoR	10.1177/030913339401800402						Progress in Physical Geography: Earth and Environment				Journal	10.1177/ppga	sage:ppga		0309-1333	1477-0296												Article	1994	Controlled	Regular	Total_Item_Investigations	2	2	0
Believe it and/or not: Opening up to ontological pluralities in Northern Thailand	SAGE Publications		SAGE Journals	Felicity Aulino; 	2022-03-16	VoR	10.1177/14634996221081321						Anthropological Theory				Journal	10.1177/anta	sage:anta		1463-4996	1741-2641												Article	2022	Controlled	Regular	Unique_Item_Investigations	1	1	0
Believe it and/or not: Opening up to ontological pluralities in Northern Thailand	SAGE Publications		SAGE Journals	Felicity Aulino; 	2022-03-16	VoR	10.1177/14634996221081321						Anthropological Theory				Journal	10.1177/anta	sage:anta		1463-4996	1741-2641												Article	2022	Controlled	Regular	Unique_Item_Requests	1	1	0
Believe it and/or not: Opening up to ontological pluralities in Northern Thailand	SAGE Publications		SAGE Journals	Felicity Aulino; 	2022-03-16	VoR	10.1177/14634996221081321						Anthropological Theory				Journal	10.1177/anta	sage:anta		1463-4996	1741-2641												Article	2022	Controlled	Regular	Total_Item_Requests	1	1	0
Believe it and/or not: Opening up to ontological pluralities in Northern Thailand	SAGE Publications		SAGE Journals	Felicity Aulino; 	2022-03-16	VoR	10.1177/14634996221081321						Anthropological Theory				Journal	10.1177/anta	sage:anta		1463-4996	1741-2641												Article	2022	Controlled	Regular	Total_Item_Investigations	1	1	0
Best practice in statistics: The use of log transformation	SAGE Publications		SAGE Journals	Robert M West; 	2021-10-19	VoR	10.1177/00045632211050531						Annals of Clinical Biochemistry				Journal	10.1177/acbb	sage:acbb		0004-5632	1758-1001												Article	2021	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
Best practice in statistics: The use of log transformation	SAGE Publications		SAGE Journals	Robert M West; 	2021-10-19	VoR	10.1177/00045632211050531						Annals of Clinical Biochemistry				Journal	10.1177/acbb	sage:acbb		0004-5632	1758-1001												Article	2021	OA_Gold	Regular	Unique_Item_Requests	1	1	0
Best practice in statistics: The use of log transformation	SAGE Publications		SAGE Journals	Robert M West; 	2021-10-19	VoR	10.1177/00045632211050531						Annals of Clinical Biochemistry				Journal	10.1177/acbb	sage:acbb		0004-5632	1758-1001												Article	2021	OA_Gold	Regular	Total_Item_Requests	1	1	0
Best practice in statistics: The use of log transformation	SAGE Publications		SAGE Journals	Robert M West; 	2021-10-19	VoR	10.1177/00045632211050531						Annals of Clinical Biochemistry				Journal	10.1177/acbb	sage:acbb		0004-5632	1758-1001												Article	2021	OA_Gold	Regular	Total_Item_Investigations	1	1	0
Beyond Book Learning: Cultivating the Pedagogy of Experience through Field Trips	SAGE Publications		SAGE Journals	Lisa Marie Jakubowski; 	2003-07-01	VoR	10.1177/105382590302600105						Journal of Experiential Education				Journal	10.1177/jeea	sage:jeea		1053-8259	2169-009X												Article	2003	Controlled	Regular	Unique_Item_Investigations	1	1	0
Beyond Book Learning: Cultivating the Pedagogy of Experience through Field Trips	SAGE Publications		SAGE Journals	Lisa Marie Jakubowski; 	2003-07-01	VoR	10.1177/105382590302600105						Journal of Experiential Education				Journal	10.1177/jeea	sage:jeea		1053-8259	2169-009X												Article	2003	Controlled	Regular	Total_Item_Investigations	1	1	0
Beyond hierarchical oppositions: A feminist critique of Karen Barad’s agential realism	SAGE Publications		SAGE Journals	Caroline Braunmühl; 	2017-11-27	VoR	10.1177/1464700117741243						Feminist Theory				Journal	10.1177/ftya	sage:ftya		1464-7001	1741-2773												Article	2017	Controlled	Regular	Unique_Item_Investigations	1	1	0
Beyond hierarchical oppositions: A feminist critique of Karen Barad’s agential realism	SAGE Publications		SAGE Journals	Caroline Braunmühl; 	2017-11-27	VoR	10.1177/1464700117741243						Feminist Theory				Journal	10.1177/ftya	sage:ftya		1464-7001	1741-2773												Article	2017	Controlled	Regular	Unique_Item_Requests	1	1	0
Beyond hierarchical oppositions: A feminist critique of Karen Barad’s agential realism	SAGE Publications		SAGE Journals	Caroline Braunmühl; 	2017-11-27	VoR	10.1177/1464700117741243						Feminist Theory				Journal	10.1177/ftya	sage:ftya		1464-7001	1741-2773												Article	2017	Controlled	Regular	Total_Item_Requests	1	1	0
