Report_Name	Item Master Report
Report_ID	IR
Release	5
Institution_Name	UNIVERSITY OF PRINCE EDWARD ISLAND
Institution_ID	mms:000102063747
Metric_Types	
Report_Filters	
Report_Attributes	
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.); 3050: Parameter Not Recognized in this Context (Unsupported parameters in request: [include_component_details] unsupported parameters will be ignored.)
Reporting_Period	End_Date=2024-02-29; Begin_Date=2024-01-01
Created	2024-03-01T05:51:49Z
Created_By	Atypon Systems LLC.

Item	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
The IARC Perspective on Alcohol Reduction or Cessation and Cancer Risk	Massachusetts Medical Society		New England Journal of Medicine	10.1056/NEJMsr2306723						Unique_Item_Investigations	1	1	0
The IARC Perspective on Alcohol Reduction or Cessation and Cancer Risk	Massachusetts Medical Society		New England Journal of Medicine	10.1056/NEJMsr2306723						Unique_Item_Requests	1	1	0
The IARC Perspective on Alcohol Reduction or Cessation and Cancer Risk	Massachusetts Medical Society		New England Journal of Medicine	10.1056/NEJMsr2306723						Total_Item_Requests	1	1	0
The IARC Perspective on Alcohol Reduction or Cessation and Cancer Risk	Massachusetts Medical Society		New England Journal of Medicine	10.1056/NEJMsr2306723						Total_Item_Investigations	1	1	0
The Overdose Crisis among U.S. Adolescents	Massachusetts Medical Society		New England Journal of Medicine	10.1056/NEJMp2312084						Unique_Item_Investigations	2	2	0
The Overdose Crisis among U.S. Adolescents	Massachusetts Medical Society		New England Journal of Medicine	10.1056/NEJMp2312084						Unique_Item_Requests	2	2	0
The Overdose Crisis among U.S. Adolescents	Massachusetts Medical Society		New England Journal of Medicine	10.1056/NEJMp2312084						Total_Item_Requests	2	2	0
The Overdose Crisis among U.S. Adolescents	Massachusetts Medical Society		New England Journal of Medicine	10.1056/NEJMp2312084						Total_Item_Investigations	2	2	0
The SUPPORT for Patients and Communities Act — What Will It Mean for the Opioid-Overdose Crisis?	Massachusetts Medical Society		New England Journal of Medicine	10.1056/NEJMp1813961						Unique_Item_Investigations	2	2	0
The SUPPORT for Patients and Communities Act — What Will It Mean for the Opioid-Overdose Crisis?	Massachusetts Medical Society		New England Journal of Medicine	10.1056/NEJMp1813961						Unique_Item_Requests	2	2	0
The SUPPORT for Patients and Communities Act — What Will It Mean for the Opioid-Overdose Crisis?	Massachusetts Medical Society		New England Journal of Medicine	10.1056/NEJMp1813961						Total_Item_Requests	2	2	0
The SUPPORT for Patients and Communities Act — What Will It Mean for the Opioid-Overdose Crisis?	Massachusetts Medical Society		New England Journal of Medicine	10.1056/NEJMp1813961						Total_Item_Investigations	2	2	0
Treating Opioid Use Disorder in General Practice — Diagnosis, Harm Reduction, and Medications	Massachusetts Medical Society		New England Journal of Medicine	10.1056/NEJMp2310171						Unique_Item_Investigations	1	1	0
Treating Opioid Use Disorder in General Practice — Diagnosis, Harm Reduction, and Medications	Massachusetts Medical Society		New England Journal of Medicine	10.1056/NEJMp2310171						Unique_Item_Requests	1	1	0
Treating Opioid Use Disorder in General Practice — Diagnosis, Harm Reduction, and Medications	Massachusetts Medical Society		New England Journal of Medicine	10.1056/NEJMp2310171						Total_Item_Requests	1	1	0
Treating Opioid Use Disorder in General Practice — Diagnosis, Harm Reduction, and Medications	Massachusetts Medical Society		New England Journal of Medicine	10.1056/NEJMp2310171						Total_Item_Investigations	1	1	0
Trial of Selective Early Treatment of Patent Ductus Arteriosus with Ibuprofen	Massachusetts Medical Society		New England Journal of Medicine	10.1056/NEJMoa2305582						Unique_Item_Investigations	1	1	0
Trial of Selective Early Treatment of Patent Ductus Arteriosus with Ibuprofen	Massachusetts Medical Society		New England Journal of Medicine	10.1056/NEJMoa2305582						Unique_Item_Requests	1	1	0
Trial of Selective Early Treatment of Patent Ductus Arteriosus with Ibuprofen	Massachusetts Medical Society		New England Journal of Medicine	10.1056/NEJMoa2305582						Total_Item_Requests	1	1	0
Trial of Selective Early Treatment of Patent Ductus Arteriosus with Ibuprofen	Massachusetts Medical Society		New England Journal of Medicine	10.1056/NEJMoa2305582						Total_Item_Investigations	1	1	0
Ultrasound Blood–Brain Barrier Opening and Aducanumab in Alzheimer’s Disease	Massachusetts Medical Society		New England Journal of Medicine	10.1056/NEJMoa2308719						Unique_Item_Investigations	1	1	0
Ultrasound Blood–Brain Barrier Opening and Aducanumab in Alzheimer’s Disease	Massachusetts Medical Society		New England Journal of Medicine	10.1056/NEJMoa2308719						Unique_Item_Requests	1	1	0
Ultrasound Blood–Brain Barrier Opening and Aducanumab in Alzheimer’s Disease	Massachusetts Medical Society		New England Journal of Medicine	10.1056/NEJMoa2308719						Total_Item_Requests	5	5	0
Ultrasound Blood–Brain Barrier Opening and Aducanumab in Alzheimer’s Disease	Massachusetts Medical Society		New England Journal of Medicine	10.1056/NEJMoa2308719						Total_Item_Investigations	5	5	0
Varus and Valgus — No Wonder They Are Confused	Massachusetts Medical Society		New England Journal of Medicine	10.1056/NEJM198002213020822						No_License	1	1	0
Varus and Valgus — No Wonder They Are Confused	Massachusetts Medical Society		New England Journal of Medicine	10.1056/NEJM198002213020822						Unique_Item_Investigations	1	1	0
Varus and Valgus — No Wonder They Are Confused	Massachusetts Medical Society		New England Journal of Medicine	10.1056/NEJM198002213020822						Total_Item_Investigations	1	1	0
Vocal-Cord Polyp Causing Airway Obstruction	Massachusetts Medical Society		New England Journal of Medicine	10.1056/NEJMicm2307437						Unique_Item_Investigations	1	1	0
Vocal-Cord Polyp Causing Airway Obstruction	Massachusetts Medical Society		New England Journal of Medicine	10.1056/NEJMicm2307437						Unique_Item_Requests	1	1	0
Vocal-Cord Polyp Causing Airway Obstruction	Massachusetts Medical Society		New England Journal of Medicine	10.1056/NEJMicm2307437						Total_Item_Requests	1	1	0
Vocal-Cord Polyp Causing Airway Obstruction	Massachusetts Medical Society		New England Journal of Medicine	10.1056/NEJMicm2307437						Total_Item_Investigations	1	1	0
Wearable Digital Health Technologies for Monitoring in Cardiovascular Medicine	Massachusetts Medical Society		New England Journal of Medicine	10.1056/NEJMra2301903						Unique_Item_Investigations	1	1	0
Wearable Digital Health Technologies for Monitoring in Cardiovascular Medicine	Massachusetts Medical Society		New England Journal of Medicine	10.1056/NEJMra2301903						Unique_Item_Requests	1	1	0
Wearable Digital Health Technologies for Monitoring in Cardiovascular Medicine	Massachusetts Medical Society		New England Journal of Medicine	10.1056/NEJMra2301903						Total_Item_Requests	1	1	0
Wearable Digital Health Technologies for Monitoring in Cardiovascular Medicine	Massachusetts Medical Society		New England Journal of Medicine	10.1056/NEJMra2301903						Total_Item_Investigations	1	1	0
What Do Trainees Want? The Rise of House Staff Unions	Massachusetts Medical Society		New England Journal of Medicine	10.1056/NEJMms2308224						Unique_Item_Investigations	1	1	0
What Do Trainees Want? The Rise of House Staff Unions	Massachusetts Medical Society		New England Journal of Medicine	10.1056/NEJMms2308224						Unique_Item_Requests	1	1	0
What Do Trainees Want? The Rise of House Staff Unions	Massachusetts Medical Society		New England Journal of Medicine	10.1056/NEJMms2308224						Total_Item_Requests	1	1	0
What Do Trainees Want? The Rise of House Staff Unions	Massachusetts Medical Society		New England Journal of Medicine	10.1056/NEJMms2308224						Total_Item_Investigations	1	1	0
