Report_Name	Item Master Report
Report_ID	IR
Release	5
Institution_Name	UNIVERSITY OF PRINCE EDWARD ISLAND
Institution_ID	nrc:51861-2359-csp
Metric_Types	
Report_Filters	
Report_Attributes	
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.); 3050: Parameter Not Recognized in this Context (Unsupported parameters in request: [include_component_details] unsupported parameters will be ignored.)
Reporting_Period	End_Date=2024-02-29; Begin_Date=2024-01-01
Created	2024-03-01T05:40:14Z
Created_By	Atypon Systems LLC.

Item	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Effect of biochar on permeability of compacted soil and its microscopic mechanism	NRC Research Press		Canadian Science Publishing	10.1139/cgj-2021-0586						Total_Item_Investigations	1	1	0
Effect of biochar on permeability of compacted soil and its microscopic mechanism	NRC Research Press		Canadian Science Publishing	10.1139/cgj-2021-0586						Total_Item_Requests	1	1	0
Effect of split application of fertilizer nitrogen on N2O emissions from potatoes	NRC Research Press		Canadian Science Publishing	10.4141/CJSS06007						Unique_Item_Investigations	1	1	0
Effect of split application of fertilizer nitrogen on N2O emissions from potatoes	NRC Research Press		Canadian Science Publishing	10.4141/CJSS06007						Unique_Item_Requests	1	1	0
Effect of split application of fertilizer nitrogen on N2O emissions from potatoes	NRC Research Press		Canadian Science Publishing	10.4141/CJSS06007						Total_Item_Investigations	2	2	0
Effect of split application of fertilizer nitrogen on N2O emissions from potatoes	NRC Research Press		Canadian Science Publishing	10.4141/CJSS06007						Total_Item_Requests	1	1	0
Effects of crossover point exercise and high-intensity interval training on vascular health in young overweight females	NRC Research Press		Canadian Science Publishing	10.1139/apnm-2023-0054						Unique_Item_Investigations	1	1	0
Effects of crossover point exercise and high-intensity interval training on vascular health in young overweight females	NRC Research Press		Canadian Science Publishing	10.1139/apnm-2023-0054						Unique_Item_Requests	1	1	0
Effects of crossover point exercise and high-intensity interval training on vascular health in young overweight females	NRC Research Press		Canadian Science Publishing	10.1139/apnm-2023-0054						Total_Item_Investigations	1	1	0
Effects of crossover point exercise and high-intensity interval training on vascular health in young overweight females	NRC Research Press		Canadian Science Publishing	10.1139/apnm-2023-0054						Total_Item_Requests	1	1	0
Equations for the soil-water characteristic curve	NRC Research Press		Canadian Science Publishing	10.1139/t94-061						Unique_Item_Investigations	1	1	0
Equations for the soil-water characteristic curve	NRC Research Press		Canadian Science Publishing	10.1139/t94-061						Unique_Item_Requests	1	1	0
Equations for the soil-water characteristic curve	NRC Research Press		Canadian Science Publishing	10.1139/t94-061						Total_Item_Investigations	3	3	0
Equations for the soil-water characteristic curve	NRC Research Press		Canadian Science Publishing	10.1139/t94-061						Total_Item_Requests	1	1	0
Estimating diets of Atlantic salmon (Salmo salar) using fatty acid signature analyses; validation with controlled feeding studies	NRC Research Press		Canadian Science Publishing	10.1139/f2012-039						Unique_Item_Investigations	1	1	0
Estimating diets of Atlantic salmon (Salmo salar) using fatty acid signature analyses; validation with controlled feeding studies	NRC Research Press		Canadian Science Publishing	10.1139/f2012-039						Unique_Item_Requests	1	1	0
Estimating diets of Atlantic salmon (Salmo salar) using fatty acid signature analyses; validation with controlled feeding studies	NRC Research Press		Canadian Science Publishing	10.1139/f2012-039						Total_Item_Investigations	1	1	0
Estimating diets of Atlantic salmon (Salmo salar) using fatty acid signature analyses; validation with controlled feeding studies	NRC Research Press		Canadian Science Publishing	10.1139/f2012-039						Total_Item_Requests	1	1	0
Estimating thresholds to optimal harvest rate for long-lived, low-fecundity sharks accounting for selectivity and density dependence in recruitment	NRC Research Press		Canadian Science Publishing	10.1139/F09-137						Unique_Item_Investigations	1	1	0
Estimating thresholds to optimal harvest rate for long-lived, low-fecundity sharks accounting for selectivity and density dependence in recruitment	NRC Research Press		Canadian Science Publishing	10.1139/F09-137						Unique_Item_Requests	1	1	0
Estimating thresholds to optimal harvest rate for long-lived, low-fecundity sharks accounting for selectivity and density dependence in recruitment	NRC Research Press		Canadian Science Publishing	10.1139/F09-137						Total_Item_Investigations	2	2	0
Estimating thresholds to optimal harvest rate for long-lived, low-fecundity sharks accounting for selectivity and density dependence in recruitment	NRC Research Press		Canadian Science Publishing	10.1139/F09-137						Total_Item_Requests	2	2	0
Evidence-informed physical activity guidelines for Canadian adultsThis article is part of a supplement entitled Advancing physical activity measurement and guidelines in Canada: a scientific review and evidence-based foundation for the future of Canadian physical activity guidelines co-published by Applied Physiology, Nutrition, and Metabolism and the Canadian Journal of Public Health. It may be cited as Appl. Physiol. Nutr. Metab. 32(Suppl. 2E) or as Can. J. Public Health 98(Suppl. 2).	NRC Research Press		Canadian Science Publishing	10.1139/H07-123						Unique_Item_Investigations	1	1	0
Evidence-informed physical activity guidelines for Canadian adultsThis article is part of a supplement entitled Advancing physical activity measurement and guidelines in Canada: a scientific review and evidence-based foundation for the future of Canadian physical activity guidelines co-published by Applied Physiology, Nutrition, and Metabolism and the Canadian Journal of Public Health. It may be cited as Appl. Physiol. Nutr. Metab. 32(Suppl. 2E) or as Can. J. Public Health 98(Suppl. 2).	NRC Research Press		Canadian Science Publishing	10.1139/H07-123						Unique_Item_Requests	1	1	0
Evidence-informed physical activity guidelines for Canadian adultsThis article is part of a supplement entitled Advancing physical activity measurement and guidelines in Canada: a scientific review and evidence-based foundation for the future of Canadian physical activity guidelines co-published by Applied Physiology, Nutrition, and Metabolism and the Canadian Journal of Public Health. It may be cited as Appl. Physiol. Nutr. Metab. 32(Suppl. 2E) or as Can. J. Public Health 98(Suppl. 2).	NRC Research Press		Canadian Science Publishing	10.1139/H07-123						Total_Item_Investigations	1	1	0
Evidence-informed physical activity guidelines for Canadian adultsThis article is part of a supplement entitled Advancing physical activity measurement and guidelines in Canada: a scientific review and evidence-based foundation for the future of Canadian physical activity guidelines co-published by Applied Physiology, Nutrition, and Metabolism and the Canadian Journal of Public Health. It may be cited as Appl. Physiol. Nutr. Metab. 32(Suppl. 2E) or as Can. J. Public Health 98(Suppl. 2).	NRC Research Press		Canadian Science Publishing	10.1139/H07-123						Total_Item_Requests	1	1	0
Exploring Barriers to Food Security Among Immigrants: A Critical Role for Public Health Nutrition	Dietitians of Canada		Canadian Science Publishing	10.3148/cjdpr-2021-032						Unique_Item_Investigations	1	1	0
Exploring Barriers to Food Security Among Immigrants: A Critical Role for Public Health Nutrition	Dietitians of Canada		Canadian Science Publishing	10.3148/cjdpr-2021-032						Total_Item_Investigations	2	2	0
Exploring Barriers to Food Security Among Immigrants: A Critical Role for Public Health Nutrition	Dietitians of Canada		Canadian Science Publishing	10.3148/cjdpr-2021-032						No_License	1	1	0
Extreme heat events and health vulnerabilities among immigrant and newcomer populations	Canadian Institute of Public Health Inspectors		Canadian Science Publishing	10.5864/d2021-011						Unique_Item_Investigations	1	1	0
Extreme heat events and health vulnerabilities among immigrant and newcomer populations	Canadian Institute of Public Health Inspectors		Canadian Science Publishing	10.5864/d2021-011						Unique_Item_Requests	1	1	0
Extreme heat events and health vulnerabilities among immigrant and newcomer populations	Canadian Institute of Public Health Inspectors		Canadian Science Publishing	10.5864/d2021-011						Total_Item_Investigations	2	2	0
Extreme heat events and health vulnerabilities among immigrant and newcomer populations	Canadian Institute of Public Health Inspectors		Canadian Science Publishing	10.5864/d2021-011						Total_Item_Requests	2	2	0
First Records of Vibriosis in Pacific Salmon Cultured in Canada, and Taxonomic Status of the Responsible Bacterium, Vibrio anguillarum	NRC Research Press		Canadian Science Publishing	10.1139/f71-073						Unique_Item_Investigations	2	2	0
First Records of Vibriosis in Pacific Salmon Cultured in Canada, and Taxonomic Status of the Responsible Bacterium, Vibrio anguillarum	NRC Research Press		Canadian Science Publishing	10.1139/f71-073						Total_Item_Investigations	3	3	0
Fish assemblages in agricultural drains are resilient to habitat change caused by drain maintenance	NRC Research Press		Canadian Science Publishing	10.1139/cjfas-2016-0361						Unique_Item_Investigations	1	1	0
Fish assemblages in agricultural drains are resilient to habitat change caused by drain maintenance	NRC Research Press		Canadian Science Publishing	10.1139/cjfas-2016-0361						Unique_Item_Requests	1	1	0
Fish assemblages in agricultural drains are resilient to habitat change caused by drain maintenance	NRC Research Press		Canadian Science Publishing	10.1139/cjfas-2016-0361						Total_Item_Investigations	1	1	0
Fish assemblages in agricultural drains are resilient to habitat change caused by drain maintenance	NRC Research Press		Canadian Science Publishing	10.1139/cjfas-2016-0361						Total_Item_Requests	1	1	0
Freshwater and marine migration and survival of endangered Cultus Lake sockeye salmon (Oncorhynchus nerka) smolts using POST, a large-scale acoustic telemetry array	NRC Research Press		Canadian Science Publishing	10.1139/F09-032						Unique_Item_Investigations	1	1	0
Freshwater and marine migration and survival of endangered Cultus Lake sockeye salmon (Oncorhynchus nerka) smolts using POST, a large-scale acoustic telemetry array	NRC Research Press		Canadian Science Publishing	10.1139/F09-032						Unique_Item_Requests	1	1	0
Freshwater and marine migration and survival of endangered Cultus Lake sockeye salmon (Oncorhynchus nerka) smolts using POST, a large-scale acoustic telemetry array	NRC Research Press		Canadian Science Publishing	10.1139/F09-032						Total_Item_Investigations	1	1	0
Freshwater and marine migration and survival of endangered Cultus Lake sockeye salmon (Oncorhynchus nerka) smolts using POST, a large-scale acoustic telemetry array	NRC Research Press		Canadian Science Publishing	10.1139/F09-032						Total_Item_Requests	1	1	0
Gluten-Free and Regular Foods: A Cost Comparison	Dietitians of Canada		Canadian Science Publishing	10.3148/69.3.2008.147						Unique_Item_Investigations	1	1	0
Gluten-Free and Regular Foods: A Cost Comparison	Dietitians of Canada		Canadian Science Publishing	10.3148/69.3.2008.147						Total_Item_Investigations	1	1	0
Growth kinetics of Escherichia coli with galactose and several other sugars in carbon-limited chemostat culture	NRC Research Press		Canadian Science Publishing	10.1139/w99-113						Unique_Item_Investigations	1	1	0
Growth kinetics of Escherichia coli with galactose and several other sugars in carbon-limited chemostat culture	NRC Research Press		Canadian Science Publishing	10.1139/w99-113						Total_Item_Investigations	1	1	0
High river temperature reduces survival of sockeye salmon (Oncorhynchus nerka) approaching spawning grounds and exacerbates female mortality	NRC Research Press		Canadian Science Publishing	10.1139/f2011-154						Unique_Item_Investigations	1	1	0
High river temperature reduces survival of sockeye salmon (Oncorhynchus nerka) approaching spawning grounds and exacerbates female mortality	NRC Research Press		Canadian Science Publishing	10.1139/f2011-154						Unique_Item_Requests	1	1	0
High river temperature reduces survival of sockeye salmon (Oncorhynchus nerka) approaching spawning grounds and exacerbates female mortality	NRC Research Press		Canadian Science Publishing	10.1139/f2011-154						Total_Item_Investigations	1	1	0
High river temperature reduces survival of sockeye salmon (Oncorhynchus nerka) approaching spawning grounds and exacerbates female mortality	NRC Research Press		Canadian Science Publishing	10.1139/f2011-154						Total_Item_Requests	1	1	0
Historic climate change trends and impacts on crop yields in key agricultural areas of the prairie provinces in Canada: a literature review	NRC Research Press		Canadian Science Publishing	10.1139/cjps-2022-0215						Unique_Item_Investigations	1	1	0
Historic climate change trends and impacts on crop yields in key agricultural areas of the prairie provinces in Canada: a literature review	NRC Research Press		Canadian Science Publishing	10.1139/cjps-2022-0215						Unique_Item_Requests	1	1	0
Historic climate change trends and impacts on crop yields in key agricultural areas of the prairie provinces in Canada: a literature review	NRC Research Press		Canadian Science Publishing	10.1139/cjps-2022-0215						Total_Item_Investigations	1	1	0
Historic climate change trends and impacts on crop yields in key agricultural areas of the prairie provinces in Canada: a literature review	NRC Research Press		Canadian Science Publishing	10.1139/cjps-2022-0215						Total_Item_Requests	1	1	0
How does Canada’s new vitamin D fortification policy affect the high prevalence of inadequate intake of the vitamin?	NRC Research Press		Canadian Science Publishing	10.1139/apnm-2023-0178						Unique_Item_Investigations	1	1	0
How does Canada’s new vitamin D fortification policy affect the high prevalence of inadequate intake of the vitamin?	NRC Research Press		Canadian Science Publishing	10.1139/apnm-2023-0178						Unique_Item_Requests	1	1	0
How does Canada’s new vitamin D fortification policy affect the high prevalence of inadequate intake of the vitamin?	NRC Research Press		Canadian Science Publishing	10.1139/apnm-2023-0178						Total_Item_Investigations	2	2	0
How does Canada’s new vitamin D fortification policy affect the high prevalence of inadequate intake of the vitamin?	NRC Research Press		Canadian Science Publishing	10.1139/apnm-2023-0178						Total_Item_Requests	2	2	0
Impact of climate change scenarios on Canadian agroclimatic indices	NRC Research Press		Canadian Science Publishing	10.4141/cjss2012-053						Unique_Item_Investigations	1	1	0
Impact of climate change scenarios on Canadian agroclimatic indices	NRC Research Press		Canadian Science Publishing	10.4141/cjss2012-053						Unique_Item_Requests	1	1	0
Impact of climate change scenarios on Canadian agroclimatic indices	NRC Research Press		Canadian Science Publishing	10.4141/cjss2012-053						Total_Item_Investigations	1	1	0
Impact of climate change scenarios on Canadian agroclimatic indices	NRC Research Press		Canadian Science Publishing	10.4141/cjss2012-053						Total_Item_Requests	1	1	0
Impact of helminth parasitism on a snowshoe hare population in central Wisconsin: a field experiment	NRC Research Press		Canadian Science Publishing	10.1139/z95-222						Unique_Item_Investigations	1	1	0
Impact of helminth parasitism on a snowshoe hare population in central Wisconsin: a field experiment	NRC Research Press		Canadian Science Publishing	10.1139/z95-222						Unique_Item_Requests	1	1	0
Impact of helminth parasitism on a snowshoe hare population in central Wisconsin: a field experiment	NRC Research Press		Canadian Science Publishing	10.1139/z95-222						Total_Item_Investigations	1	1	0
Impact of helminth parasitism on a snowshoe hare population in central Wisconsin: a field experiment	NRC Research Press		Canadian Science Publishing	10.1139/z95-222						Total_Item_Requests	1	1	0
Impacts of potential climate change on selected agroclimatic indices in Atlantic Canada	NRC Research Press		Canadian Science Publishing	10.4141/S04-019						Unique_Item_Investigations	2	2	0
Impacts of potential climate change on selected agroclimatic indices in Atlantic Canada	NRC Research Press		Canadian Science Publishing	10.4141/S04-019						Unique_Item_Requests	2	2	0
Impacts of potential climate change on selected agroclimatic indices in Atlantic Canada	NRC Research Press		Canadian Science Publishing	10.4141/S04-019						Total_Item_Investigations	4	4	0
Impacts of potential climate change on selected agroclimatic indices in Atlantic Canada	NRC Research Press		Canadian Science Publishing	10.4141/S04-019						Total_Item_Requests	2	2	0
Impacts of salinity and simulated herbivory on survival and reproduction of the threatened Gulf of St. Lawrence Aster, Symphyotrichum laurentianum	NRC Research Press		Canadian Science Publishing	10.1139/B10-046						Unique_Item_Investigations	2	2	0
Impacts of salinity and simulated herbivory on survival and reproduction of the threatened Gulf of St. Lawrence Aster, Symphyotrichum laurentianum	NRC Research Press		Canadian Science Publishing	10.1139/B10-046						Unique_Item_Requests	2	2	0
Impacts of salinity and simulated herbivory on survival and reproduction of the threatened Gulf of St. Lawrence Aster, Symphyotrichum laurentianum	NRC Research Press		Canadian Science Publishing	10.1139/B10-046						Total_Item_Investigations	2	2	0
Impacts of salinity and simulated herbivory on survival and reproduction of the threatened Gulf of St. Lawrence Aster, Symphyotrichum laurentianum	NRC Research Press		Canadian Science Publishing	10.1139/B10-046						Total_Item_Requests	2	2	0
In-flight social calls: a primer for biologists and managers studying echolocation1	NRC Research Press		Canadian Science Publishing	10.1139/cjz-2017-0188						Unique_Item_Investigations	1	1	0
In-flight social calls: a primer for biologists and managers studying echolocation1	NRC Research Press		Canadian Science Publishing	10.1139/cjz-2017-0188						Unique_Item_Requests	1	1	0
In-flight social calls: a primer for biologists and managers studying echolocation1	NRC Research Press		Canadian Science Publishing	10.1139/cjz-2017-0188						Total_Item_Investigations	2	2	0
In-flight social calls: a primer for biologists and managers studying echolocation1	NRC Research Press		Canadian Science Publishing	10.1139/cjz-2017-0188						Total_Item_Requests	2	2	0
Intakes of nutrients and food categories in Canadian children and adolescents across levels of sugars intake: cross-sectional analyses of the Canadian Community Health Survey 2015 Public Use Microdata File	NRC Research Press		Canadian Science Publishing	10.1139/apnm-2021-0517						Unique_Item_Investigations	1	1	0
Intakes of nutrients and food categories in Canadian children and adolescents across levels of sugars intake: cross-sectional analyses of the Canadian Community Health Survey 2015 Public Use Microdata File	NRC Research Press		Canadian Science Publishing	10.1139/apnm-2021-0517						Unique_Item_Requests	1	1	0
Intakes of nutrients and food categories in Canadian children and adolescents across levels of sugars intake: cross-sectional analyses of the Canadian Community Health Survey 2015 Public Use Microdata File	NRC Research Press		Canadian Science Publishing	10.1139/apnm-2021-0517						Total_Item_Investigations	1	1	0
Intakes of nutrients and food categories in Canadian children and adolescents across levels of sugars intake: cross-sectional analyses of the Canadian Community Health Survey 2015 Public Use Microdata File	NRC Research Press		Canadian Science Publishing	10.1139/apnm-2021-0517						Total_Item_Requests	1	1	0
Integrating tagging and fisheries data into a spatial population dynamics model to improve its predictive skills	NRC Research Press		Canadian Science Publishing	10.1139/cjfas-2018-0470						Unique_Item_Investigations	1	1	0
Integrating tagging and fisheries data into a spatial population dynamics model to improve its predictive skills	NRC Research Press		Canadian Science Publishing	10.1139/cjfas-2018-0470						Unique_Item_Requests	1	1	0
Integrating tagging and fisheries data into a spatial population dynamics model to improve its predictive skills	NRC Research Press		Canadian Science Publishing	10.1139/cjfas-2018-0470						Total_Item_Investigations	2	2	0
Integrating tagging and fisheries data into a spatial population dynamics model to improve its predictive skills	NRC Research Press		Canadian Science Publishing	10.1139/cjfas-2018-0470						Total_Item_Requests	2	2	0
Interaction between 2-(p-toluidino)-6-naphthalenesulfonic acid sodium salt (TNS) and β-lactoglobulin	NRC Research Press		Canadian Science Publishing	10.1139/cjc-2015-0450						Unique_Item_Investigations	1	1	0
Interaction between 2-(p-toluidino)-6-naphthalenesulfonic acid sodium salt (TNS) and β-lactoglobulin	NRC Research Press		Canadian Science Publishing	10.1139/cjc-2015-0450						Unique_Item_Requests	1	1	0
Interaction between 2-(p-toluidino)-6-naphthalenesulfonic acid sodium salt (TNS) and β-lactoglobulin	NRC Research Press		Canadian Science Publishing	10.1139/cjc-2015-0450						Total_Item_Investigations	1	1	0
Interaction between 2-(p-toluidino)-6-naphthalenesulfonic acid sodium salt (TNS) and β-lactoglobulin	NRC Research Press		Canadian Science Publishing	10.1139/cjc-2015-0450						Total_Item_Requests	1	1	0
Investing in a better future: higher education and post-COVID Canada	Canadian Science Publishing		Canadian Science Publishing	10.1139/facets-2021-0006						Unique_Item_Investigations	1	1	0
Investing in a better future: higher education and post-COVID Canada	Canadian Science Publishing		Canadian Science Publishing	10.1139/facets-2021-0006						Unique_Item_Requests	1	1	0
Investing in a better future: higher education and post-COVID Canada	Canadian Science Publishing		Canadian Science Publishing	10.1139/facets-2021-0006						Total_Item_Investigations	1	1	0
Investing in a better future: higher education and post-COVID Canada	Canadian Science Publishing		Canadian Science Publishing	10.1139/facets-2021-0006						Total_Item_Requests	1	1	0
Krešimir Krnjević (1927–2021) and GABAergic inhibition: a lifetime dedication	NRC Research Press		Canadian Science Publishing	10.1139/cjpp-2021-0451						Unique_Item_Investigations	1	1	0
Krešimir Krnjević (1927–2021) and GABAergic inhibition: a lifetime dedication	NRC Research Press		Canadian Science Publishing	10.1139/cjpp-2021-0451						Unique_Item_Requests	1	1	0
Krešimir Krnjević (1927–2021) and GABAergic inhibition: a lifetime dedication	NRC Research Press		Canadian Science Publishing	10.1139/cjpp-2021-0451						Total_Item_Investigations	1	1	0
Krešimir Krnjević (1927–2021) and GABAergic inhibition: a lifetime dedication	NRC Research Press		Canadian Science Publishing	10.1139/cjpp-2021-0451						Total_Item_Requests	1	1	0
Mercury Determination in Fish Samples by Wet Digestion and Flameless Atomic Absorption Spectrophotometry	NRC Research Press		Canadian Science Publishing	10.1139/f70-084						Unique_Item_Investigations	1	1	0
Mercury Determination in Fish Samples by Wet Digestion and Flameless Atomic Absorption Spectrophotometry	NRC Research Press		Canadian Science Publishing	10.1139/f70-084						Total_Item_Investigations	1	1	0
Model for the prediction of shear strength with respect to soil suction	NRC Research Press		Canadian Science Publishing	10.1139/t96-060						Unique_Item_Investigations	1	1	0
Model for the prediction of shear strength with respect to soil suction	NRC Research Press		Canadian Science Publishing	10.1139/t96-060						Unique_Item_Requests	1	1	0
Model for the prediction of shear strength with respect to soil suction	NRC Research Press		Canadian Science Publishing	10.1139/t96-060						Total_Item_Investigations	2	2	0
Model for the prediction of shear strength with respect to soil suction	NRC Research Press		Canadian Science Publishing	10.1139/t96-060						Total_Item_Requests	1	1	0
Movements of Brook Trout, Salvelinus fontinalis (Mitchill), Between and Within Fresh and Salt Water	NRC Research Press		Canadian Science Publishing	10.1139/f58-077						Unique_Item_Investigations	2	2	0
Movements of Brook Trout, Salvelinus fontinalis (Mitchill), Between and Within Fresh and Salt Water	NRC Research Press		Canadian Science Publishing	10.1139/f58-077						Total_Item_Investigations	2	2	0
N2O emissions from spring barley production as influenced by fertilizer nitrogen rate	NRC Research Press		Canadian Science Publishing	10.4141/CJSS06006						Unique_Item_Investigations	1	1	0
N2O emissions from spring barley production as influenced by fertilizer nitrogen rate	NRC Research Press		Canadian Science Publishing	10.4141/CJSS06006						Total_Item_Investigations	1	1	0
New Canadian Physical Activity Guidelines	NRC Research Press		Canadian Science Publishing	10.1139/H11-009						Unique_Item_Investigations	2	2	0
New Canadian Physical Activity Guidelines	NRC Research Press		Canadian Science Publishing	10.1139/H11-009						Unique_Item_Requests	2	2	0
New Canadian Physical Activity Guidelines	NRC Research Press		Canadian Science Publishing	10.1139/H11-009						Total_Item_Investigations	2	2	0
New Canadian Physical Activity Guidelines	NRC Research Press		Canadian Science Publishing	10.1139/H11-009						Total_Item_Requests	2	2	0
No. 17: NATURAL HISTORY OF THE CUNNER.: (Tautogolabrus adspersus Walbaum).	NRC Research Press		Canadian Science Publishing	10.1139/f24-017						Unique_Item_Investigations	1	1	0
No. 17: NATURAL HISTORY OF THE CUNNER.: (Tautogolabrus adspersus Walbaum).	NRC Research Press		Canadian Science Publishing	10.1139/f24-017						Total_Item_Investigations	1	1	0
Occurrence and Distribution of Sea Water in Sakinaw Lake, British Columbia	NRC Research Press		Canadian Science Publishing	10.1139/f64-109						Unique_Item_Investigations	1	1	0
Occurrence and Distribution of Sea Water in Sakinaw Lake, British Columbia	NRC Research Press		Canadian Science Publishing	10.1139/f64-109						Total_Item_Investigations	1	1	0
Origin of Symphyotrichum anticostense (Asteraceae, Astereae), an endemic, high polyploid species of the Gulf of St. Lawrence region, based on morphological and nrDNA evidence	NRC Research Press		Canadian Science Publishing	10.1139/cjb-2021-0145						Unique_Item_Investigations	2	2	0
Origin of Symphyotrichum anticostense (Asteraceae, Astereae), an endemic, high polyploid species of the Gulf of St. Lawrence region, based on morphological and nrDNA evidence	NRC Research Press		Canadian Science Publishing	10.1139/cjb-2021-0145						Unique_Item_Requests	2	2	0
Origin of Symphyotrichum anticostense (Asteraceae, Astereae), an endemic, high polyploid species of the Gulf of St. Lawrence region, based on morphological and nrDNA evidence	NRC Research Press		Canadian Science Publishing	10.1139/cjb-2021-0145						Total_Item_Investigations	2	2	0
Origin of Symphyotrichum anticostense (Asteraceae, Astereae), an endemic, high polyploid species of the Gulf of St. Lawrence region, based on morphological and nrDNA evidence	NRC Research Press		Canadian Science Publishing	10.1139/cjb-2021-0145						Total_Item_Requests	2	2	0
Patterns of vegetation change in Yukon: recent findings and future research in dynamic subarctic ecosystems	NRC Research Press		Canadian Science Publishing	10.1139/er-2021-0110						Unique_Item_Investigations	1	1	0
Patterns of vegetation change in Yukon: recent findings and future research in dynamic subarctic ecosystems	NRC Research Press		Canadian Science Publishing	10.1139/er-2021-0110						Unique_Item_Requests	1	1	0
Patterns of vegetation change in Yukon: recent findings and future research in dynamic subarctic ecosystems	NRC Research Press		Canadian Science Publishing	10.1139/er-2021-0110						Total_Item_Investigations	1	1	0
Patterns of vegetation change in Yukon: recent findings and future research in dynamic subarctic ecosystems	NRC Research Press		Canadian Science Publishing	10.1139/er-2021-0110						Total_Item_Requests	1	1	0
Phenotypic and genotypic differentiation of Vaccinium vitis-idaea between coastal barrens and forests in Nova Scotia, Canada	NRC Research Press		Canadian Science Publishing	10.1139/b11-003						Unique_Item_Investigations	1	1	0
Phenotypic and genotypic differentiation of Vaccinium vitis-idaea between coastal barrens and forests in Nova Scotia, Canada	NRC Research Press		Canadian Science Publishing	10.1139/b11-003						Unique_Item_Requests	1	1	0
Phenotypic and genotypic differentiation of Vaccinium vitis-idaea between coastal barrens and forests in Nova Scotia, Canada	NRC Research Press		Canadian Science Publishing	10.1139/b11-003						Total_Item_Investigations	1	1	0
Phenotypic and genotypic differentiation of Vaccinium vitis-idaea between coastal barrens and forests in Nova Scotia, Canada	NRC Research Press		Canadian Science Publishing	10.1139/b11-003						Total_Item_Requests	1	1	0
PHYSICAL PROPERTIES OF SOME PRINCE EDWARD ISLAND SOILS IN RELATION TO THEIR TILLAGE REQUIREMENT AND SUITABILITY FOR DIRECT DRILLING	NRC Research Press		Canadian Science Publishing	10.4141/cjss87-045						Unique_Item_Investigations	1	1	0
PHYSICAL PROPERTIES OF SOME PRINCE EDWARD ISLAND SOILS IN RELATION TO THEIR TILLAGE REQUIREMENT AND SUITABILITY FOR DIRECT DRILLING	NRC Research Press		Canadian Science Publishing	10.4141/cjss87-045						Unique_Item_Requests	1	1	0
PHYSICAL PROPERTIES OF SOME PRINCE EDWARD ISLAND SOILS IN RELATION TO THEIR TILLAGE REQUIREMENT AND SUITABILITY FOR DIRECT DRILLING	NRC Research Press		Canadian Science Publishing	10.4141/cjss87-045						Total_Item_Investigations	1	1	0
PHYSICAL PROPERTIES OF SOME PRINCE EDWARD ISLAND SOILS IN RELATION TO THEIR TILLAGE REQUIREMENT AND SUITABILITY FOR DIRECT DRILLING	NRC Research Press		Canadian Science Publishing	10.4141/cjss87-045						Total_Item_Requests	1	1	0
Pipesoil interaction analysis of jointed water mains	NRC Research Press		Canadian Science Publishing	10.1139/t96-061						Unique_Item_Investigations	1	1	0
Pipesoil interaction analysis of jointed water mains	NRC Research Press		Canadian Science Publishing	10.1139/t96-061						Unique_Item_Requests	1	1	0
Pipesoil interaction analysis of jointed water mains	NRC Research Press		Canadian Science Publishing	10.1139/t96-061						Total_Item_Investigations	2	2	0
Pipesoil interaction analysis of jointed water mains	NRC Research Press		Canadian Science Publishing	10.1139/t96-061						Total_Item_Requests	1	1	0
Polar bear research: has science helped management and conservation?	NRC Research Press		Canadian Science Publishing	10.1139/er-2018-0021						Unique_Item_Investigations	2	2	0
Polar bear research: has science helped management and conservation?	NRC Research Press		Canadian Science Publishing	10.1139/er-2018-0021						Unique_Item_Requests	2	2	0
Polar bear research: has science helped management and conservation?	NRC Research Press		Canadian Science Publishing	10.1139/er-2018-0021						Total_Item_Investigations	4	4	0
Polar bear research: has science helped management and conservation?	NRC Research Press		Canadian Science Publishing	10.1139/er-2018-0021						Total_Item_Requests	4	4	0
Population genetic structure of the Gulf of St. Lawrence aster, Symphyotrichum laurentianum (Asteraceae), a threatened coastal endemic	NRC Research Press		Canadian Science Publishing	10.1139/B09-068						Unique_Item_Investigations	3	3	0
Population genetic structure of the Gulf of St. Lawrence aster, Symphyotrichum laurentianum (Asteraceae), a threatened coastal endemic	NRC Research Press		Canadian Science Publishing	10.1139/B09-068						Unique_Item_Requests	3	3	0
Population genetic structure of the Gulf of St. Lawrence aster, Symphyotrichum laurentianum (Asteraceae), a threatened coastal endemic	NRC Research Press		Canadian Science Publishing	10.1139/B09-068						Total_Item_Investigations	3	3	0
Population genetic structure of the Gulf of St. Lawrence aster, Symphyotrichum laurentianum (Asteraceae), a threatened coastal endemic	NRC Research Press		Canadian Science Publishing	10.1139/B09-068						Total_Item_Requests	3	3	0
Potential impacts of climate change on water availability for crops in the Okanagan Basin, British Columbia	NRC Research Press		Canadian Science Publishing	10.4141/S05-113						Unique_Item_Investigations	1	1	0
